trade_date,market_regime_score,regime_label,twse_index,tpex_index,advancers,decliners,unchanged,limit_up_count,limit_down_count,market_breadth_summary,recap_summary,fallback_used,data_quality_note
2026-06-29,50.0,大盤震盪,44999.9,412.93,851,415,89,21,5,上漲家數 851 高於下跌家數 415，市場廣度偏多,大盤震盪；上漲家數 851 高於下跌家數 415，市場廣度偏多；market_regime_score=50，目前紙上新增持倉需保守。,True,未接正式指數來源時，使用本地 SQLite 全市場價量 fallback；排除 1 筆跨日價格跳動異常資料
