signal_date,planned_entry_date,actual_entry_date,stock_id,stock_name,signal_close,total_score,stop_loss_price,suggested_position_pct,status,entry_price,entry_price_source,shares,position_value,skipped_reason,warning,reason,risk_reason,multi_factor_score,multi_factor_reason,event_risk_level,event_reason,event_blocked
2026-05-11,NEXT_AVAILABLE_TRADING_DAY,,6206,飛捷,130.5,85.0,121.29,0.1,SKIPPED_EXISTING_POSITION,,,,,已有未平倉持倉，略過重複進場,,收盤價高於 20 日均線；收盤價高於 60 日均線；20 日均線高於 60 日均線；20 日均線斜率為正；收盤價接近 20 日高點；20 日報酬為正且具動能；5 日短線動能為正；成交量高於 20 日均量；基本面資料不足，採中性分數；籌碼資料不足，採中性分數,通過資料品質、停損、部位、流動性與波動檢查,,,,,
2026-05-11,NEXT_AVAILABLE_TRADING_DAY,2026-05-12,00947,台新臺灣IC設計,37.97,85.0,35.19,0.1,EXECUTED,38.6987,OPEN,2584.0,99997.44,,尚無下一個有效交易日資料，等待下次執行,收盤價高於 20 日均線；收盤價高於 60 日均線；20 日均線高於 60 日均線；20 日均線斜率為正；收盤價接近 20 日高點；20 日報酬為正且具動能；5 日短線動能為正；成交量高於 20 日均量；基本面資料不足，採中性分數；籌碼資料不足，採中性分數,通過資料品質、停損、部位、流動性與波動檢查,,,,,
2026-05-11,NEXT_AVAILABLE_TRADING_DAY,2026-05-12,2855,統一證,43.7,85.0,40.86,0.1,EXECUTED,43.7437,OPEN,2286.0,99998.1,,尚無下一個有效交易日資料，等待下次執行,收盤價高於 20 日均線；收盤價高於 60 日均線；20 日均線高於 60 日均線；20 日均線斜率為正；收盤價接近 20 日高點；20 日報酬為正且具動能；5 日短線動能為正；成交量高於 20 日均量；基本面資料不足，採中性分數；籌碼資料不足，採中性分數,通過資料品質、停損、部位、流動性與波動檢查,,,,,
2026-05-11,NEXT_AVAILABLE_TRADING_DAY,2026-05-12,8213,志超,41.8,84.81,39.11,0.1,EXECUTED,43.8438,OPEN,2280.0,99963.86,,尚無下一個有效交易日資料，等待下次執行,收盤價高於 20 日均線；收盤價高於 60 日均線；20 日均線高於 60 日均線；20 日均線斜率為正；收盤價接近 20 日高點；20 日報酬為正且具動能；5 日短線動能為正；成交量高於 20 日均量；基本面資料不足，採中性分數；籌碼資料不足，採中性分數,通過資料品質、停損、部位、流動性與波動檢查,,,,,
2026-05-11,NEXT_AVAILABLE_TRADING_DAY,2026-05-12,5258,虹堡,54.3,84.79,50.35,0.1,EXECUTED,54.5545,OPEN,1833.0,99998.4,,尚無下一個有效交易日資料，等待下次執行,收盤價高於 20 日均線；收盤價高於 60 日均線；20 日均線高於 60 日均線；20 日均線斜率為正；收盤價接近 20 日高點；20 日報酬為正且具動能；5 日短線動能為正；成交量高於 20 日均量；基本面資料不足，採中性分數；籌碼資料不足，採中性分數,通過資料品質、停損、部位、流動性與波動檢查,,,,,
2026-05-11,NEXT_AVAILABLE_TRADING_DAY,2026-05-12,2357,華碩,686.0,84.59,644.43,0.1,EXECUTED,686.686,OPEN,130.0,89269.18,,尚無下一個有效交易日資料，等待下次執行,收盤價高於 20 日均線；收盤價高於 60 日均線；20 日均線高於 60 日均線；20 日均線斜率為正；收盤價接近 20 日高點；20 日報酬為正且具動能；5 日短線動能為正；成交量高於 20 日均量；基本面資料不足，採中性分數；籌碼資料不足，採中性分數,通過資料品質、停損、部位、流動性與波動檢查,,,,,
