source_name,provider_maturity,status,rows,warning,error_message,fallback_action,requested_period,actual_period,latest_available_period,source_url_or_name,is_real_data,is_mock,is_stale,data_age_days,coverage_ratio,affected_symbols_count
monthly_revenue,best_effort,FAILED,0,"monthly revenue source unavailable; fallback to existing csv; provider failed, kept existing empty csv",202602: HTTPError; 202601: HTTPError; 202512: HTTPError,kept_existing_csv,202605,,,MOPS monthly revenue HTML,False,False,False,,,
valuation,best_effort,OK,1074,,,wrote_new_data,,2026-05-15,2026-05-15,https://openapi.twse.com.tw/v1/exchangeReport/BWIBBU_ALL,True,False,False,3.0,1.0,1074.0
financials,best_effort,OK,1039,,,wrote_new_data,,115Q1,115Q1,https://openapi.twse.com.tw/v1/opendata/t187ap06_L_ci,True,False,False,,1.0,1039.0
material_events,best_effort,OK,3,,,wrote_new_data,,,,https://openapi.twse.com.tw/v1/opendata/t187ap04_L,True,False,False,,1.0,3.0
institutional,best_effort,OK_WITH_FALLBACK,1311,"official source returned no data; provider empty, kept existing csv; 官方來源本次無法提供新資料，保留既有 CSV，rows 為既有資料筆數。",,kept_existing_csv,,,,,False,False,False,,,
margin_short,best_effort,OK_WITH_FALLBACK,1269,"official source returned no data; provider empty, kept existing csv; 官方來源本次無法提供新資料，保留既有 CSV，rows 為既有資料筆數。",,kept_existing_csv,,,,,False,False,False,,,
attention_disposition,best_effort,OK,25,,,wrote_new_data,,,,,False,False,False,,,
sector_strength,placeholder,EMPTY,0,"sector strength is derived from local data in a later version; provider empty, kept existing empty csv",,kept_existing_csv,,,,,False,False,False,,,
liquidity,placeholder,EMPTY,0,"liquidity source not configured; provider empty, kept existing empty csv",,kept_existing_csv,,,,,False,False,False,,,
