trade_date,market_regime_score,regime_label,twse_index,tpex_index,advancers,decliners,unchanged,limit_up_count,limit_down_count,market_breadth_summary,recap_summary,fallback_used,data_quality_note
2026-06-02,45.0,大盤偏空,14.5,,635,615,94,47,5,上漲 635、下跌 615、平盤 94，市場廣度偏震盪,大盤偏空；上漲 635、下跌 615、平盤 94，市場廣度偏震盪；market_regime_score=45，目前紙上新增持倉需保守。,True,未接正式指數來源時，使用本地 SQLite 全市場價量 fallback
