trade_date,stock_id,stock_name,source_name,source_type,source_date,field_name,field_value,evidence_summary,fallback_used,confidence_impact
2026-06-05,2108,南帝,candidate,csv,2026-06-05,margin_change_5d,199.0,margin_change_5d=199.0,False,0.8
2026-06-05,2108,南帝,candidate,csv,2026-06-05,price_return_5d,0.1885397412199629,price_return_5d=0.1885397412199629,False,0.8
2026-06-05,2108,南帝,candidate,csv,2026-06-05,liquidity_score,75.0,liquidity_score=75.0,False,0.8
2026-06-05,2108,南帝,candidate,csv,2026-06-05,sector_strength_score,78.0,sector_strength_score=78.0,False,0.8
2026-06-05,2108,南帝,candidate,csv,2026-06-05,risk_flags,融資連增但股價不漲,risk_flags=融資連增但股價不漲,False,0.8
2026-06-05,2597,潤弘,candidate,csv,2026-06-05,candidate_grade,C,candidate_grade=C,False,0.8
2026-06-05,2597,潤弘,candidate,csv,2026-06-05,decision,WATCH_ONLY,decision=WATCH_ONLY,False,0.8
2026-06-05,2597,潤弘,candidate,csv,2026-06-05,pe_ratio,16.24,pe_ratio=16.24,False,0.8
2026-06-05,2597,潤弘,candidate,csv,2026-06-05,pb_ratio,6.16,pb_ratio=6.16,False,0.8
2026-06-05,2597,潤弘,candidate,csv,2026-06-05,dividend_yield,5.24,dividend_yield=5.24,False,0.8
2026-06-05,2597,潤弘,candidate,csv,2026-06-05,margin_change_5d,-44.0,margin_change_5d=-44.0,False,0.8
2026-06-05,2597,潤弘,candidate,csv,2026-06-05,price_return_5d,0.1114457831325301,price_return_5d=0.1114457831325301,False,0.8
2026-06-05,2597,潤弘,candidate,csv,2026-06-05,liquidity_score,50.0,liquidity_score=50.0,False,0.8
2026-06-05,2597,潤弘,candidate,csv,2026-06-05,sector_strength_score,50.0,sector_strength_score=50.0,False,0.8
2026-06-05,2597,潤弘,candidate,csv,2026-06-05,risk_flags,PB 偏高,risk_flags=PB 偏高,False,0.8
2026-06-05,1904,正隆,candidate,csv,2026-06-05,candidate_grade,D,candidate_grade=D,False,0.8
2026-06-05,1904,正隆,candidate,csv,2026-06-05,decision,NO_TRADE,decision=NO_TRADE,False,0.8
2026-06-05,1904,正隆,candidate,csv,2026-06-05,pe_ratio,17.95,pe_ratio=17.95,False,0.8
2026-06-05,1904,正隆,candidate,csv,2026-06-05,pb_ratio,0.82,pb_ratio=0.82,False,0.8
2026-06-05,1904,正隆,candidate,csv,2026-06-05,dividend_yield,2.05,dividend_yield=2.05,False,0.8
2026-06-05,1904,正隆,candidate,csv,2026-06-05,margin_change_5d,-446.0,margin_change_5d=-446.0,False,0.8
2026-06-05,1904,正隆,candidate,csv,2026-06-05,price_return_5d,0.1526315789473684,price_return_5d=0.1526315789473684,False,0.8
2026-06-05,1904,正隆,candidate,csv,2026-06-05,liquidity_score,92.0,liquidity_score=92.0,False,0.8
2026-06-05,1904,正隆,candidate,csv,2026-06-05,sector_strength_score,78.0,sector_strength_score=78.0,False,0.8
2026-06-05,1904,正隆,candidate,csv,2026-06-05,risk_flags,未通過既有風控,risk_flags=未通過既有風控,False,0.8
2026-06-05,1810,和成,candidate,csv,2026-06-05,candidate_grade,D,candidate_grade=D,False,0.8
2026-06-05,1810,和成,candidate,csv,2026-06-05,decision,NO_TRADE,decision=NO_TRADE,False,0.8
2026-06-05,1810,和成,candidate,csv,2026-06-05,pe_ratio,5.98,pe_ratio=5.98,False,0.8
2026-06-05,1810,和成,candidate,csv,2026-06-05,pb_ratio,0.85,pb_ratio=0.85,False,0.8
2026-06-05,1810,和成,candidate,csv,2026-06-05,dividend_yield,0.88,dividend_yield=0.88,False,0.8
2026-06-05,1810,和成,candidate,csv,2026-06-05,margin_change_5d,2221.0,margin_change_5d=2221.0,False,0.8
2026-06-05,1810,和成,candidate,csv,2026-06-05,price_return_5d,0.158974358974359,price_return_5d=0.158974358974359,False,0.8
2026-06-05,1810,和成,candidate,csv,2026-06-05,liquidity_score,50.0,liquidity_score=50.0,False,0.8
2026-06-05,1810,和成,candidate,csv,2026-06-05,sector_strength_score,50.0,sector_strength_score=50.0,False,0.8
2026-06-05,1810,和成,candidate,csv,2026-06-05,risk_flags,融資連增但股價不漲；未通過既有風控,risk_flags=融資連增但股價不漲；未通過既有風控,False,0.8
2026-06-05,3015,全漢,candidate,csv,2026-06-05,candidate_grade,C,candidate_grade=C,False,0.8
2026-06-05,3015,全漢,candidate,csv,2026-06-05,decision,WATCH_ONLY,decision=WATCH_ONLY,False,0.8
2026-06-05,3015,全漢,candidate,csv,2026-06-05,pe_ratio,33.94,pe_ratio=33.94,False,0.8
2026-06-05,3015,全漢,candidate,csv,2026-06-05,pb_ratio,1.09,pb_ratio=1.09,False,0.8
2026-06-05,3015,全漢,candidate,csv,2026-06-05,dividend_yield,3.19,dividend_yield=3.19,False,0.8
2026-06-05,3015,全漢,candidate,csv,2026-06-05,margin_change_5d,511.0,margin_change_5d=511.0,False,0.8
2026-06-05,3015,全漢,candidate,csv,2026-06-05,price_return_5d,0.3725099601593626,price_return_5d=0.3725099601593626,False,0.8
2026-06-05,3015,全漢,candidate,csv,2026-06-05,liquidity_score,50.0,liquidity_score=50.0,False,0.8
2026-06-05,3015,全漢,candidate,csv,2026-06-05,sector_strength_score,50.0,sector_strength_score=50.0,False,0.8
2026-06-05,3015,全漢,candidate,csv,2026-06-05,risk_flags,融資連增但股價不漲,risk_flags=融資連增但股價不漲,False,0.8
2026-06-05,2883,凱基金,candidate,csv,2026-06-05,candidate_grade,C,candidate_grade=C,False,0.8
2026-06-05,2883,凱基金,candidate,csv,2026-06-05,decision,WATCH_ONLY,decision=WATCH_ONLY,False,0.8
2026-06-05,2883,凱基金,candidate,csv,2026-06-05,pe_ratio,15.51,pe_ratio=15.51,False,0.8
2026-06-05,2883,凱基金,candidate,csv,2026-06-05,pb_ratio,1.38,pb_ratio=1.38,False,0.8
2026-06-05,2883,凱基金,candidate,csv,2026-06-05,dividend_yield,3.62,dividend_yield=3.62,False,0.8
2026-06-05,2883,凱基金,candidate,csv,2026-06-05,margin_change_5d,1651.0,margin_change_5d=1651.0,False,0.8
2026-06-05,2883,凱基金,candidate,csv,2026-06-05,price_return_5d,0.2266666666666668,price_return_5d=0.2266666666666668,False,0.8
2026-06-05,2883,凱基金,candidate,csv,2026-06-05,liquidity_score,50.0,liquidity_score=50.0,False,0.8
2026-06-05,2883,凱基金,candidate,csv,2026-06-05,sector_strength_score,50.0,sector_strength_score=50.0,False,0.8
2026-06-05,2883,凱基金,candidate,csv,2026-06-05,risk_flags,融資連增但股價不漲,risk_flags=融資連增但股價不漲,False,0.8
2026-06-05,2882,國泰金,candidate,csv,2026-06-05,candidate_grade,D,candidate_grade=D,False,0.8
2026-06-05,2882,國泰金,candidate,csv,2026-06-05,decision,NO_TRADE,decision=NO_TRADE,False,0.8
2026-06-05,2882,國泰金,candidate,csv,2026-06-05,pe_ratio,15.17,pe_ratio=15.17,False,0.8
2026-06-05,2882,國泰金,candidate,csv,2026-06-05,pb_ratio,2.0,pb_ratio=2.0,False,0.8
2026-06-05,2882,國泰金,candidate,csv,2026-06-05,dividend_yield,3.5,dividend_yield=3.5,False,0.8
2026-06-05,2882,國泰金,candidate,csv,2026-06-05,margin_change_5d,996.0,margin_change_5d=996.0,False,0.8
2026-06-05,2882,國泰金,candidate,csv,2026-06-05,price_return_5d,0.1668611435239206,price_return_5d=0.1668611435239206,False,0.8
2026-06-05,2882,國泰金,candidate,csv,2026-06-05,liquidity_score,50.0,liquidity_score=50.0,False,0.8
2026-06-05,2882,國泰金,candidate,csv,2026-06-05,sector_strength_score,50.0,sector_strength_score=50.0,False,0.8
2026-06-05,2882,國泰金,candidate,csv,2026-06-05,risk_flags,融資連增但股價不漲；未通過既有風控,risk_flags=融資連增但股價不漲；未通過既有風控,False,0.8
2026-06-05,3311,閎暉,candidate,csv,2026-06-05,candidate_grade,D,candidate_grade=D,False,0.8
2026-06-05,3311,閎暉,candidate,csv,2026-06-05,decision,NO_TRADE,decision=NO_TRADE,False,0.8
2026-06-05,3311,閎暉,candidate,csv,2026-06-05,pe_ratio,25.65,pe_ratio=25.65,False,0.8
2026-06-05,3311,閎暉,candidate,csv,2026-06-05,pb_ratio,1.07,pb_ratio=1.07,False,0.8
2026-06-05,3311,閎暉,candidate,csv,2026-06-05,dividend_yield,1.51,dividend_yield=1.51,False,0.8
2026-06-05,3311,閎暉,candidate,csv,2026-06-05,margin_change_5d,-78.0,margin_change_5d=-78.0,False,0.8
2026-06-05,3311,閎暉,candidate,csv,2026-06-05,price_return_5d,0.1103351955307263,price_return_5d=0.1103351955307263,False,0.8
2026-06-05,3311,閎暉,candidate,csv,2026-06-05,liquidity_score,50.0,liquidity_score=50.0,False,0.8
2026-06-05,3311,閎暉,candidate,csv,2026-06-05,sector_strength_score,50.0,sector_strength_score=50.0,False,0.8
2026-06-05,3311,閎暉,candidate,csv,2026-06-05,risk_flags,未通過既有風控,risk_flags=未通過既有風控,False,0.8
2026-06-05,1342,八貫,candidate,csv,2026-06-05,candidate_grade,D,candidate_grade=D,False,0.8
2026-06-05,1342,八貫,candidate,csv,2026-06-05,decision,NO_TRADE,decision=NO_TRADE,False,0.8
2026-06-05,1342,八貫,candidate,csv,2026-06-05,pe_ratio,17.48,pe_ratio=17.48,False,0.8
2026-06-05,1342,八貫,candidate,csv,2026-06-05,pb_ratio,3.88,pb_ratio=3.88,False,0.8
2026-06-05,1342,八貫,candidate,csv,2026-06-05,dividend_yield,5.77,dividend_yield=5.77,False,0.8
2026-06-05,1342,八貫,candidate,csv,2026-06-05,margin_change_5d,-26.0,margin_change_5d=-26.0,False,0.8
2026-06-05,1342,八貫,candidate,csv,2026-06-05,price_return_5d,0.1353711790393013,price_return_5d=0.1353711790393013,False,0.8
2026-06-05,1342,八貫,candidate,csv,2026-06-05,liquidity_score,60.0,liquidity_score=60.0,False,0.8
2026-06-05,1342,八貫,candidate,csv,2026-06-05,sector_strength_score,64.0,sector_strength_score=64.0,False,0.8
2026-06-05,1342,八貫,candidate,csv,2026-06-05,risk_flags,未通過既有風控,risk_flags=未通過既有風控,False,0.8
2026-06-05,4807,日成-KY,candidate,csv,2026-06-05,candidate_grade,D,candidate_grade=D,False,0.8
2026-06-05,4807,日成-KY,candidate,csv,2026-06-05,decision,NO_TRADE,decision=NO_TRADE,False,0.8
2026-06-05,4807,日成-KY,candidate,csv,2026-06-05,pe_ratio,28.1,pe_ratio=28.1,False,0.8
2026-06-05,4807,日成-KY,candidate,csv,2026-06-05,pb_ratio,1.94,pb_ratio=1.94,False,0.8
2026-06-05,4807,日成-KY,candidate,csv,2026-06-05,margin_change_5d,150.0,margin_change_5d=150.0,False,0.8
2026-06-05,4807,日成-KY,candidate,csv,2026-06-05,price_return_5d,0.3799283154121864,price_return_5d=0.3799283154121864,False,0.8
2026-06-05,4807,日成-KY,candidate,csv,2026-06-05,liquidity_score,50.0,liquidity_score=50.0,False,0.8
2026-06-05,4807,日成-KY,candidate,csv,2026-06-05,sector_strength_score,50.0,sector_strength_score=50.0,False,0.8
2026-06-05,4807,日成-KY,candidate,csv,2026-06-05,risk_flags,融資連增但股價不漲；流動性偏低；未通過既有風控,risk_flags=融資連增但股價不漲；流動性偏低；未通過既有風控,False,0.8
2026-06-05,6698,旭暉應材,candidate,csv,2026-06-05,candidate_grade,D,candidate_grade=D,False,0.8
2026-06-05,6698,旭暉應材,candidate,csv,2026-06-05,decision,NO_TRADE,decision=NO_TRADE,False,0.8
2026-06-05,6698,旭暉應材,candidate,csv,2026-06-05,pb_ratio,2.81,pb_ratio=2.81,False,0.8
2026-06-05,6698,旭暉應材,candidate,csv,2026-06-05,dividend_yield,1.09,dividend_yield=1.09,False,0.8
2026-06-05,6698,旭暉應材,candidate,csv,2026-06-05,margin_change_5d,-47.0,margin_change_5d=-47.0,False,0.8
2026-06-05,6698,旭暉應材,candidate,csv,2026-06-05,price_return_5d,0.2151394422310757,price_return_5d=0.2151394422310757,False,0.8
2026-06-05,6698,旭暉應材,candidate,csv,2026-06-05,liquidity_score,75.0,liquidity_score=75.0,False,0.8
2026-06-05,6698,旭暉應材,candidate,csv,2026-06-05,sector_strength_score,64.0,sector_strength_score=64.0,False,0.8
2026-06-05,6698,旭暉應材,candidate,csv,2026-06-05,risk_flags,PE 為空或負值；EPS 為負；月營收 YoY 明顯衰退；未通過既有風控,risk_flags=PE 為空或負值；EPS 為負；月營收 YoY 明顯衰退；未通過既有風控,False,0.8
2026-06-05,2483,百容,candidate,csv,2026-06-05,candidate_grade,D,candidate_grade=D,False,0.8
2026-06-05,2483,百容,candidate,csv,2026-06-05,decision,NO_TRADE,decision=NO_TRADE,False,0.8
2026-06-05,2483,百容,candidate,csv,2026-06-05,pe_ratio,33.1,pe_ratio=33.1,False,0.8
2026-06-05,2483,百容,candidate,csv,2026-06-05,pb_ratio,1.27,pb_ratio=1.27,False,0.8
2026-06-05,2483,百容,candidate,csv,2026-06-05,dividend_yield,0.99,dividend_yield=0.99,False,0.8
2026-06-05,2483,百容,candidate,csv,2026-06-05,margin_change_5d,2346.0,margin_change_5d=2346.0,False,0.8
2026-06-05,2483,百容,candidate,csv,2026-06-05,price_return_5d,0.1848249027237354,price_return_5d=0.1848249027237354,False,0.8
2026-06-05,2483,百容,candidate,csv,2026-06-05,liquidity_score,60.0,liquidity_score=60.0,False,0.8
2026-06-05,2483,百容,candidate,csv,2026-06-05,sector_strength_score,64.0,sector_strength_score=64.0,False,0.8
2026-06-05,2483,百容,candidate,csv,2026-06-05,risk_flags,融資連增但股價不漲；融資暴增但法人賣超；未通過既有風控,risk_flags=融資連增但股價不漲；融資暴增但法人賣超；未通過既有風控,False,0.8
2026-06-05,7788,松川精密,candidate,csv,2026-06-05,candidate_grade,D,candidate_grade=D,False,0.8
2026-06-05,7788,松川精密,candidate,csv,2026-06-05,decision,NO_TRADE,decision=NO_TRADE,False,0.8
2026-06-05,7788,松川精密,candidate,csv,2026-06-05,pe_ratio,59.26,pe_ratio=59.26,False,0.8
2026-06-05,7788,松川精密,candidate,csv,2026-06-05,pb_ratio,2.99,pb_ratio=2.99,False,0.8
2026-06-05,7788,松川精密,candidate,csv,2026-06-05,dividend_yield,0.89,dividend_yield=0.89,False,0.8
2026-06-05,7788,松川精密,candidate,csv,2026-06-05,margin_change_5d,391.0,margin_change_5d=391.0,False,0.8
2026-06-05,7788,松川精密,candidate,csv,2026-06-05,price_return_5d,0.1727748691099475,price_return_5d=0.1727748691099475,False,0.8
2026-06-05,7788,松川精密,candidate,csv,2026-06-05,liquidity_score,92.0,liquidity_score=92.0,False,0.8
2026-06-05,7788,松川精密,candidate,csv,2026-06-05,sector_strength_score,64.0,sector_strength_score=64.0,False,0.8
2026-06-05,7788,松川精密,candidate,csv,2026-06-05,event_risk_level,HIGH,event_risk_level=HIGH,False,0.8
2026-06-05,7788,松川精密,candidate,csv,2026-06-05,risk_flags,融資連增但股價不漲；PE 偏高；未通過既有風控；高風險事件,risk_flags=融資連增但股價不漲；PE 偏高；未通過既有風控；高風險事件,False,0.8
2026-06-05,6890,來億-KY,candidate,csv,2026-06-05,candidate_grade,D,candidate_grade=D,False,0.8
2026-06-05,6890,來億-KY,candidate,csv,2026-06-05,decision,NO_TRADE,decision=NO_TRADE,False,0.8
2026-06-05,6890,來億-KY,candidate,csv,2026-06-05,pe_ratio,23.99,pe_ratio=23.99,False,0.8
2026-06-05,6890,來億-KY,candidate,csv,2026-06-05,pb_ratio,2.45,pb_ratio=2.45,False,0.8
2026-06-05,6890,來億-KY,candidate,csv,2026-06-05,dividend_yield,3.71,dividend_yield=3.71,False,0.8
2026-06-05,6890,來億-KY,candidate,csv,2026-06-05,margin_change_5d,-238.0,margin_change_5d=-238.0,False,0.8
2026-06-05,6890,來億-KY,candidate,csv,2026-06-05,price_return_5d,0.4477611940298507,price_return_5d=0.4477611940298507,False,0.8
2026-06-05,6890,來億-KY,candidate,csv,2026-06-05,liquidity_score,92.0,liquidity_score=92.0,False,0.8
2026-06-05,6890,來億-KY,candidate,csv,2026-06-05,sector_strength_score,78.0,sector_strength_score=78.0,False,0.8
2026-06-05,6890,來億-KY,candidate,csv,2026-06-05,risk_flags,注意股；未通過既有風控,risk_flags=注意股；未通過既有風控,False,0.8
2026-06-05,2855,統一證,candidate,csv,2026-06-05,candidate_grade,D,candidate_grade=D,False,0.8
2026-06-05,2855,統一證,candidate,csv,2026-06-05,decision,NO_TRADE,decision=NO_TRADE,False,0.8
2026-06-05,2855,統一證,candidate,csv,2026-06-05,pe_ratio,13.22,pe_ratio=13.22,False,0.8
2026-06-05,2855,統一證,candidate,csv,2026-06-05,pb_ratio,2.27,pb_ratio=2.27,False,0.8
2026-06-05,2855,統一證,candidate,csv,2026-06-05,dividend_yield,3.57,dividend_yield=3.57,False,0.8
2026-06-05,2855,統一證,candidate,csv,2026-06-05,margin_change_5d,1256.0,margin_change_5d=1256.0,False,0.8
2026-06-05,2855,統一證,candidate,csv,2026-06-05,price_return_5d,0.2442105263157894,price_return_5d=0.2442105263157894,False,0.8
2026-06-05,2855,統一證,candidate,csv,2026-06-05,liquidity_score,50.0,liquidity_score=50.0,False,0.8
2026-06-05,2855,統一證,candidate,csv,2026-06-05,sector_strength_score,50.0,sector_strength_score=50.0,False,0.8
2026-06-05,2855,統一證,candidate,csv,2026-06-05,risk_flags,融資連增但股價不漲；融資暴增但法人賣超；未通過既有風控,risk_flags=融資連增但股價不漲；融資暴增但法人賣超；未通過既有風控,False,0.8
2026-06-05,3376,新日興,candidate,csv,2026-06-05,candidate_grade,D,candidate_grade=D,False,0.8
2026-06-05,3376,新日興,candidate,csv,2026-06-05,decision,NO_TRADE,decision=NO_TRADE,False,0.8
2026-06-05,3376,新日興,candidate,csv,2026-06-05,pe_ratio,348.53,pe_ratio=348.53,False,0.8
2026-06-05,3376,新日興,candidate,csv,2026-06-05,pb_ratio,2.67,pb_ratio=2.67,False,0.8
2026-06-05,3376,新日興,candidate,csv,2026-06-05,dividend_yield,1.69,dividend_yield=1.69,False,0.8
2026-06-05,3376,新日興,candidate,csv,2026-06-05,margin_change_5d,224.0,margin_change_5d=224.0,False,0.8
2026-06-05,3376,新日興,candidate,csv,2026-06-05,price_return_5d,0.1703703703703702,price_return_5d=0.1703703703703702,False,0.8
2026-06-05,3376,新日興,candidate,csv,2026-06-05,liquidity_score,50.0,liquidity_score=50.0,False,0.8
2026-06-05,3376,新日興,candidate,csv,2026-06-05,sector_strength_score,50.0,sector_strength_score=50.0,False,0.8
2026-06-05,3376,新日興,candidate,csv,2026-06-05,risk_flags,融資連增但股價不漲；PE 偏高；未通過既有風控,risk_flags=融資連增但股價不漲；PE 偏高；未通過既有風控,False,0.8
2026-06-05,8070,長華*,candidate,csv,2026-06-05,candidate_grade,D,candidate_grade=D,False,0.8
2026-06-05,8070,長華*,candidate,csv,2026-06-05,decision,NO_TRADE,decision=NO_TRADE,False,0.8
2026-06-05,8070,長華*,candidate,csv,2026-06-05,pe_ratio,59.15,pe_ratio=59.15,False,0.8
2026-06-05,8070,長華*,candidate,csv,2026-06-05,pb_ratio,2.49,pb_ratio=2.49,False,0.8
2026-06-05,8070,長華*,candidate,csv,2026-06-05,dividend_yield,4.32,dividend_yield=4.32,False,0.8
2026-06-05,8070,長華*,candidate,csv,2026-06-05,margin_change_5d,-1122.0,margin_change_5d=-1122.0,False,0.8
2026-06-05,8070,長華*,candidate,csv,2026-06-05,price_return_5d,0.1942857142857144,price_return_5d=0.1942857142857144,False,0.8
2026-06-05,8070,長華*,candidate,csv,2026-06-05,liquidity_score,50.0,liquidity_score=50.0,False,0.8
2026-06-05,8070,長華*,candidate,csv,2026-06-05,sector_strength_score,50.0,sector_strength_score=50.0,False,0.8
2026-06-05,8070,長華*,candidate,csv,2026-06-05,risk_flags,PE 偏高；未通過既有風控,risk_flags=PE 偏高；未通過既有風控,False,0.8
2026-06-05,1714,和桐,candidate,csv,2026-06-05,candidate_grade,D,candidate_grade=D,False,0.8
2026-06-05,1714,和桐,candidate,csv,2026-06-05,decision,NO_TRADE,decision=NO_TRADE,False,0.8
2026-06-05,1714,和桐,candidate,csv,2026-06-05,pe_ratio,17.97,pe_ratio=17.97,False,0.8
2026-06-05,1714,和桐,candidate,csv,2026-06-05,pb_ratio,0.88,pb_ratio=0.88,False,0.8
2026-06-05,1714,和桐,candidate,csv,2026-06-05,dividend_yield,1.57,dividend_yield=1.57,False,0.8
2026-06-05,1714,和桐,candidate,csv,2026-06-05,margin_change_5d,-7228.0,margin_change_5d=-7228.0,False,0.8
2026-06-05,1714,和桐,candidate,csv,2026-06-05,price_return_5d,0.2105263157894736,price_return_5d=0.2105263157894736,False,0.8
2026-06-05,1714,和桐,candidate,csv,2026-06-05,liquidity_score,50.0,liquidity_score=50.0,False,0.8
2026-06-05,1714,和桐,candidate,csv,2026-06-05,sector_strength_score,50.0,sector_strength_score=50.0,False,0.8
2026-06-05,1714,和桐,candidate,csv,2026-06-05,risk_flags,未通過既有風控,risk_flags=未通過既有風控,False,0.8
2026-06-05,2376,技嘉,position,csv,2026-06-05,decision,REDUCE,decision=REDUCE,False,0.8
2026-06-05,2376,技嘉,position,csv,2026-06-05,pe_ratio,17.23,pe_ratio=17.23,False,0.8
2026-06-05,2376,技嘉,position,csv,2026-06-05,pb_ratio,3.83,pb_ratio=3.83,False,0.8
2026-06-05,2376,技嘉,position,csv,2026-06-05,dividend_yield,3.25,dividend_yield=3.25,False,0.8
2026-06-05,2376,技嘉,position,csv,2026-06-05,margin_change_5d,-545.0,margin_change_5d=-545.0,False,0.8
2026-06-05,2376,技嘉,position,csv,2026-06-05,price_return_5d,-0.0027027027027026,price_return_5d=-0.0027027027027026,False,0.8
2026-06-05,2376,技嘉,position,csv,2026-06-05,liquidity_score,50.0,liquidity_score=50.0,False,0.8
2026-06-05,2376,技嘉,position,csv,2026-06-05,sector_strength_score,50.0,sector_strength_score=50.0,False,0.8
2026-06-05,6206,飛捷,position,csv,2026-06-05,decision,REDUCE,decision=REDUCE,False,0.8
2026-06-05,6206,飛捷,position,csv,2026-06-05,pe_ratio,19.85,pe_ratio=19.85,False,0.8
2026-06-05,6206,飛捷,position,csv,2026-06-05,pb_ratio,3.65,pb_ratio=3.65,False,0.8
2026-06-05,6206,飛捷,position,csv,2026-06-05,dividend_yield,3.89,dividend_yield=3.89,False,0.8
2026-06-05,6206,飛捷,position,csv,2026-06-05,margin_change_5d,306.0,margin_change_5d=306.0,False,0.8
2026-06-05,6206,飛捷,position,csv,2026-06-05,price_return_5d,0.029090909090909,price_return_5d=0.029090909090909,False,0.8
2026-06-05,6206,飛捷,position,csv,2026-06-05,liquidity_score,50.0,liquidity_score=50.0,False,0.8
2026-06-05,6206,飛捷,position,csv,2026-06-05,sector_strength_score,50.0,sector_strength_score=50.0,False,0.8
2026-06-05,8926,台汽電,position,csv,2026-06-05,decision,REDUCE,decision=REDUCE,False,0.8
2026-06-05,8926,台汽電,position,csv,2026-06-05,pe_ratio,17.06,pe_ratio=17.06,False,0.8
2026-06-05,8926,台汽電,position,csv,2026-06-05,pb_ratio,2.91,pb_ratio=2.91,False,0.8
2026-06-05,8926,台汽電,position,csv,2026-06-05,dividend_yield,3.46,dividend_yield=3.46,False,0.8
2026-06-05,8926,台汽電,position,csv,2026-06-05,margin_change_5d,-492.0,margin_change_5d=-492.0,False,0.8
2026-06-05,8926,台汽電,position,csv,2026-06-05,price_return_5d,0.045045045045045,price_return_5d=0.045045045045045,False,0.8
2026-06-05,8926,台汽電,position,csv,2026-06-05,liquidity_score,50.0,liquidity_score=50.0,False,0.8
2026-06-05,8926,台汽電,position,csv,2026-06-05,sector_strength_score,50.0,sector_strength_score=50.0,False,0.8
2026-06-05,2030,彰源,position,csv,2026-06-05,decision,HOLD,decision=HOLD,False,0.8
2026-06-05,2030,彰源,position,csv,2026-06-05,pe_ratio,28.03,pe_ratio=28.03,False,0.8
2026-06-05,2030,彰源,position,csv,2026-06-05,pb_ratio,1.02,pb_ratio=1.02,False,0.8
2026-06-05,2030,彰源,position,csv,2026-06-05,dividend_yield,2.7,dividend_yield=2.7,False,0.8
2026-06-05,2030,彰源,position,csv,2026-06-05,margin_change_5d,50.0,margin_change_5d=50.0,False,0.8
2026-06-05,2030,彰源,position,csv,2026-06-05,price_return_5d,0.0306406685236768,price_return_5d=0.0306406685236768,False,0.8
2026-06-05,2030,彰源,position,csv,2026-06-05,liquidity_score,50.0,liquidity_score=50.0,False,0.8
2026-06-05,2030,彰源,position,csv,2026-06-05,sector_strength_score,50.0,sector_strength_score=50.0,False,0.8
2026-06-05,2425,承啟,position,csv,2026-06-05,decision,HOLD,decision=HOLD,False,0.8
2026-06-05,2425,承啟,position,csv,2026-06-05,pb_ratio,1.36,pb_ratio=1.36,False,0.8
