trade_date,stock_id,stock_name,source_name,source_type,source_date,field_name,field_value,evidence_summary,fallback_used,confidence_impact
2026-06-08,6890,來億-KY,candidate,csv,2026-06-08,liquidity_score,92.0,liquidity_score=92.0,False,0.8
2026-06-08,6890,來億-KY,candidate,csv,2026-06-08,sector_strength_score,86.0,sector_strength_score=86.0,False,0.8
2026-06-08,6890,來億-KY,candidate,csv,2026-06-08,event_risk_level,MEDIUM,event_risk_level=MEDIUM,False,0.8
2026-06-08,6890,來億-KY,candidate,csv,2026-06-08,risk_flags,融資連增但股價不漲；未通過既有風控,risk_flags=融資連增但股價不漲；未通過既有風控,False,0.8
2026-06-08,7788,松川精密,candidate,csv,2026-06-08,candidate_grade,D,candidate_grade=D,False,0.8
2026-06-08,7788,松川精密,candidate,csv,2026-06-08,decision,NO_TRADE,decision=NO_TRADE,False,0.8
2026-06-08,7788,松川精密,candidate,csv,2026-06-08,pe_ratio,59.26,pe_ratio=59.26,False,0.8
2026-06-08,7788,松川精密,candidate,csv,2026-06-08,pb_ratio,2.99,pb_ratio=2.99,False,0.8
2026-06-08,7788,松川精密,candidate,csv,2026-06-08,dividend_yield,0.89,dividend_yield=0.89,False,0.8
2026-06-08,7788,松川精密,candidate,csv,2026-06-08,margin_change_5d,129.0,margin_change_5d=129.0,False,0.8
2026-06-08,7788,松川精密,candidate,csv,2026-06-08,price_return_5d,0.2981530343007916,price_return_5d=0.2981530343007916,False,0.8
2026-06-08,7788,松川精密,candidate,csv,2026-06-08,liquidity_score,92.0,liquidity_score=92.0,False,0.8
2026-06-08,7788,松川精密,candidate,csv,2026-06-08,sector_strength_score,78.0,sector_strength_score=78.0,False,0.8
2026-06-08,7788,松川精密,candidate,csv,2026-06-08,event_risk_level,MEDIUM,event_risk_level=MEDIUM,False,0.8
2026-06-08,7788,松川精密,candidate,csv,2026-06-08,risk_flags,融資連增但股價不漲；PE 偏高；未通過既有風控,risk_flags=融資連增但股價不漲；PE 偏高；未通過既有風控,False,0.8
2026-06-08,9103,美德醫療-DR,candidate,csv,2026-06-08,candidate_grade,D,candidate_grade=D,False,0.8
2026-06-08,9103,美德醫療-DR,candidate,csv,2026-06-08,decision,NO_TRADE,decision=NO_TRADE,False,0.8
2026-06-08,9103,美德醫療-DR,candidate,csv,2026-06-08,margin_change_5d,-3.0,margin_change_5d=-3.0,False,0.8
2026-06-08,9103,美德醫療-DR,candidate,csv,2026-06-08,price_return_5d,0.1744186046511626,price_return_5d=0.1744186046511626,False,0.8
2026-06-08,9103,美德醫療-DR,candidate,csv,2026-06-08,liquidity_score,50.0,liquidity_score=50.0,False,0.8
2026-06-08,9103,美德醫療-DR,candidate,csv,2026-06-08,sector_strength_score,78.0,sector_strength_score=78.0,False,0.8
2026-06-08,9103,美德醫療-DR,candidate,csv,2026-06-08,event_risk_level,MEDIUM,event_risk_level=MEDIUM,False,0.8
2026-06-08,9103,美德醫療-DR,candidate,csv,2026-06-08,risk_flags,流動性偏低；未通過既有風控,risk_flags=流動性偏低；未通過既有風控,False,0.8
2026-06-08,9103,美德醫療-DR,candidate,csv,2026-06-08,sector_strength_warning,缺少產業分類，使用全市場相對強弱,sector_strength_warning=缺少產業分類，使用全市場相對強弱,False,0.8
2026-06-08,2883,凱基金,candidate,csv,2026-06-08,candidate_grade,D,candidate_grade=D,False,0.8
2026-06-08,2883,凱基金,candidate,csv,2026-06-08,decision,NO_TRADE,decision=NO_TRADE,False,0.8
2026-06-08,2883,凱基金,candidate,csv,2026-06-08,pe_ratio,15.51,pe_ratio=15.51,False,0.8
2026-06-08,2883,凱基金,candidate,csv,2026-06-08,pb_ratio,1.38,pb_ratio=1.38,False,0.8
2026-06-08,2883,凱基金,candidate,csv,2026-06-08,dividend_yield,3.62,dividend_yield=3.62,False,0.8
2026-06-08,2883,凱基金,candidate,csv,2026-06-08,margin_change_5d,-8121.0,margin_change_5d=-8121.0,False,0.8
2026-06-08,2883,凱基金,candidate,csv,2026-06-08,price_return_5d,0.1810154525386313,price_return_5d=0.1810154525386313,False,0.8
2026-06-08,2883,凱基金,candidate,csv,2026-06-08,liquidity_score,92.0,liquidity_score=92.0,False,0.8
2026-06-08,2883,凱基金,candidate,csv,2026-06-08,sector_strength_score,78.0,sector_strength_score=78.0,False,0.8
2026-06-08,2883,凱基金,candidate,csv,2026-06-08,risk_flags,未通過既有風控,risk_flags=未通過既有風控,False,0.8
2026-06-08,3022,威強電,candidate,csv,2026-06-08,candidate_grade,D,candidate_grade=D,False,0.8
2026-06-08,3022,威強電,candidate,csv,2026-06-08,decision,NO_TRADE,decision=NO_TRADE,False,0.8
2026-06-08,3022,威強電,candidate,csv,2026-06-08,pe_ratio,21.93,pe_ratio=21.93,False,0.8
2026-06-08,3022,威強電,candidate,csv,2026-06-08,pb_ratio,1.19,pb_ratio=1.19,False,0.8
2026-06-08,3022,威強電,candidate,csv,2026-06-08,dividend_yield,4.52,dividend_yield=4.52,False,0.8
2026-06-08,3022,威強電,candidate,csv,2026-06-08,margin_change_5d,345.0,margin_change_5d=345.0,False,0.8
2026-06-08,3022,威強電,candidate,csv,2026-06-08,price_return_5d,0.040843214756258,price_return_5d=0.040843214756258,False,0.8
2026-06-08,3022,威強電,candidate,csv,2026-06-08,liquidity_score,75.0,liquidity_score=75.0,False,0.8
2026-06-08,3022,威強電,candidate,csv,2026-06-08,sector_strength_score,78.0,sector_strength_score=78.0,False,0.8
2026-06-08,3022,威強電,candidate,csv,2026-06-08,risk_flags,融資連增但股價不漲；未通過既有風控,risk_flags=融資連增但股價不漲；未通過既有風控,False,0.8
2026-06-08,2241,艾姆勒,candidate,csv,2026-06-08,candidate_grade,D,candidate_grade=D,False,0.8
2026-06-08,2241,艾姆勒,candidate,csv,2026-06-08,decision,NO_TRADE,decision=NO_TRADE,False,0.8
2026-06-08,2241,艾姆勒,candidate,csv,2026-06-08,pb_ratio,2.77,pb_ratio=2.77,False,0.8
2026-06-08,2241,艾姆勒,candidate,csv,2026-06-08,margin_change_5d,901.0,margin_change_5d=901.0,False,0.8
2026-06-08,2241,艾姆勒,candidate,csv,2026-06-08,price_return_5d,0.1226551226551226,price_return_5d=0.1226551226551226,False,0.8
2026-06-08,2241,艾姆勒,candidate,csv,2026-06-08,liquidity_score,92.0,liquidity_score=92.0,False,0.8
2026-06-08,2241,艾姆勒,candidate,csv,2026-06-08,sector_strength_score,78.0,sector_strength_score=78.0,False,0.8
2026-06-08,2241,艾姆勒,candidate,csv,2026-06-08,risk_flags,融資連增但股價不漲；PE 為空或負值；EPS 為負；未通過既有風控,risk_flags=融資連增但股價不漲；PE 為空或負值；EPS 為負；未通過既有風控,False,0.8
2026-06-08,0055,元大MSCI金融,candidate,csv,2026-06-08,candidate_grade,D,candidate_grade=D,False,0.8
2026-06-08,0055,元大MSCI金融,candidate,csv,2026-06-08,decision,NO_TRADE,decision=NO_TRADE,False,0.8
2026-06-08,0055,元大MSCI金融,candidate,csv,2026-06-08,margin_change_5d,42.0,margin_change_5d=42.0,False,0.8
2026-06-08,0055,元大MSCI金融,candidate,csv,2026-06-08,price_return_5d,0.0626740947075208,price_return_5d=0.0626740947075208,False,0.8
2026-06-08,0055,元大MSCI金融,candidate,csv,2026-06-08,liquidity_score,60.0,liquidity_score=60.0,False,0.8
2026-06-08,0055,元大MSCI金融,candidate,csv,2026-06-08,sector_strength_score,78.0,sector_strength_score=78.0,False,0.8
2026-06-08,0055,元大MSCI金融,candidate,csv,2026-06-08,risk_flags,融資連增但股價不漲；未通過既有風控,risk_flags=融資連增但股價不漲；未通過既有風控,False,0.8
2026-06-08,1714,和桐,candidate,csv,2026-06-08,candidate_grade,D,candidate_grade=D,False,0.8
2026-06-08,1714,和桐,candidate,csv,2026-06-08,decision,NO_TRADE,decision=NO_TRADE,False,0.8
2026-06-08,1714,和桐,candidate,csv,2026-06-08,pe_ratio,17.97,pe_ratio=17.97,False,0.8
2026-06-08,1714,和桐,candidate,csv,2026-06-08,pb_ratio,0.88,pb_ratio=0.88,False,0.8
2026-06-08,1714,和桐,candidate,csv,2026-06-08,dividend_yield,1.57,dividend_yield=1.57,False,0.8
2026-06-08,1714,和桐,candidate,csv,2026-06-08,margin_change_5d,2216.0,margin_change_5d=2216.0,False,0.8
2026-06-08,1714,和桐,candidate,csv,2026-06-08,price_return_5d,0.289500509683996,price_return_5d=0.289500509683996,False,0.8
2026-06-08,1714,和桐,candidate,csv,2026-06-08,liquidity_score,92.0,liquidity_score=92.0,False,0.8
2026-06-08,1714,和桐,candidate,csv,2026-06-08,sector_strength_score,78.0,sector_strength_score=78.0,False,0.8
2026-06-08,1714,和桐,candidate,csv,2026-06-08,event_risk_level,MEDIUM,event_risk_level=MEDIUM,False,0.8
2026-06-08,1714,和桐,candidate,csv,2026-06-08,risk_flags,融資連增但股價不漲；未通過既有風控,risk_flags=融資連增但股價不漲；未通過既有風控,False,0.8
2026-06-08,9136,巨騰-DR,candidate,csv,2026-06-08,candidate_grade,D,candidate_grade=D,False,0.8
2026-06-08,9136,巨騰-DR,candidate,csv,2026-06-08,decision,NO_TRADE,decision=NO_TRADE,False,0.8
2026-06-08,9136,巨騰-DR,candidate,csv,2026-06-08,margin_change_5d,246.0,margin_change_5d=246.0,False,0.8
2026-06-08,9136,巨騰-DR,candidate,csv,2026-06-08,price_return_5d,0.4609053497942386,price_return_5d=0.4609053497942386,False,0.8
2026-06-08,9136,巨騰-DR,candidate,csv,2026-06-08,liquidity_score,60.0,liquidity_score=60.0,False,0.8
2026-06-08,9136,巨騰-DR,candidate,csv,2026-06-08,sector_strength_score,86.0,sector_strength_score=86.0,False,0.8
2026-06-08,9136,巨騰-DR,candidate,csv,2026-06-08,risk_flags,融資連增但股價不漲；未通過既有風控,risk_flags=融資連增但股價不漲；未通過既有風控,False,0.8
2026-06-08,9136,巨騰-DR,candidate,csv,2026-06-08,sector_strength_warning,缺少產業分類，使用全市場相對強弱,sector_strength_warning=缺少產業分類，使用全市場相對強弱,False,0.8
2026-06-08,2468,華經,candidate,csv,2026-06-08,candidate_grade,D,candidate_grade=D,False,0.8
2026-06-08,2468,華經,candidate,csv,2026-06-08,decision,NO_TRADE,decision=NO_TRADE,False,0.8
2026-06-08,2468,華經,candidate,csv,2026-06-08,pe_ratio,31.95,pe_ratio=31.95,False,0.8
2026-06-08,2468,華經,candidate,csv,2026-06-08,pb_ratio,2.21,pb_ratio=2.21,False,0.8
2026-06-08,2468,華經,candidate,csv,2026-06-08,dividend_yield,2.44,dividend_yield=2.44,False,0.8
2026-06-08,2468,華經,candidate,csv,2026-06-08,margin_change_5d,372.0,margin_change_5d=372.0,False,0.8
2026-06-08,2468,華經,candidate,csv,2026-06-08,price_return_5d,0.2315068493150684,price_return_5d=0.2315068493150684,False,0.8
2026-06-08,2468,華經,candidate,csv,2026-06-08,liquidity_score,75.0,liquidity_score=75.0,False,0.8
2026-06-08,2468,華經,candidate,csv,2026-06-08,sector_strength_score,78.0,sector_strength_score=78.0,False,0.8
2026-06-08,2468,華經,candidate,csv,2026-06-08,event_risk_level,MEDIUM,event_risk_level=MEDIUM,False,0.8
2026-06-08,2468,華經,candidate,csv,2026-06-08,risk_flags,融資連增但股價不漲；未通過既有風控,risk_flags=融資連增但股價不漲；未通過既有風控,False,0.8
2026-06-08,3376,新日興,candidate,csv,2026-06-08,candidate_grade,D,candidate_grade=D,False,0.8
2026-06-08,3376,新日興,candidate,csv,2026-06-08,decision,NO_TRADE,decision=NO_TRADE,False,0.8
2026-06-08,3376,新日興,candidate,csv,2026-06-08,pe_ratio,348.53,pe_ratio=348.53,False,0.8
2026-06-08,3376,新日興,candidate,csv,2026-06-08,pb_ratio,2.67,pb_ratio=2.67,False,0.8
2026-06-08,3376,新日興,candidate,csv,2026-06-08,dividend_yield,1.69,dividend_yield=1.69,False,0.8
2026-06-08,3376,新日興,candidate,csv,2026-06-08,margin_change_5d,-285.0,margin_change_5d=-285.0,False,0.8
2026-06-08,3376,新日興,candidate,csv,2026-06-08,price_return_5d,0.1,price_return_5d=0.1,False,0.8
2026-06-08,3376,新日興,candidate,csv,2026-06-08,liquidity_score,92.0,liquidity_score=92.0,False,0.8
2026-06-08,3376,新日興,candidate,csv,2026-06-08,sector_strength_score,68.0,sector_strength_score=68.0,False,0.8
2026-06-08,3376,新日興,candidate,csv,2026-06-08,risk_flags,PE 偏高；未通過既有風控,risk_flags=PE 偏高；未通過既有風控,False,0.8
2026-06-08,6957,裕慶-KY,candidate,csv,2026-06-08,candidate_grade,D,candidate_grade=D,False,0.8
2026-06-08,6957,裕慶-KY,candidate,csv,2026-06-08,decision,NO_TRADE,decision=NO_TRADE,False,0.8
2026-06-08,6957,裕慶-KY,candidate,csv,2026-06-08,pe_ratio,18.13,pe_ratio=18.13,False,0.8
2026-06-08,6957,裕慶-KY,candidate,csv,2026-06-08,pb_ratio,4.61,pb_ratio=4.61,False,0.8
2026-06-08,6957,裕慶-KY,candidate,csv,2026-06-08,dividend_yield,4.7,dividend_yield=4.7,False,0.8
2026-06-08,6957,裕慶-KY,candidate,csv,2026-06-08,margin_change_5d,-5.0,margin_change_5d=-5.0,False,0.8
2026-06-08,6957,裕慶-KY,candidate,csv,2026-06-08,price_return_5d,0.1166180758017492,price_return_5d=0.1166180758017492,False,0.8
2026-06-08,6957,裕慶-KY,candidate,csv,2026-06-08,liquidity_score,60.0,liquidity_score=60.0,False,0.8
2026-06-08,6957,裕慶-KY,candidate,csv,2026-06-08,sector_strength_score,78.0,sector_strength_score=78.0,False,0.8
2026-06-08,6957,裕慶-KY,candidate,csv,2026-06-08,risk_flags,未通過既有風控,risk_flags=未通過既有風控,False,0.8
2026-06-08,1810,和成,candidate,csv,2026-06-08,candidate_grade,D,candidate_grade=D,False,0.8
2026-06-08,1810,和成,candidate,csv,2026-06-08,decision,NO_TRADE,decision=NO_TRADE,False,0.8
2026-06-08,1810,和成,candidate,csv,2026-06-08,pe_ratio,5.98,pe_ratio=5.98,False,0.8
2026-06-08,1810,和成,candidate,csv,2026-06-08,pb_ratio,0.85,pb_ratio=0.85,False,0.8
2026-06-08,1810,和成,candidate,csv,2026-06-08,dividend_yield,0.88,dividend_yield=0.88,False,0.8
2026-06-08,1810,和成,candidate,csv,2026-06-08,margin_change_5d,-737.0,margin_change_5d=-737.0,False,0.8
2026-06-08,1810,和成,candidate,csv,2026-06-08,price_return_5d,0.0972568578553616,price_return_5d=0.0972568578553616,False,0.8
2026-06-08,1810,和成,candidate,csv,2026-06-08,liquidity_score,92.0,liquidity_score=92.0,False,0.8
2026-06-08,1810,和成,candidate,csv,2026-06-08,sector_strength_score,78.0,sector_strength_score=78.0,False,0.8
2026-06-08,1810,和成,candidate,csv,2026-06-08,risk_flags,未通過既有風控,risk_flags=未通過既有風控,False,0.8
2026-06-08,1718,中纖,candidate,csv,2026-06-08,candidate_grade,D,candidate_grade=D,False,0.8
2026-06-08,1718,中纖,candidate,csv,2026-06-08,decision,NO_TRADE,decision=NO_TRADE,False,0.8
2026-06-08,1718,中纖,candidate,csv,2026-06-08,pe_ratio,41.04,pe_ratio=41.04,False,0.8
2026-06-08,1718,中纖,candidate,csv,2026-06-08,pb_ratio,0.59,pb_ratio=0.59,False,0.8
2026-06-08,1718,中纖,candidate,csv,2026-06-08,margin_change_5d,1289.0,margin_change_5d=1289.0,False,0.8
2026-06-08,1718,中纖,candidate,csv,2026-06-08,price_return_5d,0.3736263736263736,price_return_5d=0.3736263736263736,False,0.8
2026-06-08,1718,中纖,candidate,csv,2026-06-08,liquidity_score,92.0,liquidity_score=92.0,False,0.8
2026-06-08,1718,中纖,candidate,csv,2026-06-08,sector_strength_score,86.0,sector_strength_score=86.0,False,0.8
2026-06-08,1718,中纖,candidate,csv,2026-06-08,event_risk_level,HIGH,event_risk_level=HIGH,False,0.8
2026-06-08,1718,中纖,candidate,csv,2026-06-08,risk_flags,融資連增但股價不漲；PE 偏高；未通過既有風控；處置股；高風險事件,risk_flags=融資連增但股價不漲；PE 偏高；未通過既有風控；處置股；高風險事件,False,0.8
2026-06-08,6206,飛捷,position,csv,2026-06-08,decision,REDUCE,decision=REDUCE,False,0.8
2026-06-08,6206,飛捷,position,csv,2026-06-08,pe_ratio,19.85,pe_ratio=19.85,False,0.8
2026-06-08,6206,飛捷,position,csv,2026-06-08,pb_ratio,3.65,pb_ratio=3.65,False,0.8
2026-06-08,6206,飛捷,position,csv,2026-06-08,dividend_yield,3.89,dividend_yield=3.89,False,0.8
2026-06-08,6206,飛捷,position,csv,2026-06-08,margin_change_5d,-80.0,margin_change_5d=-80.0,False,0.8
2026-06-08,6206,飛捷,position,csv,2026-06-08,price_return_5d,-0.0494699646643109,price_return_5d=-0.0494699646643109,False,0.8
2026-06-08,6206,飛捷,position,csv,2026-06-08,liquidity_score,50.0,liquidity_score=50.0,False,0.8
2026-06-08,6206,飛捷,position,csv,2026-06-08,sector_strength_score,50.0,sector_strength_score=50.0,False,0.8
2026-06-08,8926,台汽電,position,csv,2026-06-08,decision,REDUCE,decision=REDUCE,False,0.8
2026-06-08,8926,台汽電,position,csv,2026-06-08,pe_ratio,17.06,pe_ratio=17.06,False,0.8
2026-06-08,8926,台汽電,position,csv,2026-06-08,pb_ratio,2.91,pb_ratio=2.91,False,0.8
2026-06-08,8926,台汽電,position,csv,2026-06-08,dividend_yield,3.46,dividend_yield=3.46,False,0.8
2026-06-08,8926,台汽電,position,csv,2026-06-08,margin_change_5d,-341.0,margin_change_5d=-341.0,False,0.8
2026-06-08,8926,台汽電,position,csv,2026-06-08,price_return_5d,-0.0044642857142856,price_return_5d=-0.0044642857142856,False,0.8
2026-06-08,8926,台汽電,position,csv,2026-06-08,liquidity_score,50.0,liquidity_score=50.0,False,0.8
2026-06-08,8926,台汽電,position,csv,2026-06-08,sector_strength_score,50.0,sector_strength_score=50.0,False,0.8
2026-06-08,2030,彰源,position,csv,2026-06-08,decision,HOLD,decision=HOLD,False,0.8
2026-06-08,2030,彰源,position,csv,2026-06-08,pe_ratio,28.03,pe_ratio=28.03,False,0.8
2026-06-08,2030,彰源,position,csv,2026-06-08,pb_ratio,1.02,pb_ratio=1.02,False,0.8
2026-06-08,2030,彰源,position,csv,2026-06-08,dividend_yield,2.7,dividend_yield=2.7,False,0.8
2026-06-08,2030,彰源,position,csv,2026-06-08,margin_change_5d,-30.0,margin_change_5d=-30.0,False,0.8
2026-06-08,2030,彰源,position,csv,2026-06-08,price_return_5d,0.0273224043715847,price_return_5d=0.0273224043715847,False,0.8
2026-06-08,2030,彰源,position,csv,2026-06-08,liquidity_score,50.0,liquidity_score=50.0,False,0.8
2026-06-08,2030,彰源,position,csv,2026-06-08,sector_strength_score,50.0,sector_strength_score=50.0,False,0.8
2026-06-08,2478,大毅,position,csv,2026-06-08,decision,REDUCE,decision=REDUCE,False,0.8
2026-06-08,2478,大毅,position,csv,2026-06-08,pe_ratio,40.43,pe_ratio=40.43,False,0.8
2026-06-08,2478,大毅,position,csv,2026-06-08,pb_ratio,2.95,pb_ratio=2.95,False,0.8
2026-06-08,2478,大毅,position,csv,2026-06-08,dividend_yield,1.33,dividend_yield=1.33,False,0.8
2026-06-08,2478,大毅,position,csv,2026-06-08,margin_change_5d,448.0,margin_change_5d=448.0,False,0.8
2026-06-08,2478,大毅,position,csv,2026-06-08,price_return_5d,0.0555555555555555,price_return_5d=0.0555555555555555,False,0.8
2026-06-08,2478,大毅,position,csv,2026-06-08,liquidity_score,50.0,liquidity_score=50.0,False,0.8
2026-06-08,2478,大毅,position,csv,2026-06-08,sector_strength_score,50.0,sector_strength_score=50.0,False,0.8
2026-06-08,6902,GOGOLOOK,position,csv,2026-06-08,decision,REDUCE,decision=REDUCE,False,0.8
2026-06-08,6902,GOGOLOOK,position,csv,2026-06-08,pe_ratio,48.81,pe_ratio=48.81,False,0.8
