trade_date,market_regime_score,regime_label,twse_index,tpex_index,advancers,decliners,unchanged,limit_up_count,limit_down_count,market_breadth_summary,recap_summary,fallback_used,data_quality_note
2026-07-07,50.0,大盤震盪,46556.39,419.47,195,1098,66,7,36,下跌家數 1098 高於上漲家數 195，市場廣度偏空,大盤震盪；下跌家數 1098 高於上漲家數 195，市場廣度偏空；market_regime_score=50，目前紙上新增持倉需保守。,True,未接正式指數來源時，使用本地 SQLite 全市場價量 fallback；排除 2 筆跨日價格跳動異常資料
