trade_date,stock_id,stock_name,decision,hold,reduce,exit_review,near_stop_loss,near_take_profit,data_quality_warning,current_price,stop_loss_price,unrealized_pnl_pct,risk_light,review_reason
2026-06-04,2376,技嘉,REDUCE,False,True,False,False,False,False,374.0,293.43,0.179811,,一般人工確認
2026-06-04,6206,飛捷,REDUCE,False,True,False,False,False,False,140.0,110.93,0.176471,,一般人工確認
2026-06-04,1256,鮮活果汁-KY,HOLD,True,False,False,False,False,False,200.0,175.07,0.004021,,一般人工確認
2026-06-04,8926,台汽電,REDUCE,False,True,False,False,False,False,72.4,52.98,0.211519,,一般人工確認
2026-06-04,2030,彰源,HOLD,True,False,False,False,False,False,18.65,16.67,0.018108,,一般人工確認
2026-06-04,2425,承啟,HOLD,True,False,False,False,False,False,35.75,32.45,0.008878,,一般人工確認
2026-06-04,6579,研揚,REDUCE,False,True,False,False,False,False,163.5,138.46,0.096219,,一般人工確認
2026-06-04,2478,大毅,REDUCE,False,True,False,False,False,False,137.5,88.6,0.427886,,一般人工確認
2026-06-04,6902,GOGOLOOK,REDUCE,False,True,False,False,False,False,144.0,116.84,0.115164,,一般人工確認
