trade_date,market_regime_score,regime_label,twse_index,tpex_index,advancers,decliners,unchanged,limit_up_count,limit_down_count,market_breadth_summary,recap_summary,fallback_used,data_quality_note
2026-06-24,50.0,大盤震盪,46043.6,442.09,561,694,103,24,5,上漲 561、下跌 694、平盤 103，市場廣度偏震盪,大盤震盪；上漲 561、下跌 694、平盤 103，市場廣度偏震盪；market_regime_score=50，目前紙上新增持倉需保守。,True,未接正式指數來源時，使用本地 SQLite 全市場價量 fallback
