trade_date,market_regime_score,regime_label,twse_index,tpex_index,advancers,decliners,unchanged,limit_up_count,limit_down_count,market_breadth_summary,recap_summary,fallback_used,data_quality_note
2026-05-28,59.0,大盤震盪,13.8,,449,806,93,33,7,下跌家數 806 高於上漲家數 449，市場廣度偏空,大盤震盪；下跌家數 806 高於上漲家數 449，市場廣度偏空；market_regime_score=59，目前紙上新增持倉需保守。,True,未接正式指數來源時，使用本地 SQLite 全市場價量 fallback
