trade_date,threshold,current_threshold,current_market_regime_score,walk_forward_split,train_start,train_end,validation_start,validation_end,train_observation_count,validation_observation_count,eligible_candidate_count,blocked_candidate_count,would_allow_new_entries,estimated_exposure_pct,cash_drag_proxy,forward_return_5d_mean,forward_return_20d_mean,positive_forward_5d_rate,positive_forward_20d_rate,label_5d_coverage,label_20d_coverage,validation_eligible_sample_count,validation_blocked_sample_count,readiness_status,readiness_reason,can_recommend_threshold_change,can_recommend_dynamic_exposure,estimated_strategy_return_proxy,estimated_benchmark_return,estimated_excess_return,estimated_max_drawdown_proxy,train_estimated_excess_return,validation_estimated_excess_return,dynamic_exposure_pct,dynamic_cash_drag_proxy,dynamic_estimated_excess_return,dynamic_estimated_max_drawdown_proxy,risk_status,recommendation,is_observation_only,data_sufficiency_status,notes
2026-06-12,45,60,53.0,train_first_70pct_validation_last_30pct,2026-05-20,2026-05-29,2026-06-01,2026-06-05,8,4,160,0,True,1.0,0.0,,,,,0.43478260869565216,0.10434782608695652,160,0,DATA_INSUFFICIENT_VALIDATION,5d label coverage 43.48% < 70%; 5d observation sample is insufficient; recommendation must remain DATA_INSUFFICIENT.,False,False,0.0013242531176637829,-0.033638199522360974,0.03496245264002476,0.0,-0.04445149378295113,0.03496245264002476,0.35000000000000003,0.004166649999999999,0.036780036473591834,0.0,OBSERVATION_ONLY,DATA_INSUFFICIENT,True,DATA_INSUFFICIENT,OBSERVATION_ONLY: threshold optimizer proxy，不修改正式策略或 config.yaml。
2026-06-12,50,60,53.0,train_first_70pct_validation_last_30pct,2026-05-20,2026-05-29,2026-06-01,2026-06-05,8,4,40,120,True,0.25,0.0,,,,,0.43478260869565216,0.10434782608695652,40,120,DATA_INSUFFICIENT_VALIDATION,5d label coverage 43.48% < 70%; 5d observation sample is insufficient; recommendation must remain DATA_INSUFFICIENT.,False,False,0.004794977212830178,-0.033638199522360974,0.03843317673519115,0.0,-0.06452077340675119,0.03843317673519115,0.35000000000000003,0.004166649999999999,0.036780036473591834,0.0,OBSERVATION_ONLY,DATA_INSUFFICIENT,True,DATA_INSUFFICIENT,OBSERVATION_ONLY: threshold optimizer proxy，不修改正式策略或 config.yaml。
2026-06-12,55,60,53.0,train_first_70pct_validation_last_30pct,2026-05-20,2026-05-29,2026-06-01,2026-06-05,8,4,40,120,False,0.25,0.0,,,,,0.43478260869565216,0.10434782608695652,40,120,DATA_INSUFFICIENT_VALIDATION,5d label coverage 43.48% < 70%; 5d observation sample is insufficient; recommendation must remain DATA_INSUFFICIENT.,False,False,0.004794977212830178,-0.033638199522360974,0.03843317673519115,0.0,-0.06452077340675119,0.03843317673519115,0.35000000000000003,0.004166649999999999,0.036780036473591834,0.0,OBSERVATION_ONLY,DATA_INSUFFICIENT,True,DATA_INSUFFICIENT,OBSERVATION_ONLY: threshold optimizer proxy，不修改正式策略或 config.yaml。
2026-06-12,60,60,53.0,train_first_70pct_validation_last_30pct,2026-05-20,2026-05-29,2026-06-01,2026-06-05,8,4,40,120,False,0.25,0.0,,,,,0.43478260869565216,0.10434782608695652,40,120,DATA_INSUFFICIENT_VALIDATION,5d label coverage 43.48% < 70%; 5d observation sample is insufficient; recommendation must remain DATA_INSUFFICIENT.,False,False,0.004794977212830178,-0.033638199522360974,0.03843317673519115,0.0,-0.08101863854574165,0.03843317673519115,0.35000000000000003,0.004166649999999999,0.036780036473591834,0.0,OBSERVATION_ONLY,DATA_INSUFFICIENT,True,DATA_INSUFFICIENT,OBSERVATION_ONLY: threshold optimizer proxy，不修改正式策略或 config.yaml。
2026-06-12,65,60,53.0,train_first_70pct_validation_last_30pct,2026-05-20,2026-05-29,2026-06-01,2026-06-05,8,4,40,120,False,0.25,0.0,,,,,0.43478260869565216,0.10434782608695652,40,120,DATA_INSUFFICIENT_VALIDATION,5d label coverage 43.48% < 70%; 5d observation sample is insufficient; recommendation must remain DATA_INSUFFICIENT.,False,False,0.004794977212830178,-0.033638199522360974,0.03843317673519115,0.0,-0.051071412273389086,0.03843317673519115,0.35000000000000003,0.004166649999999999,0.036780036473591834,0.0,DATA_INSUFFICIENT,DATA_INSUFFICIENT,True,DATA_INSUFFICIENT,OBSERVATION_ONLY: threshold optimizer proxy，不修改正式策略或 config.yaml。
2026-06-12,70,60,53.0,train_first_70pct_validation_last_30pct,2026-05-20,2026-05-29,2026-06-01,2026-06-05,8,4,40,120,False,0.25,0.0,,,,,0.43478260869565216,0.10434782608695652,40,120,DATA_INSUFFICIENT_VALIDATION,5d label coverage 43.48% < 70%; 5d observation sample is insufficient; recommendation must remain DATA_INSUFFICIENT.,False,False,0.004794977212830178,-0.033638199522360974,0.03843317673519115,0.0,-0.051071412273389086,0.03843317673519115,0.35000000000000003,0.004166649999999999,0.036780036473591834,0.0,DATA_INSUFFICIENT,DATA_INSUFFICIENT,True,DATA_INSUFFICIENT,OBSERVATION_ONLY: threshold optimizer proxy，不修改正式策略或 config.yaml。
2026-06-12,DYNAMIC_EXPOSURE,60,53.0,train_first_70pct_validation_last_30pct,2026-05-20,2026-05-29,2026-06-01,2026-06-05,8,4,160,0,True,0.35000000000000003,0.004166649999999999,,,,,0.43478260869565216,0.10434782608695652,160,0,DATA_INSUFFICIENT_VALIDATION,5d label coverage 43.48% < 70%; 5d observation sample is insufficient; recommendation must remain DATA_INSUFFICIENT.,False,False,0.0031418369512308635,-0.033638199522360974,0.036780036473591834,0.0,-0.05243730080197392,0.036780036473591834,0.35000000000000003,0.004166649999999999,0.036780036473591834,0.0,OBSERVATION_ONLY,DATA_INSUFFICIENT,True,DATA_INSUFFICIENT,score<45:0%; 45-55:20%; 55-65:40%; 65-75:60%; >=75:80%。此列只比較 dynamic exposure proxy。
