signal_date,planned_entry_date,actual_entry_date,stock_id,stock_name,signal_close,total_score,stop_loss_price,suggested_position_pct,status,entry_price,entry_price_source,shares,position_value,skipped_reason,warning,reason,risk_reason,multi_factor_score,multi_factor_reason,event_risk_level,event_reason,event_blocked
2026-05-12,NEXT_AVAILABLE_TRADING_DAY,,1256,鮮活果汁-KY,186.5,84.41,175.07,0.1,PENDING,,,,,,尚無下一個有效交易日資料，等待下次執行,收盤價高於 20 日均線；收盤價高於 60 日均線；20 日均線高於 60 日均線；20 日均線斜率為正；收盤價接近 20 日高點；20 日報酬為正且具動能；5 日短線動能為正；成交量高於 20 日均量；基本面資料不足，採中性分數；籌碼資料不足，採中性分數,通過資料品質、停損、部位、流動性與波動檢查,,,,,
2026-05-12,NEXT_AVAILABLE_TRADING_DAY,,3048,益登,46.9,84.25,43.15,0.1,PENDING,,,,,,尚無下一個有效交易日資料，等待下次執行,收盤價高於 20 日均線；收盤價高於 60 日均線；20 日均線高於 60 日均線；20 日均線斜率為正；收盤價接近 20 日高點；20 日報酬為正且具動能；5 日短線動能為正；成交量高於 20 日均量；基本面資料不足，採中性分數；籌碼資料不足，採中性分數,通過資料品質、停損、部位、流動性與波動檢查,,,,,
2026-05-12,NEXT_AVAILABLE_TRADING_DAY,,8213,志超,41.2,83.52,38.24,0.1,SKIPPED_EXISTING_POSITION,,,,,已有未平倉持倉，略過重複進場,,收盤價高於 20 日均線；收盤價高於 60 日均線；20 日均線高於 60 日均線；20 日均線斜率為正；20 日報酬為正且具動能；5 日短線動能為正；成交量高於 20 日均量；基本面資料不足，採中性分數；籌碼資料不足，採中性分數,通過資料品質、停損、部位、流動性與波動檢查,,,,,
2026-05-12,NEXT_AVAILABLE_TRADING_DAY,,2364,倫飛,70.9,83.39,66.69,0.1,PENDING,,,,,,尚無下一個有效交易日資料，等待下次執行,收盤價高於 20 日均線；收盤價高於 60 日均線；20 日均線高於 60 日均線；20 日均線斜率為正；收盤價接近 20 日高點；20 日報酬為正且具動能；5 日短線動能為正；成交量高於 20 日均量；基本面資料不足，採中性分數；籌碼資料不足，採中性分數,通過資料品質、停損、部位、流動性與波動檢查,,,,,
2026-05-12,NEXT_AVAILABLE_TRADING_DAY,,2030,彰源,17.95,83.22,16.66,0.1,PENDING,,,,,,尚無下一個有效交易日資料，等待下次執行,收盤價高於 20 日均線；收盤價高於 60 日均線；20 日均線高於 60 日均線；20 日均線斜率為正；收盤價接近 20 日高點；20 日報酬為正且具動能；5 日短線動能為正；成交量高於 20 日均量；基本面資料不足，採中性分數；籌碼資料不足，採中性分數,通過資料品質、停損、部位、流動性與波動檢查,,,,,
2026-05-12,NEXT_AVAILABLE_TRADING_DAY,,6206,飛捷,140.0,83.2,129.71,0.1,SKIPPED_EXISTING_POSITION,,,,,已有未平倉持倉，略過重複進場,,收盤價高於 20 日均線；收盤價高於 60 日均線；20 日均線高於 60 日均線；20 日均線斜率為正；收盤價接近 20 日高點；20 日報酬為正且具動能；5 日短線動能為正；成交量高於 20 日均量；基本面資料不足，採中性分數；籌碼資料不足，採中性分數,通過資料品質、停損、部位、流動性與波動檢查,,,,,
