trade_date,stock_id,stock_name,decision,hold,reduce,exit_review,near_stop_loss,near_take_profit,data_quality_warning,current_price,stop_loss_price,unrealized_pnl_pct,risk_light,review_reason
2026-06-05,2376,技嘉,REDUCE,False,True,False,False,False,False,369.0,293.43,0.164038,,一般人工確認
2026-06-05,6206,飛捷,REDUCE,False,True,False,False,False,False,141.5,110.93,0.189076,,一般人工確認
2026-06-05,8926,台汽電,REDUCE,False,True,False,False,False,False,69.6,52.98,0.164664,,一般人工確認
2026-06-05,2030,彰源,HOLD,True,False,False,False,False,False,18.5,16.67,0.009919,,一般人工確認
2026-06-05,2425,承啟,HOLD,True,False,False,False,False,False,35.45,32.45,0.000412,,一般人工確認
2026-06-05,2478,大毅,REDUCE,False,True,False,False,False,False,150.0,88.6,0.557694,,一般人工確認
2026-06-05,6902,GOGOLOOK,REDUCE,False,True,False,False,False,False,143.0,116.84,0.10742,,一般人工確認
