trade_date,total_capital,invested_value,market_value,cash,unrealized_pnl,realized_pnl,total_equity,total_cost,realized_pnl_after_cost,total_equity_after_cost,take_profit_exits,stop_loss_exits,trailing_stop_exits,trend_exit_exits,time_exit_exits,realized_pnl_after_cost_today,open_positions,closed_positions
2026-06-05,1000000.0,238476.15,270299.3,753495.11,31823.15,-7952.559999999998,1023794.41,9771.5,-7952.559999999998,1023794.41,0,0,1,1,0,-4284.93,7,20
