rank,trade_date,stock_id,stock_name,close,total_score,original_total_score,multi_factor_score,multi_factor_reason,trend_score,momentum_score,fundamental_score,chip_score,risk_score,credit_score,event_risk_score,liquidity_score,sector_strength_score,revenue_score,monthly_revenue,revenue_yoy,revenue_mom,accumulated_revenue_yoy,revenue_data_month,requested_revenue_month,latest_available_month,revenue_source_status,revenue_3m_trend,revenue_12m_high,revenue_warning,revenue_reason,fundamental_reason,valuation_score,pe_ratio,pb_ratio,dividend_yield,valuation_source,valuation_source_status,valuation_reason,valuation_warning,financial_score,eps,roe,gross_margin,operating_margin,debt_ratio,financial_source,financial_source_status,financial_period,financial_reason,financial_warning,event_score,event_reason,event_risk_level,event_keywords,event_warning,event_blocked,institutional_score,foreign_net_buy,investment_trust_net_buy,dealer_net_buy,total_institutional_net_buy,foreign_buy_days,investment_trust_buy_days,institutional_buy_ratio,institutional_warning,institutional_reason,margin_balance,margin_change,short_balance,short_change,securities_lending_sell_volume,securities_lending_balance,margin_usage_warning,short_selling_warning,is_attention_stock,attention_reason,is_disposition_stock,disposition_start_date,disposition_end_date,disposition_reason,industry,sub_industry,industry_source,sector_strength_mode,stock_return_5d,stock_return_20d,market_return_5d,market_return_20d,sector_return_5d,sector_return_20d,relative_strength_5d,relative_strength_20d,sector_strength_rank,sector_strength_reason,sector_strength_warning,avg_volume_20d,avg_turnover_20d,latest_volume,latest_turnover,turnover_ratio_20d,intraday_trading_ratio,liquidity_warning,slippage_risk_score,market_type,tracking_index,fund_size,expense_ratio,discount_premium,top_holdings_available,etf_data_quality_flags,positive_signals,warning_signals,blocking_risks,momentum_signal,risk_flags,data_quality_flags,investment_risk_flags,candidate_grade,grade_reason,grade_risk_flags,requires_manual_review,review_level,review_reason,data_source_warning,system_comment,market_intel_status,requested_date,actual_data_date,fallback_date,fallback_reason,cache_age_days,is_stale_data,data_freshness_level,market_intel_source,market_intel_warning,market_close,market_volume,volume_change_ratio,market_pe_ratio,market_pb_ratio,market_dividend_yield,market_revenue_growth_yoy,market_eps_growth_yoy,latest_news_titles,matched_news_keywords,news_sentiment_score,market_fundamental_score,market_valuation_score,market_momentum_score,market_chip_score,final_market_score,confidence_score,market_risk_score,final_comment,is_candidate,risk_pass,risk_reason,reason,stop_loss_price,suggested_position_pct
1,2026-06-02,00961,FT臺灣永續高息,13.37,84.38,84.38,64.85,原始技術總分 84.38；ETF 不適用一般 EPS / ROE 公司財報檢查；無重大事件資料；三大法人籌碼中性；融資連增但股價不漲；個股 20 日強於大盤；短線相對強勢；缺少產業分類，使用全市場相對強弱；ETF_METADATA_MISSING,100.0,97.51,50.0,50.0,100.0,40.0,50.0,75.0,78.0,50.0,,,,,,,,MISSING,neutral,False,,基本面資料不足，採中性分數,基本面資料不足，採中性分數,50.0,,,,,MISSING,估值資料不足，採中性分數,,50.0,,,,,,,MISSING,,財報資料不足，採中性分數,,50.0,無重大事件資料,NONE,,,False,50.0,-647269.0,0.0,0.0,-8282102.0,0,0,,,三大法人籌碼中性,1025.0,542.0,0.0,0.0,,,,,False,,False,,,,全市場,nan,nan,market_relative_fallback,0.129222972972973,0.2110507246376811,0.0349121534203254,0.0734850307401207,0.0349121534203254,0.0734850307401207,0.0943108195526475,0.1375656938975604,121.0,個股 20 日強於大盤；短線相對強勢；缺少產業分類，使用全市場相對強弱,缺少產業分類，使用全市場相對強弱,6553070.0,76182880.0,17028559.0,224772647.0,2.950435150259481,,nan,80.0,,,,,,,,相對強勢；短線相對強勢；產業 / 相對強弱偏強；流動性佳,融資連增但股價不漲,,20 日相對強勢；5 日相對強勢；動能分數偏強,融資連增但股價不漲,ETF_METADATA_MISSING；ETF metadata 資料不足；產業分類資料不足；缺少產業分類，使用全市場相對強弱,融資連增但股價不漲,C,資料可信度偏低；部分資料不足,融資連增但股價不漲,True,RISK_REVIEW,投資風險：融資連增但股價不漲；資料不足：ETF_METADATA_MISSING；ETF metadata 資料不足；產業分類資料不足；缺少產業分類，使用全市場相對強弱；資料可信度偏低；資料不足,,有投資風險標籤，需降低優先度；非交易日，使用最近交易日資料。,WARNING,2026-06-02,2026-06-02,2026-06-02,no trading data,0,False,CURRENT,mixed,市場事件資料不足，採中性處理；基本面資料不足，採中性分數；估值資料不足，採中性分數,13.37,,,,,,,,無重大事件資料 原始技術總分 84.38；ETF 不適用一般 EPS / ROE 公司財報檢查；無重大事件資料；三大法人籌碼中性；融資連增但股價不漲；個股 20 日強於大盤；短線相對強勢；缺少產業分類，使用全市場相對強弱；ETF_METADATA_MISSING 收盤價高於 20 日均線；收盤價高於 60 日均線；20 日均線高於 60 日均線；20 日均線斜率為正；收盤價接近 20 日高點；20 日報酬為正且具動能；5 日短線動能為正；成交量高於 20 日均量；基本面資料不足，採中性分數；籌碼資料不足，採中性分數,,0.0,50.0,50.0,97.51,50.0,62.15,50.0,37.85,有投資風險標籤，需降低優先度,1,1,通過資料品質、停損、部位、流動性與波動檢查,收盤價高於 20 日均線；收盤價高於 60 日均線；20 日均線高於 60 日均線；20 日均線斜率為正；收盤價接近 20 日高點；20 日報酬為正且具動能；5 日短線動能為正；成交量高於 20 日均量；基本面資料不足，採中性分數；籌碼資料不足，採中性分數,12.76,0.1
2,2026-06-02,00918,大華優利高填息30,31.41,84.33,84.33,64.29,原始技術總分 84.33；ETF 不適用一般 EPS / ROE 公司財報檢查；無重大事件資料；三大法人籌碼中性；融資連增但股價不漲；融資暴增但法人賣超；個股 20 日強於大盤；短線相對強勢；nan；ETF_METADATA_MISSING,100.0,97.34,50.0,50.0,100.0,22.0,50.0,92.0,78.0,50.0,,,,,,,,MISSING,neutral,False,,基本面資料不足，採中性分數,基本面資料不足，採中性分數,50.0,,,,,MISSING,估值資料不足，採中性分數,,50.0,,,,,,,MISSING,,財報資料不足，採中性分數,,50.0,無重大事件資料,NONE,,,False,50.0,1437260.0,0.0,0.0,-55282545.0,1,0,,,三大法人籌碼中性,7867.0,2004.0,172.0,2.0,,,,,False,,False,,,,ETF,高股息 ETF,manual_verified,industry_relative,0.1278276481149012,0.2619525914021694,0.0349121534203254,0.0734850307401207,0.0527706171860075,0.157422134261058,0.0750570309288936,0.1045304571411114,156.0,個股 20 日強於大盤；短線相對強勢；nan,nan,40174378.0,1108553062.65,126166583.0,3891406841.0,3.510347832784457,,nan,90.0,,,,,,,,相對強勢；短線相對強勢；產業 / 相對強弱偏強；流動性佳,融資連增但股價不漲；融資暴增但法人賣超,,20 日相對強勢；5 日相對強勢；動能分數偏強,融資連增但股價不漲；融資暴增但法人賣超,ETF_METADATA_MISSING；ETF metadata 資料不足,融資連增但股價不漲；融資暴增但法人賣超,C,資料可信度偏低；部分資料不足,融資連增但股價不漲；融資暴增但法人賣超,True,RISK_REVIEW,投資風險：融資連增但股價不漲；融資暴增但法人賣超；資料不足：ETF_METADATA_MISSING；ETF metadata 資料不足；資料可信度偏低；資料不足,,有投資風險標籤，需降低優先度；非交易日，使用最近交易日資料。,WARNING,2026-06-02,2026-06-02,2026-06-02,no trading data,0,False,CURRENT,mixed,市場事件資料不足，採中性處理；基本面資料不足，採中性分數；估值資料不足，採中性分數,31.41,,,,,,,,無重大事件資料 原始技術總分 84.33；ETF 不適用一般 EPS / ROE 公司財報檢查；無重大事件資料；三大法人籌碼中性；融資連增但股價不漲；融資暴增但法人賣超；個股 20 日強於大盤；短線相對強勢；nan；ETF_METADATA_MISSING 收盤價高於 20 日均線；收盤價高於 60 日均線；20 日均線高於 60 日均線；20 日均線斜率為正；收盤價接近 20 日高點；20 日報酬為正且具動能；5 日短線動能為正；成交量高於 20 日均量；基本面資料不足，採中性分數；籌碼資料不足，採中性分數,,0.0,50.0,50.0,97.34,50.0,62.97,50.0,37.03,有投資風險標籤，需降低優先度,1,1,通過資料品質、停損、部位、流動性與波動檢查,收盤價高於 20 日均線；收盤價高於 60 日均線；20 日均線高於 60 日均線；20 日均線斜率為正；收盤價接近 20 日高點；20 日報酬為正且具動能；5 日短線動能為正；成交量高於 20 日均量；基本面資料不足，採中性分數；籌碼資料不足，採中性分數,29.96,0.1
3,2026-06-02,00962,台新AI優息動能,16.08,83.95,83.95,64.06,原始技術總分 83.95；ETF 不適用一般 EPS / ROE 公司財報檢查；無重大事件資料；三大法人籌碼中性；信用交易結構中性；個股 20 日強於大盤；短線相對強勢；nan；ETF_METADATA_MISSING,100.0,95.81,50.0,50.0,100.0,50.0,50.0,60.0,68.0,50.0,,,,,,,,MISSING,neutral,False,,基本面資料不足，採中性分數,基本面資料不足，採中性分數,50.0,,,,,MISSING,估值資料不足，採中性分數,,50.0,,,,,,,MISSING,,財報資料不足，採中性分數,,50.0,無重大事件資料,NONE,,,False,50.0,-401000.0,0.0,0.0,-273079.0,0,0,,,三大法人籌碼中性,351.0,-87.0,0.0,0.0,,,,,False,,False,,,,ETF,AI 優息動能 ETF,manual_verified,industry_relative,0.1151178918169208,0.1814842027920646,0.0349121534203254,0.0734850307401207,0.0527706171860075,0.157422134261058,0.0623472746309133,0.0240620685310066,373.0,個股 20 日強於大盤；短線相對強勢；nan,nan,1579772.4,23641481.75,4897476.0,78151213.0,3.305681675388219,,nan,65.0,,,,,,,,相對強勢；短線相對強勢；產業 / 相對強弱偏強,,,20 日相對強勢；5 日相對強勢；動能分數偏強,,ETF_METADATA_MISSING；ETF metadata 資料不足,,C,資料可信度偏低；部分資料不足,,True,DATA_REVIEW,資料不足：ETF_METADATA_MISSING；ETF metadata 資料不足；資料可信度偏低；資料不足,,資料不足，需人工補查後再判斷；非交易日，使用最近交易日資料。,WARNING,2026-06-02,2026-06-02,2026-06-02,no trading data,0,False,CURRENT,mixed,市場事件資料不足，採中性處理；基本面資料不足，採中性分數；估值資料不足，採中性分數,16.08,,,,,,,,無重大事件資料 原始技術總分 83.95；ETF 不適用一般 EPS / ROE 公司財報檢查；無重大事件資料；三大法人籌碼中性；信用交易結構中性；個股 20 日強於大盤；短線相對強勢；nan；ETF_METADATA_MISSING 收盤價高於 20 日均線；收盤價高於 60 日均線；20 日均線高於 60 日均線；20 日均線斜率為正；收盤價接近 20 日高點；20 日報酬為正且具動能；5 日短線動能為正；成交量高於 20 日均量；基本面資料不足，採中性分數；籌碼資料不足，採中性分數,,0.0,50.0,50.0,95.81,50.0,60.56,50.0,39.44,資料不足，需人工補查後再判斷,1,1,通過資料品質、停損、部位、流動性與波動檢查,收盤價高於 20 日均線；收盤價高於 60 日均線；20 日均線高於 60 日均線；20 日均線斜率為正；收盤價接近 20 日高點；20 日報酬為正且具動能；5 日短線動能為正；成交量高於 20 日均量；基本面資料不足，採中性分數；籌碼資料不足，採中性分數,15.22,0.1
4,2026-06-02,4935,茂林-KY,42.35,83.69,83.69,61.42,原始技術總分 83.69；月營收年增率低於 -20%；PB 相對合理；EPS 為正；無重大事件資料；三大法人籌碼中性；融資連增但股價不漲；短線相對強勢；產業強但個股較弱，列入觀察；nan,99.92,99.64,32.0,50.0,92.0,40.0,50.0,50.0,50.0,32.0,328126.0,-35.50171405208202,-15.50222107770553,-27.752782394647703,202604,202606,202604,OK_WITH_FALLBACK,neutral,False,月營收 YoY 明顯衰退,月營收年增率低於 -20%,月營收年增率低於 -20%,55.0,30.4,0.66,2.4,TWSE OpenAPI BWIBBU_ALL,OK,PB 相對合理,,56.0,0.4,,10.8917,-6.2861,,TWSE OpenAPI t187ap06_L_ci,OK,115Q1,EPS 為正,,50.0,無重大事件資料,NONE,,,False,50.0,30000.0,0.0,0.0,27939.0,1,0,,,三大法人籌碼中性,619.0,35.0,0.0,0.0,,,,,False,,False,,,,光電業,光電業,twse,industry_relative,0.1586867305061561,0.1369127516778523,0.0349121534203254,0.0734850307401207,0.0364773982975635,0.1466010519183495,0.1222093322085925,-0.0096883002404971,566.0,短線相對強勢；產業強但個股較弱，列入觀察；nan,nan,193547.7,7613731.3,574492.0,23879158.0,3.136327913226988,,nan,50.0,,,,,,,,短線相對強勢,融資連增但股價不漲；流動性偏低；月營收 YoY 明顯衰退,,5 日相對強勢；動能分數偏強,融資連增但股價不漲；流動性偏低；月營收 YoY 明顯衰退,,融資連增但股價不漲；流動性偏低；月營收 YoY 明顯衰退,C,資料可信度偏低,融資連增但股價不漲；流動性偏低；月營收 YoY 明顯衰退,True,RISK_REVIEW,投資風險：融資連增但股價不漲；流動性偏低；月營收 YoY 明顯衰退；資料不足：資料可信度偏低,,有投資風險標籤，需降低優先度；非交易日，使用最近交易日資料。,WARNING,2026-06-02,2026-06-02,2026-06-02,no trading data,0,False,CURRENT,mixed,市場事件資料不足，採中性處理,42.35,,,30.4,0.66,2.4,-35.50171405208202,,無重大事件資料 原始技術總分 83.69；月營收年增率低於 -20%；PB 相對合理；EPS 為正；無重大事件資料；三大法人籌碼中性；融資連增但股價不漲；短線相對強勢；產業強但個股較弱，列入觀察；nan 收盤價高於 20 日均線；收盤價高於 60 日均線；20 日均線高於 60 日均線；20 日均線斜率為正；收盤價接近 20 日高點；20 日報酬為正且具動能；5 日短線動能為正；成交量高於 20 日均量；基本面資料不足，採中性分數；籌碼資料不足，採中性分數,,0.0,38.0,56.0,99.64,50.0,60.73,90.0,39.27,有投資風險標籤，需降低優先度,1,1,通過資料品質、停損、部位、流動性與波動檢查,收盤價高於 20 日均線；收盤價高於 60 日均線；20 日均線高於 60 日均線；20 日均線斜率為正；收盤價接近 20 日高點；20 日報酬為正且具動能；5 日短線動能為正；成交量高於 20 日均量；基本面資料不足，採中性分數；籌碼資料不足，採中性分數,39.81,0.1
5,2026-06-02,6957,裕慶-KY,181.0,83.57,83.57,68.77,原始技術總分 83.57；月營收年增率大於 20%；累計營收 YoY 大於 10%；殖利率穩定；EPS 為正；無重大事件資料；三大法人籌碼中性；融資連增但股價不漲；個股 20 日強於大盤；短線相對強勢；個股強但產業偏弱，降低信心；nan,100.0,94.29,80.0,50.0,100.0,40.0,50.0,60.0,78.0,80.0,368407.0,53.31255357930569,-26.605864645776432,34.466647133509134,202604,202606,202604,OK_WITH_FALLBACK,neutral,False,,月營收年增率大於 20%；累計營收 YoY 大於 10%,月營收年增率大於 20%；累計營收 YoY 大於 10%,55.0,16.24,4.13,5.25,TWSE OpenAPI BWIBBU_ALL,OK,殖利率穩定,,56.0,1.51,,30.2191,10.0101,,TWSE OpenAPI t187ap06_L_ci,OK,115Q1,EPS 為正,,50.0,無重大事件資料,NONE,,,False,50.0,-66750.0,0.0,0.0,-67438.0,0,0,,,三大法人籌碼中性,1019.0,5.0,42.0,42.0,,,,,False,,False,,,,其他,其他,twse,industry_relative,0.134796238244514,0.117283950617284,0.0349121534203254,0.0734850307401207,0.0070939345996205,-0.0212479822973871,0.1277023036448935,0.1385319329146711,120.0,個股 20 日強於大盤；短線相對強勢；個股強但產業偏弱，降低信心；nan,nan,123408.7,20222480.65,373742.0,66593462.0,3.293041202638016,,nan,65.0,,,,,,,,相對強勢；短線相對強勢；產業 / 相對強弱偏強；營收動能正向,融資連增但股價不漲,,20 日相對強勢；5 日相對強勢；動能分數偏強,融資連增但股價不漲,,融資連增但股價不漲,C,資料可信度偏低,融資連增但股價不漲,True,RISK_REVIEW,投資風險：融資連增但股價不漲；資料不足：資料可信度偏低,,有投資風險標籤，需降低優先度；非交易日，使用最近交易日資料。,WARNING,2026-06-02,2026-06-02,2026-06-02,no trading data,0,False,CURRENT,mixed,市場事件資料不足，採中性處理,181.0,,,16.24,4.13,5.25,53.31255357930569,,無重大事件資料 原始技術總分 83.57；月營收年增率大於 20%；累計營收 YoY 大於 10%；殖利率穩定；EPS 為正；無重大事件資料；三大法人籌碼中性；融資連增但股價不漲；個股 20 日強於大盤；短線相對強勢；個股強但產業偏弱，降低信心；nan 收盤價高於 20 日均線；收盤價高於 60 日均線；20 日均線高於 60 日均線；20 日均線斜率為正；收盤價接近 20 日高點；20 日報酬為正且具動能；5 日短線動能為正；成交量高於 20 日均量；基本面資料不足，採中性分數；籌碼資料不足，採中性分數,,0.0,62.0,67.0,94.29,50.0,66.26,90.0,33.74,有投資風險標籤，需降低優先度,1,1,通過資料品質、停損、部位、流動性與波動檢查,收盤價高於 20 日均線；收盤價高於 60 日均線；20 日均線高於 60 日均線；20 日均線斜率為正；收盤價接近 20 日高點；20 日報酬為正且具動能；5 日短線動能為正；成交量高於 20 日均量；基本面資料不足，採中性分數；籌碼資料不足，採中性分數,171.29,0.1
6,2026-06-02,00916,國泰全球品牌50,31.09,83.0,83.0,63.49,原始技術總分 83.0；ETF 不適用一般 EPS / ROE 公司財報檢查；無重大事件資料；三大法人籌碼中性；融資連增但股價不漲；個股 20 日強於大盤；短線相對強勢；缺少產業分類，使用全市場相對強弱；ETF_METADATA_MISSING,100.0,92.01,50.0,50.0,100.0,40.0,50.0,60.0,78.0,50.0,,,,,,,,MISSING,neutral,False,,基本面資料不足，採中性分數,基本面資料不足，採中性分數,50.0,,,,,MISSING,估值資料不足，採中性分數,,50.0,,,,,,,MISSING,,財報資料不足，採中性分數,,50.0,無重大事件資料,NONE,,,False,50.0,-2058000.0,0.0,0.0,-7843295.0,0,0,,,三大法人籌碼中性,189.0,181.0,120.0,120.0,,,,,False,,False,,,,全市場,nan,nan,market_relative_fallback,0.1020914569301665,0.1264492753623187,0.0349121534203254,0.0734850307401207,0.0349121534203254,0.0734850307401207,0.067179303509841,0.052964244622198,244.0,個股 20 日強於大盤；短線相對強勢；缺少產業分類，使用全市場相對強弱,缺少產業分類，使用全市場相對強弱,1005678.25,29793576.35,12785382.0,391529828.0,13.141417579430676,,nan,65.0,,,,,,,,相對強勢；短線相對強勢；產業 / 相對強弱偏強,融資連增但股價不漲,,20 日相對強勢；5 日相對強勢；動能分數偏強,融資連增但股價不漲,ETF_METADATA_MISSING；ETF metadata 資料不足；產業分類資料不足；缺少產業分類，使用全市場相對強弱,融資連增但股價不漲,C,資料可信度偏低；部分資料不足,融資連增但股價不漲,True,RISK_REVIEW,投資風險：融資連增但股價不漲；資料不足：ETF_METADATA_MISSING；ETF metadata 資料不足；產業分類資料不足；缺少產業分類，使用全市場相對強弱；資料可信度偏低；資料不足,,有投資風險標籤，需降低優先度；非交易日，使用最近交易日資料。,WARNING,2026-06-02,2026-06-02,2026-06-02,no trading data,0,False,CURRENT,mixed,市場事件資料不足，採中性處理；基本面資料不足，採中性分數；估值資料不足，採中性分數,31.09,,,,,,,,無重大事件資料 原始技術總分 83.0；ETF 不適用一般 EPS / ROE 公司財報檢查；無重大事件資料；三大法人籌碼中性；融資連增但股價不漲；個股 20 日強於大盤；短線相對強勢；缺少產業分類，使用全市場相對強弱；ETF_METADATA_MISSING 收盤價高於 20 日均線；收盤價高於 60 日均線；20 日均線高於 60 日均線；20 日均線斜率為正；收盤價接近 20 日高點；20 日報酬為正且具動能；5 日短線動能為正；成交量高於 20 日均量；基本面資料不足，採中性分數；籌碼資料不足，採中性分數,,0.0,50.0,50.0,92.01,50.0,60.3,50.0,39.7,有投資風險標籤，需降低優先度,1,1,通過資料品質、停損、部位、流動性與波動檢查,收盤價高於 20 日均線；收盤價高於 60 日均線；20 日均線高於 60 日均線；20 日均線斜率為正；收盤價接近 20 日高點；20 日報酬為正且具動能；5 日短線動能為正；成交量高於 20 日均量；基本面資料不足，採中性分數；籌碼資料不足，採中性分數,30.31,0.1
7,2026-06-02,6890,來億-KY,191.5,82.69,82.69,66.54,原始技術總分 82.69；基本面資料中性；PB 相對合理；殖利率穩定；EPS 為正；無重大事件資料；三大法人籌碼中性；融資連增但股價不漲；個股 20 日強於大盤；短線相對強勢；nan,100.0,97.98,50.0,50.0,88.0,40.0,50.0,92.0,78.0,50.0,4211254.0,-9.227871290255203,51.50810003176765,-21.1786726002074,202604,202606,202604,OK_WITH_FALLBACK,neutral,False,,基本面資料中性,基本面資料中性,60.0,17.26,1.76,5.16,TWSE OpenAPI BWIBBU_ALL,OK,PB 相對合理；殖利率穩定,,56.0,0.75,,11.6514,2.549,,TWSE OpenAPI t187ap06_L_ci,OK,115Q1,EPS 為正,,50.0,無重大事件資料,NONE,,,False,50.0,-118683.0,648000.0,0.0,558359.0,0,1,,,三大法人籌碼中性,2190.0,93.0,3.0,1.0,,,,,False,,False,,,,運動休閒,運動休閒,twse,industry_relative,0.1331360946745561,0.2394822006472492,0.0349121534203254,0.0734850307401207,0.0580776303294955,0.0411386504353367,0.0750584643450605,0.1983435502119124,88.0,個股 20 日強於大盤；短線相對強勢；nan,nan,659896.85,112816852.6,2485806.0,467236278.0,4.141546827729885,,nan,90.0,,,,,,,,相對強勢；短線相對強勢；產業 / 相對強弱偏強；流動性佳,融資連增但股價不漲,未通過既有風控,20 日相對強勢；5 日相對強勢；動能分數偏強,融資連增但股價不漲；未通過既有風控,,融資連增但股價不漲,D,未通過既有風控,融資連增但股價不漲；未通過既有風控,True,RISK_REVIEW,投資風險：融資連增但股價不漲；未通過既有風控,,有投資風險標籤，需降低優先度；非交易日，使用最近交易日資料。,WARNING,2026-06-02,2026-06-02,2026-06-02,no trading data,0,False,CURRENT,mixed,市場事件資料不足，採中性處理,191.5,,,17.26,1.76,5.16,-9.227871290255203,,無重大事件資料 原始技術總分 82.69；基本面資料中性；PB 相對合理；殖利率穩定；EPS 為正；無重大事件資料；三大法人籌碼中性；融資連增但股價不漲；個股 20 日強於大盤；短線相對強勢；nan 收盤價高於 20 日均線；收盤價高於 60 日均線；20 日均線高於 60 日均線；20 日均線斜率為正；收盤價接近 20 日高點；20 日報酬為正且具動能；5 日短線動能為正；成交量高於 20 日均量；基本面資料不足，採中性分數；籌碼資料不足，採中性分數,,0.0,38.0,73.0,97.98,50.0,65.6,90.0,34.4,有投資風險標籤，需降低優先度,1,0,投資組合總曝險超過上限,收盤價高於 20 日均線；收盤價高於 60 日均線；20 日均線高於 60 日均線；20 日均線斜率為正；收盤價接近 20 日高點；20 日報酬為正且具動能；5 日短線動能為正；成交量高於 20 日均量；基本面資料不足，採中性分數；籌碼資料不足，採中性分數,177.36,0.0
8,2026-06-02,6585,鼎基,102.0,82.47,82.47,67.41,原始技術總分 82.47；月營收年增率大於 20%；PB 相對合理；殖利率穩定；EPS 為正；無重大事件資料；三大法人籌碼中性；融資連增但股價不漲；個股 20 日強於大盤；短線相對強勢；個股強但產業偏弱，降低信心；nan,100.0,89.9,68.0,50.0,100.0,40.0,50.0,60.0,78.0,68.0,324912.0,27.45845690345055,24.64830067942132,-5.138797106767075,202604,202606,202604,OK_WITH_FALLBACK,neutral,False,,月營收年增率大於 20%,月營收年增率大於 20%,60.0,20.0,1.91,4.59,TWSE OpenAPI BWIBBU_ALL,OK,PB 相對合理；殖利率穩定,,56.0,1.86,,34.6832,20.4606,,TWSE OpenAPI t187ap06_L_ci,OK,115Q1,EPS 為正,,50.0,無重大事件資料,NONE,,,False,50.0,50845.0,0.0,0.0,52845.0,1,0,,,三大法人籌碼中性,2004.0,32.0,1.0,0.0,,,,,False,,False,,,,其他,其他,twse,industry_relative,0.0658307210031348,0.1551528878822197,0.0349121534203254,0.0734850307401207,0.0070939345996205,-0.0212479822973871,0.0587367864035142,0.1764008701796068,99.0,個股 20 日強於大盤；短線相對強勢；個股強但產業偏弱，降低信心；nan,nan,232759.7,22152868.45,527922.0,54198803.0,2.4465817202105944,,nan,65.0,,,,,,,,相對強勢；短線相對強勢；產業 / 相對強弱偏強；營收動能正向,融資連增但股價不漲,未通過既有風控,20 日相對強勢；5 日相對強勢；動能分數偏強,融資連增但股價不漲；未通過既有風控,,融資連增但股價不漲,D,未通過既有風控,融資連增但股價不漲；未通過既有風控,True,RISK_REVIEW,投資風險：融資連增但股價不漲；未通過既有風控,,有投資風險標籤，需降低優先度；非交易日，使用最近交易日資料。,WARNING,2026-06-02,2026-06-02,2026-06-02,no trading data,0,False,CURRENT,mixed,市場事件資料不足，採中性處理,102.0,,,20.0,1.91,4.59,27.45845690345055,,無重大事件資料 原始技術總分 82.47；月營收年增率大於 20%；PB 相對合理；殖利率穩定；EPS 為正；無重大事件資料；三大法人籌碼中性；融資連增但股價不漲；個股 20 日強於大盤；短線相對強勢；個股強但產業偏弱，降低信心；nan 收盤價高於 20 日均線；收盤價高於 60 日均線；20 日均線高於 60 日均線；20 日均線斜率為正；收盤價接近 20 日高點；20 日報酬為正且具動能；5 日短線動能為正；成交量高於 20 日均量；基本面資料不足，採中性分數；籌碼資料不足，採中性分數,,0.0,62.0,73.0,89.9,50.0,65.98,90.0,34.02,有投資風險標籤，需降低優先度,1,0,投資組合總曝險超過上限,收盤價高於 20 日均線；收盤價高於 60 日均線；20 日均線高於 60 日均線；20 日均線斜率為正；收盤價接近 20 日高點；20 日報酬為正且具動能；5 日短線動能為正；成交量高於 20 日均量；基本面資料不足，採中性分數；籌碼資料不足，採中性分數,95.89,0.0
9,2026-06-02,6698,旭暉應材,43.45,82.45,82.45,60.76,原始技術總分 82.45；月營收年增率低於 -20%；無重大事件資料；三大法人籌碼中性；融資連增但股價不漲；個股 20 日強於大盤；短線相對強勢；nan,100.0,100.0,32.0,50.0,83.0,40.0,50.0,75.0,78.0,32.0,45754.0,-44.63254958432663,-10.36009560753889,-20.55471209866202,202604,202606,202604,OK_WITH_FALLBACK,neutral,False,月營收 YoY 明顯衰退,月營收年增率低於 -20%,月營收年增率低於 -20%,50.0,,2.42,1.27,TWSE OpenAPI BWIBBU_ALL,OK,,PE 為空或負值,40.0,-0.35,,20.5601,-16.4712,,TWSE OpenAPI t187ap06_L_ci,OK,115Q1,,EPS 為負,50.0,無重大事件資料,NONE,,,False,50.0,-128000.0,0.0,0.0,-128975.0,0,0,,,三大法人籌碼中性,2275.0,92.0,125.0,68.0,,,,,False,,False,,,,其他電子業,其他電子業,twse,industry_relative,0.2612481857764877,0.3993558776167472,0.0349121534203254,0.0734850307401207,0.0175826920173298,0.077779367473614,0.2436654937591578,0.3215765101431331,50.0,個股 20 日強於大盤；短線相對強勢；nan,nan,1432097.0,52821537.5,7099064.0,294622225.0,5.577691202191909,,nan,80.0,,,,,,,,相對強勢；短線相對強勢；產業 / 相對強弱偏強；流動性佳,融資連增但股價不漲；PE 為空或負值；EPS 為負；月營收 YoY 明顯衰退,未通過既有風控,20 日相對強勢；5 日相對強勢；動能分數偏強,融資連增但股價不漲；PE 為空或負值；EPS 為負；月營收 YoY 明顯衰退；未通過既有風控,,融資連增但股價不漲；PE 為空或負值；EPS 為負；月營收 YoY 明顯衰退,D,未通過既有風控,融資連增但股價不漲；PE 為空或負值；EPS 為負；月營收 YoY 明顯衰退；未通過既有風控,True,RISK_REVIEW,投資風險：融資連增但股價不漲；PE 為空或負值；EPS 為負；月營收 YoY 明顯衰退；未通過既有風控,,有投資風險標籤，需降低優先度；非交易日，使用最近交易日資料。,WARNING,2026-06-02,2026-06-02,2026-06-02,no trading data,0,False,CURRENT,mixed,市場事件資料不足，採中性處理,43.45,,,,2.42,1.27,-44.63254958432663,,無重大事件資料 原始技術總分 82.45；月營收年增率低於 -20%；無重大事件資料；三大法人籌碼中性；融資連增但股價不漲；個股 20 日強於大盤；短線相對強勢；nan 收盤價高於 20 日均線；收盤價高於 60 日均線；20 日均線高於 60 日均線；20 日均線斜率為正；收盤價接近 20 日高點；20 日報酬為正且具動能；5 日短線動能為正；成交量高於 20 日均量；基本面資料不足，採中性分數；籌碼資料不足，採中性分數,,0.0,38.0,50.0,100.0,50.0,62.85,90.0,37.15,有投資風險標籤，需降低優先度,1,0,投資組合總曝險超過上限,收盤價高於 20 日均線；收盤價高於 60 日均線；20 日均線高於 60 日均線；20 日均線斜率為正；收盤價接近 20 日高點；20 日報酬為正且具動能；5 日短線動能為正；成交量高於 20 日均量；基本面資料不足，採中性分數；籌碼資料不足，採中性分數,39.97,0.0
