trade_date,total_capital,invested_value,market_value,cash,unrealized_pnl,realized_pnl,total_equity,total_cost,realized_pnl_after_cost,total_equity_after_cost,take_profit_exits,stop_loss_exits,trailing_stop_exits,trend_exit_exits,time_exit_exits,realized_pnl_after_cost_today,open_positions,closed_positions
2026-06-11,1000000.0,47046.9,73952.15,944752.7,26905.25,-8180.640000000003,1018704.85,10615.9,-8180.640000000003,1018704.85,0,0,2,0,0,3860.04,3,24
