trade_date,total_capital,invested_value,market_value,cash,unrealized_pnl,realized_pnl,total_equity,total_cost,realized_pnl_after_cost,total_equity_after_cost,take_profit_exits,stop_loss_exits,trailing_stop_exits,trend_exit_exits,time_exit_exits,realized_pnl_after_cost_today,open_positions,closed_positions
2026-05-27,1000000.0,509277.7,536562.25,478114.73,27284.55,-12450.98999999999,1014676.98,8552.63,-12450.98999999999,1014676.98,2,0,1,0,0,2988.11,15,12
