trade_date,stock_id,stock_name,source_name,source_type,source_date,field_name,field_value,evidence_summary,fallback_used,confidence_impact
2026-06-02,6957,裕慶-KY,candidate,csv,2026-06-02,candidate_grade,B,candidate_grade=B,False,0.8
2026-06-02,6957,裕慶-KY,candidate,csv,2026-06-02,decision,WATCH_ONLY,decision=WATCH_ONLY,False,0.8
2026-06-02,6957,裕慶-KY,candidate,csv,2026-06-02,pe_ratio,16.24,pe_ratio=16.24,False,0.8
2026-06-02,6957,裕慶-KY,candidate,csv,2026-06-02,pb_ratio,4.13,pb_ratio=4.13,False,0.8
2026-06-02,6957,裕慶-KY,candidate,csv,2026-06-02,dividend_yield,5.25,dividend_yield=5.25,False,0.8
2026-06-02,6957,裕慶-KY,candidate,csv,2026-06-02,margin_change_5d,5.0,margin_change_5d=5.0,False,0.8
2026-06-02,6957,裕慶-KY,candidate,csv,2026-06-02,price_return_5d,0.134796238244514,price_return_5d=0.134796238244514,False,0.8
2026-06-02,6957,裕慶-KY,candidate,csv,2026-06-02,liquidity_score,60.0,liquidity_score=60.0,False,0.8
2026-06-02,6957,裕慶-KY,candidate,csv,2026-06-02,sector_strength_score,78.0,sector_strength_score=78.0,False,0.8
2026-06-02,6957,裕慶-KY,candidate,csv,2026-06-02,risk_flags,融資連增但股價不漲,risk_flags=融資連增但股價不漲,False,0.8
2026-06-02,00916,國泰全球品牌50,candidate,csv,2026-06-02,candidate_grade,C,candidate_grade=C,False,0.8
2026-06-02,00916,國泰全球品牌50,candidate,csv,2026-06-02,decision,WATCH_ONLY,decision=WATCH_ONLY,False,0.8
2026-06-02,00916,國泰全球品牌50,candidate,csv,2026-06-02,margin_change_5d,181.0,margin_change_5d=181.0,False,0.8
2026-06-02,00916,國泰全球品牌50,candidate,csv,2026-06-02,price_return_5d,0.1020914569301665,price_return_5d=0.1020914569301665,False,0.8
2026-06-02,00916,國泰全球品牌50,candidate,csv,2026-06-02,liquidity_score,60.0,liquidity_score=60.0,False,0.8
2026-06-02,00916,國泰全球品牌50,candidate,csv,2026-06-02,sector_strength_score,78.0,sector_strength_score=78.0,False,0.8
2026-06-02,00916,國泰全球品牌50,candidate,csv,2026-06-02,risk_flags,融資連增但股價不漲,risk_flags=融資連增但股價不漲,False,0.8
2026-06-02,00916,國泰全球品牌50,candidate,csv,2026-06-02,sector_strength_warning,缺少產業分類，使用全市場相對強弱,sector_strength_warning=缺少產業分類，使用全市場相對強弱,False,0.8
2026-06-02,6890,來億-KY,candidate,csv,2026-06-02,candidate_grade,D,candidate_grade=D,False,0.8
2026-06-02,6890,來億-KY,candidate,csv,2026-06-02,decision,NO_TRADE,decision=NO_TRADE,False,0.8
2026-06-02,6890,來億-KY,candidate,csv,2026-06-02,pe_ratio,17.26,pe_ratio=17.26,False,0.8
2026-06-02,6890,來億-KY,candidate,csv,2026-06-02,pb_ratio,1.76,pb_ratio=1.76,False,0.8
2026-06-02,6890,來億-KY,candidate,csv,2026-06-02,dividend_yield,5.16,dividend_yield=5.16,False,0.8
2026-06-02,6890,來億-KY,candidate,csv,2026-06-02,margin_change_5d,93.0,margin_change_5d=93.0,False,0.8
2026-06-02,6890,來億-KY,candidate,csv,2026-06-02,price_return_5d,0.1331360946745561,price_return_5d=0.1331360946745561,False,0.8
2026-06-02,6890,來億-KY,candidate,csv,2026-06-02,liquidity_score,92.0,liquidity_score=92.0,False,0.8
2026-06-02,6890,來億-KY,candidate,csv,2026-06-02,sector_strength_score,78.0,sector_strength_score=78.0,False,0.8
2026-06-02,6890,來億-KY,candidate,csv,2026-06-02,risk_flags,融資連增但股價不漲；未通過既有風控,risk_flags=融資連增但股價不漲；未通過既有風控,False,0.8
2026-06-02,6585,鼎基,candidate,csv,2026-06-02,candidate_grade,D,candidate_grade=D,False,0.8
2026-06-02,6585,鼎基,candidate,csv,2026-06-02,decision,NO_TRADE,decision=NO_TRADE,False,0.8
2026-06-02,6585,鼎基,candidate,csv,2026-06-02,pe_ratio,20.0,pe_ratio=20.0,False,0.8
2026-06-02,6585,鼎基,candidate,csv,2026-06-02,pb_ratio,1.91,pb_ratio=1.91,False,0.8
2026-06-02,6585,鼎基,candidate,csv,2026-06-02,dividend_yield,4.59,dividend_yield=4.59,False,0.8
2026-06-02,6585,鼎基,candidate,csv,2026-06-02,margin_change_5d,32.0,margin_change_5d=32.0,False,0.8
2026-06-02,6585,鼎基,candidate,csv,2026-06-02,price_return_5d,0.0658307210031348,price_return_5d=0.0658307210031348,False,0.8
2026-06-02,6585,鼎基,candidate,csv,2026-06-02,liquidity_score,60.0,liquidity_score=60.0,False,0.8
2026-06-02,6585,鼎基,candidate,csv,2026-06-02,sector_strength_score,78.0,sector_strength_score=78.0,False,0.8
2026-06-02,6585,鼎基,candidate,csv,2026-06-02,risk_flags,融資連增但股價不漲；未通過既有風控,risk_flags=融資連增但股價不漲；未通過既有風控,False,0.8
2026-06-02,6698,旭暉應材,candidate,csv,2026-06-02,candidate_grade,D,candidate_grade=D,False,0.8
2026-06-02,6698,旭暉應材,candidate,csv,2026-06-02,decision,NO_TRADE,decision=NO_TRADE,False,0.8
2026-06-02,6698,旭暉應材,candidate,csv,2026-06-02,pb_ratio,2.42,pb_ratio=2.42,False,0.8
2026-06-02,6698,旭暉應材,candidate,csv,2026-06-02,dividend_yield,1.27,dividend_yield=1.27,False,0.8
2026-06-02,6698,旭暉應材,candidate,csv,2026-06-02,margin_change_5d,92.0,margin_change_5d=92.0,False,0.8
2026-06-02,6698,旭暉應材,candidate,csv,2026-06-02,price_return_5d,0.2612481857764877,price_return_5d=0.2612481857764877,False,0.8
2026-06-02,6698,旭暉應材,candidate,csv,2026-06-02,liquidity_score,75.0,liquidity_score=75.0,False,0.8
2026-06-02,6698,旭暉應材,candidate,csv,2026-06-02,sector_strength_score,78.0,sector_strength_score=78.0,False,0.8
2026-06-02,6698,旭暉應材,candidate,csv,2026-06-02,risk_flags,融資連增但股價不漲；PE 為空或負值；EPS 為負；月營收 YoY 明顯衰退；未通過既有風控,risk_flags=融資連增但股價不漲；PE 為空或負值；EPS 為負；月營收 YoY 明顯衰退；未通過既有風控,False,0.8
2026-06-02,8105,凌巨,candidate,csv,2026-06-02,candidate_grade,D,candidate_grade=D,False,0.8
2026-06-02,8105,凌巨,candidate,csv,2026-06-02,decision,NO_TRADE,decision=NO_TRADE,False,0.8
2026-06-02,8105,凌巨,candidate,csv,2026-06-02,pe_ratio,643.33,pe_ratio=643.33,False,0.8
2026-06-02,8105,凌巨,candidate,csv,2026-06-02,pb_ratio,1.06,pb_ratio=1.06,False,0.8
2026-06-02,8105,凌巨,candidate,csv,2026-06-02,margin_change_5d,-2719.0,margin_change_5d=-2719.0,False,0.8
2026-06-02,8105,凌巨,candidate,csv,2026-06-02,price_return_5d,0.2619047619047618,price_return_5d=0.2619047619047618,False,0.8
2026-06-02,8105,凌巨,candidate,csv,2026-06-02,liquidity_score,92.0,liquidity_score=92.0,False,0.8
2026-06-02,8105,凌巨,candidate,csv,2026-06-02,sector_strength_score,78.0,sector_strength_score=78.0,False,0.8
2026-06-02,8105,凌巨,candidate,csv,2026-06-02,risk_flags,PE 偏高；未通過既有風控,risk_flags=PE 偏高；未通過既有風控,False,0.8
2026-06-02,8454,富邦媒,candidate,csv,2026-06-02,candidate_grade,D,candidate_grade=D,False,0.8
2026-06-02,8454,富邦媒,candidate,csv,2026-06-02,decision,NO_TRADE,decision=NO_TRADE,False,0.8
2026-06-02,8454,富邦媒,candidate,csv,2026-06-02,pe_ratio,23.04,pe_ratio=23.04,False,0.8
2026-06-02,8454,富邦媒,candidate,csv,2026-06-02,pb_ratio,6.18,pb_ratio=6.18,False,0.8
2026-06-02,8454,富邦媒,candidate,csv,2026-06-02,dividend_yield,4.14,dividend_yield=4.14,False,0.8
2026-06-02,8454,富邦媒,candidate,csv,2026-06-02,margin_change_5d,89.0,margin_change_5d=89.0,False,0.8
2026-06-02,8454,富邦媒,candidate,csv,2026-06-02,price_return_5d,0.3900523560209423,price_return_5d=0.3900523560209423,False,0.8
2026-06-02,8454,富邦媒,candidate,csv,2026-06-02,liquidity_score,92.0,liquidity_score=92.0,False,0.8
2026-06-02,8454,富邦媒,candidate,csv,2026-06-02,sector_strength_score,78.0,sector_strength_score=78.0,False,0.8
2026-06-02,8454,富邦媒,candidate,csv,2026-06-02,event_risk_level,MEDIUM,event_risk_level=MEDIUM,False,0.8
2026-06-02,8454,富邦媒,candidate,csv,2026-06-02,risk_flags,融資連增但股價不漲；PB 偏高；未通過既有風控,risk_flags=融資連增但股價不漲；PB 偏高；未通過既有風控,False,0.8
2026-06-02,1563,巧新,candidate,csv,2026-06-02,candidate_grade,D,candidate_grade=D,False,0.8
2026-06-02,1563,巧新,candidate,csv,2026-06-02,decision,NO_TRADE,decision=NO_TRADE,False,0.8
2026-06-02,1563,巧新,candidate,csv,2026-06-02,pe_ratio,158.86,pe_ratio=158.86,False,0.8
2026-06-02,1563,巧新,candidate,csv,2026-06-02,pb_ratio,1.85,pb_ratio=1.85,False,0.8
2026-06-02,1563,巧新,candidate,csv,2026-06-02,dividend_yield,2.86,dividend_yield=2.86,False,0.8
2026-06-02,1563,巧新,candidate,csv,2026-06-02,margin_change_5d,379.0,margin_change_5d=379.0,False,0.8
2026-06-02,1563,巧新,candidate,csv,2026-06-02,price_return_5d,0.3794466403162053,price_return_5d=0.3794466403162053,False,0.8
2026-06-02,1563,巧新,candidate,csv,2026-06-02,liquidity_score,92.0,liquidity_score=92.0,False,0.8
2026-06-02,1563,巧新,candidate,csv,2026-06-02,sector_strength_score,78.0,sector_strength_score=78.0,False,0.8
2026-06-02,1563,巧新,candidate,csv,2026-06-02,event_risk_level,MEDIUM,event_risk_level=MEDIUM,False,0.8
2026-06-02,1563,巧新,candidate,csv,2026-06-02,risk_flags,融資連增但股價不漲；PE 偏高；未通過既有風控,risk_flags=融資連增但股價不漲；PE 偏高；未通過既有風控,False,0.8
2026-06-02,4545,銘鈺,candidate,csv,2026-06-02,candidate_grade,D,candidate_grade=D,False,0.8
2026-06-02,4545,銘鈺,candidate,csv,2026-06-02,decision,NO_TRADE,decision=NO_TRADE,False,0.8
2026-06-02,4545,銘鈺,candidate,csv,2026-06-02,pb_ratio,1.67,pb_ratio=1.67,False,0.8
2026-06-02,4545,銘鈺,candidate,csv,2026-06-02,dividend_yield,0.31,dividend_yield=0.31,False,0.8
2026-06-02,4545,銘鈺,candidate,csv,2026-06-02,margin_change_5d,-46.0,margin_change_5d=-46.0,False,0.8
2026-06-02,4545,銘鈺,candidate,csv,2026-06-02,price_return_5d,0.1616438356164382,price_return_5d=0.1616438356164382,False,0.8
2026-06-02,4545,銘鈺,candidate,csv,2026-06-02,liquidity_score,50.0,liquidity_score=50.0,False,0.8
2026-06-02,4545,銘鈺,candidate,csv,2026-06-02,sector_strength_score,78.0,sector_strength_score=78.0,False,0.8
2026-06-02,4545,銘鈺,candidate,csv,2026-06-02,risk_flags,流動性偏低；PE 為空或負值；未通過既有風控,risk_flags=流動性偏低；PE 為空或負值；未通過既有風控,False,0.8
2026-06-02,8473,山林水,candidate,csv,2026-06-02,candidate_grade,D,candidate_grade=D,False,0.8
2026-06-02,8473,山林水,candidate,csv,2026-06-02,decision,NO_TRADE,decision=NO_TRADE,False,0.8
2026-06-02,8473,山林水,candidate,csv,2026-06-02,pe_ratio,19.44,pe_ratio=19.44,False,0.8
2026-06-02,8473,山林水,candidate,csv,2026-06-02,pb_ratio,1.42,pb_ratio=1.42,False,0.8
2026-06-02,8473,山林水,candidate,csv,2026-06-02,dividend_yield,3.39,dividend_yield=3.39,False,0.8
2026-06-02,8473,山林水,candidate,csv,2026-06-02,margin_change_5d,113.0,margin_change_5d=113.0,False,0.8
2026-06-02,8473,山林水,candidate,csv,2026-06-02,price_return_5d,0.3068844807467912,price_return_5d=0.3068844807467912,False,0.8
2026-06-02,8473,山林水,candidate,csv,2026-06-02,liquidity_score,92.0,liquidity_score=92.0,False,0.8
2026-06-02,8473,山林水,candidate,csv,2026-06-02,sector_strength_score,78.0,sector_strength_score=78.0,False,0.8
2026-06-02,8473,山林水,candidate,csv,2026-06-02,event_risk_level,MEDIUM,event_risk_level=MEDIUM,False,0.8
2026-06-02,8473,山林水,candidate,csv,2026-06-02,risk_flags,融資連增但股價不漲；未通過既有風控,risk_flags=融資連增但股價不漲；未通過既有風控,False,0.8
2026-06-02,00919,群益台灣精選高息,candidate,csv,2026-06-02,candidate_grade,D,candidate_grade=D,False,0.8
2026-06-02,00919,群益台灣精選高息,candidate,csv,2026-06-02,decision,NO_TRADE,decision=NO_TRADE,False,0.8
2026-06-02,00919,群益台灣精選高息,candidate,csv,2026-06-02,margin_change_5d,2635.0,margin_change_5d=2635.0,False,0.8
2026-06-02,00919,群益台灣精選高息,candidate,csv,2026-06-02,price_return_5d,0.0848549946294308,price_return_5d=0.0848549946294308,False,0.8
2026-06-02,00919,群益台灣精選高息,candidate,csv,2026-06-02,liquidity_score,92.0,liquidity_score=92.0,False,0.8
2026-06-02,00919,群益台灣精選高息,candidate,csv,2026-06-02,sector_strength_score,68.0,sector_strength_score=68.0,False,0.8
2026-06-02,00919,群益台灣精選高息,candidate,csv,2026-06-02,risk_flags,融資連增但股價不漲；融資暴增但法人賣超；未通過既有風控,risk_flags=融資連增但股價不漲；融資暴增但法人賣超；未通過既有風控,False,0.8
2026-06-02,00735,國泰臺韓科技,candidate,csv,2026-06-02,candidate_grade,D,candidate_grade=D,False,0.8
2026-06-02,00735,國泰臺韓科技,candidate,csv,2026-06-02,decision,NO_TRADE,decision=NO_TRADE,False,0.8
2026-06-02,00735,國泰臺韓科技,candidate,csv,2026-06-02,margin_change_5d,-21.0,margin_change_5d=-21.0,False,0.8
2026-06-02,00735,國泰臺韓科技,candidate,csv,2026-06-02,price_return_5d,0.0918893577121424,price_return_5d=0.0918893577121424,False,0.8
2026-06-02,00735,國泰臺韓科技,candidate,csv,2026-06-02,liquidity_score,92.0,liquidity_score=92.0,False,0.8
2026-06-02,00735,國泰臺韓科技,candidate,csv,2026-06-02,sector_strength_score,68.0,sector_strength_score=68.0,False,0.8
2026-06-02,00735,國泰臺韓科技,candidate,csv,2026-06-02,risk_flags,未通過既有風控,risk_flags=未通過既有風控,False,0.8
2026-06-02,00913,兆豐台灣晶圓製造,candidate,csv,2026-06-02,candidate_grade,D,candidate_grade=D,False,0.8
2026-06-02,00913,兆豐台灣晶圓製造,candidate,csv,2026-06-02,decision,NO_TRADE,decision=NO_TRADE,False,0.8
2026-06-02,00913,兆豐台灣晶圓製造,candidate,csv,2026-06-02,margin_change_5d,6.0,margin_change_5d=6.0,False,0.8
2026-06-02,00913,兆豐台灣晶圓製造,candidate,csv,2026-06-02,price_return_5d,0.0574759664553079,price_return_5d=0.0574759664553079,False,0.8
2026-06-02,00913,兆豐台灣晶圓製造,candidate,csv,2026-06-02,liquidity_score,75.0,liquidity_score=75.0,False,0.8
2026-06-02,00913,兆豐台灣晶圓製造,candidate,csv,2026-06-02,sector_strength_score,64.0,sector_strength_score=64.0,False,0.8
2026-06-02,00913,兆豐台灣晶圓製造,candidate,csv,2026-06-02,risk_flags,融資連增但股價不漲；未通過既有風控,risk_flags=融資連增但股價不漲；未通過既有風控,False,0.8
2026-06-02,2405,輔信,candidate,csv,2026-06-02,candidate_grade,D,candidate_grade=D,False,0.8
2026-06-02,2405,輔信,candidate,csv,2026-06-02,decision,NO_TRADE,decision=NO_TRADE,False,0.8
2026-06-02,2405,輔信,candidate,csv,2026-06-02,pb_ratio,1.82,pb_ratio=1.82,False,0.8
2026-06-02,2405,輔信,candidate,csv,2026-06-02,dividend_yield,0.54,dividend_yield=0.54,False,0.8
2026-06-02,2405,輔信,candidate,csv,2026-06-02,margin_change_5d,737.0,margin_change_5d=737.0,False,0.8
2026-06-02,2405,輔信,candidate,csv,2026-06-02,price_return_5d,0.2317073170731707,price_return_5d=0.2317073170731707,False,0.8
2026-06-02,2405,輔信,candidate,csv,2026-06-02,liquidity_score,92.0,liquidity_score=92.0,False,0.8
2026-06-02,2405,輔信,candidate,csv,2026-06-02,sector_strength_score,78.0,sector_strength_score=78.0,False,0.8
2026-06-02,2405,輔信,candidate,csv,2026-06-02,risk_flags,融資連增但股價不漲；PE 為空或負值；未通過既有風控,risk_flags=融資連增但股價不漲；PE 為空或負值；未通過既有風控,False,0.8
2026-06-02,6277,宏正,candidate,csv,2026-06-02,candidate_grade,D,candidate_grade=D,False,0.8
2026-06-02,6277,宏正,candidate,csv,2026-06-02,decision,NO_TRADE,decision=NO_TRADE,False,0.8
2026-06-02,6277,宏正,candidate,csv,2026-06-02,pe_ratio,24.92,pe_ratio=24.92,False,0.8
2026-06-02,6277,宏正,candidate,csv,2026-06-02,pb_ratio,2.08,pb_ratio=2.08,False,0.8
2026-06-02,6277,宏正,candidate,csv,2026-06-02,dividend_yield,4.32,dividend_yield=4.32,False,0.8
2026-06-02,6277,宏正,candidate,csv,2026-06-02,margin_change_5d,43.0,margin_change_5d=43.0,False,0.8
2026-06-02,6277,宏正,candidate,csv,2026-06-02,price_return_5d,0.0501319261213719,price_return_5d=0.0501319261213719,False,0.8
2026-06-02,6277,宏正,candidate,csv,2026-06-02,liquidity_score,60.0,liquidity_score=60.0,False,0.8
2026-06-02,6277,宏正,candidate,csv,2026-06-02,sector_strength_score,36.0,sector_strength_score=36.0,False,0.8
2026-06-02,6277,宏正,candidate,csv,2026-06-02,event_risk_level,HIGH,event_risk_level=HIGH,False,0.8
2026-06-02,6277,宏正,candidate,csv,2026-06-02,risk_flags,產業弱勢；融資連增但股價不漲；未通過既有風控；高風險事件,risk_flags=產業弱勢；融資連增但股價不漲；未通過既有風控；高風險事件,False,0.8
2026-06-02,00915,凱基優選高股息30,candidate,csv,2026-06-02,candidate_grade,D,candidate_grade=D,False,0.8
2026-06-02,00915,凱基優選高股息30,candidate,csv,2026-06-02,decision,NO_TRADE,decision=NO_TRADE,False,0.8
2026-06-02,00915,凱基優選高股息30,candidate,csv,2026-06-02,margin_change_5d,-59.0,margin_change_5d=-59.0,False,0.8
2026-06-02,00915,凱基優選高股息30,candidate,csv,2026-06-02,price_return_5d,0.0683912119064493,price_return_5d=0.0683912119064493,False,0.8
2026-06-02,00915,凱基優選高股息30,candidate,csv,2026-06-02,liquidity_score,92.0,liquidity_score=92.0,False,0.8
2026-06-02,00915,凱基優選高股息30,candidate,csv,2026-06-02,sector_strength_score,78.0,sector_strength_score=78.0,False,0.8
2026-06-02,00915,凱基優選高股息30,candidate,csv,2026-06-02,risk_flags,未通過既有風控,risk_flags=未通過既有風控,False,0.8
2026-06-02,00915,凱基優選高股息30,candidate,csv,2026-06-02,sector_strength_warning,缺少產業分類，使用全市場相對強弱,sector_strength_warning=缺少產業分類，使用全市場相對強弱,False,0.8
2026-06-02,2376,技嘉,position,csv,2026-06-02,decision,REDUCE,decision=REDUCE,False,0.8
2026-06-02,2376,技嘉,position,csv,2026-06-02,pe_ratio,18.08,pe_ratio=18.08,False,0.8
2026-06-02,2376,技嘉,position,csv,2026-06-02,pb_ratio,4.02,pb_ratio=4.02,False,0.8
2026-06-02,2376,技嘉,position,csv,2026-06-02,dividend_yield,3.1,dividend_yield=3.1,False,0.8
2026-06-02,2376,技嘉,position,csv,2026-06-02,margin_change_5d,88.0,margin_change_5d=88.0,False,0.8
2026-06-02,2376,技嘉,position,csv,2026-06-02,price_return_5d,0.1744360902255639,price_return_5d=0.1744360902255639,False,0.8
2026-06-02,2376,技嘉,position,csv,2026-06-02,liquidity_score,50.0,liquidity_score=50.0,False,0.8
2026-06-02,2376,技嘉,position,csv,2026-06-02,sector_strength_score,50.0,sector_strength_score=50.0,False,0.8
2026-06-02,6206,飛捷,position,csv,2026-06-02,decision,REDUCE,decision=REDUCE,False,0.8
2026-06-02,6206,飛捷,position,csv,2026-06-02,pe_ratio,19.85,pe_ratio=19.85,False,0.8
2026-06-02,6206,飛捷,position,csv,2026-06-02,pb_ratio,3.65,pb_ratio=3.65,False,0.8
2026-06-02,6206,飛捷,position,csv,2026-06-02,dividend_yield,3.89,dividend_yield=3.89,False,0.8
2026-06-02,6206,飛捷,position,csv,2026-06-02,margin_change_5d,111.0,margin_change_5d=111.0,False,0.8
2026-06-02,6206,飛捷,position,csv,2026-06-02,price_return_5d,0.0252707581227435,price_return_5d=0.0252707581227435,False,0.8
2026-06-02,6206,飛捷,position,csv,2026-06-02,liquidity_score,50.0,liquidity_score=50.0,False,0.8
2026-06-02,6206,飛捷,position,csv,2026-06-02,sector_strength_score,50.0,sector_strength_score=50.0,False,0.8
2026-06-02,1256,鮮活果汁-KY,position,csv,2026-06-02,decision,HOLD,decision=HOLD,False,0.8
2026-06-02,1256,鮮活果汁-KY,position,csv,2026-06-02,pe_ratio,15.82,pe_ratio=15.82,False,0.8
2026-06-02,1256,鮮活果汁-KY,position,csv,2026-06-02,pb_ratio,1.79,pb_ratio=1.79,False,0.8
2026-06-02,1256,鮮活果汁-KY,position,csv,2026-06-02,dividend_yield,3.15,dividend_yield=3.15,False,0.8
2026-06-02,1256,鮮活果汁-KY,position,csv,2026-06-02,margin_change_5d,-1.0,margin_change_5d=-1.0,False,0.8
2026-06-02,1256,鮮活果汁-KY,position,csv,2026-06-02,price_return_5d,0.0572916666666667,price_return_5d=0.0572916666666667,False,0.8
2026-06-02,1256,鮮活果汁-KY,position,csv,2026-06-02,liquidity_score,50.0,liquidity_score=50.0,False,0.8
2026-06-02,1256,鮮活果汁-KY,position,csv,2026-06-02,sector_strength_score,50.0,sector_strength_score=50.0,False,0.8
2026-06-02,8926,台汽電,position,csv,2026-06-02,decision,REDUCE,decision=REDUCE,False,0.8
2026-06-02,8926,台汽電,position,csv,2026-06-02,pe_ratio,16.47,pe_ratio=16.47,False,0.8
2026-06-02,8926,台汽電,position,csv,2026-06-02,pb_ratio,2.81,pb_ratio=2.81,False,0.8
2026-06-02,8926,台汽電,position,csv,2026-06-02,dividend_yield,3.59,dividend_yield=3.59,False,0.8
2026-06-02,8926,台汽電,position,csv,2026-06-02,margin_change_5d,-122.0,margin_change_5d=-122.0,False,0.8
2026-06-02,8926,台汽電,position,csv,2026-06-02,price_return_5d,-0.0677731673582294,price_return_5d=-0.0677731673582294,False,0.8
2026-06-02,8926,台汽電,position,csv,2026-06-02,liquidity_score,50.0,liquidity_score=50.0,False,0.8
2026-06-02,8926,台汽電,position,csv,2026-06-02,sector_strength_score,50.0,sector_strength_score=50.0,False,0.8
2026-06-02,2030,彰源,position,csv,2026-06-02,decision,HOLD,decision=HOLD,False,0.8
2026-06-02,2030,彰源,position,csv,2026-06-02,pe_ratio,27.73,pe_ratio=27.73,False,0.8
2026-06-02,2030,彰源,position,csv,2026-06-02,pb_ratio,1.01,pb_ratio=1.01,False,0.8
2026-06-02,2030,彰源,position,csv,2026-06-02,dividend_yield,2.73,dividend_yield=2.73,False,0.8
2026-06-02,2030,彰源,position,csv,2026-06-02,margin_change_5d,-4.0,margin_change_5d=-4.0,False,0.8
2026-06-02,2030,彰源,position,csv,2026-06-02,price_return_5d,0.0138888888888888,price_return_5d=0.0138888888888888,False,0.8
2026-06-02,2030,彰源,position,csv,2026-06-02,liquidity_score,50.0,liquidity_score=50.0,False,0.8
2026-06-02,2030,彰源,position,csv,2026-06-02,sector_strength_score,50.0,sector_strength_score=50.0,False,0.8
2026-06-02,2425,承啟,position,csv,2026-06-02,decision,HOLD,decision=HOLD,False,0.8
