trade_date,total_capital,invested_value,market_value,cash,unrealized_pnl,realized_pnl,total_equity,total_cost,realized_pnl_after_cost,total_equity_after_cost,take_profit_exits,stop_loss_exits,trailing_stop_exits,trend_exit_exits,time_exit_exits,realized_pnl_after_cost_today,open_positions,closed_positions
2026-05-29,1000000.0,409421.28,433805.3,596183.27,24384.02,5750.1500000000015,1029988.57,9074.89,5750.1500000000015,1029988.57,2,0,0,0,0,2.91,13,14
