trade_date,stock_id,stock_name,source_name,source_type,source_date,field_name,field_value,evidence_summary,fallback_used,confidence_impact
2026-07-02,0055,元大MSCI金融,candidate,csv,2026-07-02,risk_flags,融資連增但股價不漲,risk_flags=融資連增但股價不漲,False,0.8
2026-07-02,3550,聯穎,candidate,csv,2026-07-02,candidate_grade,D,candidate_grade=D,False,0.8
2026-07-02,3550,聯穎,candidate,csv,2026-07-02,decision,NO_TRADE,decision=NO_TRADE,False,0.8
2026-07-02,3550,聯穎,candidate,csv,2026-07-02,pb_ratio,1.52,pb_ratio=1.52,False,0.8
2026-07-02,3550,聯穎,candidate,csv,2026-07-02,margin_change_5d,1938.0,margin_change_5d=1938.0,False,0.8
2026-07-02,3550,聯穎,candidate,csv,2026-07-02,price_return_5d,0.2333333333333331,price_return_5d=0.2333333333333331,False,0.8
2026-07-02,3550,聯穎,candidate,csv,2026-07-02,liquidity_score,75.0,liquidity_score=75.0,False,0.8
2026-07-02,3550,聯穎,candidate,csv,2026-07-02,sector_strength_score,78.0,sector_strength_score=78.0,False,0.8
2026-07-02,3550,聯穎,candidate,csv,2026-07-02,risk_flags,融資連增但股價不漲；PE 為空或負值；未通過既有風控,risk_flags=融資連增但股價不漲；PE 為空或負值；未通過既有風控,False,0.8
2026-07-02,6585,鼎基,candidate,csv,2026-07-02,candidate_grade,D,candidate_grade=D,False,0.8
2026-07-02,6585,鼎基,candidate,csv,2026-07-02,decision,NO_TRADE,decision=NO_TRADE,False,0.8
2026-07-02,6585,鼎基,candidate,csv,2026-07-02,pe_ratio,25.1,pe_ratio=25.1,False,0.8
2026-07-02,6585,鼎基,candidate,csv,2026-07-02,pb_ratio,2.39,pb_ratio=2.39,False,0.8
2026-07-02,6585,鼎基,candidate,csv,2026-07-02,dividend_yield,3.66,dividend_yield=3.66,False,0.8
2026-07-02,6585,鼎基,candidate,csv,2026-07-02,margin_change_5d,152.0,margin_change_5d=152.0,False,0.8
2026-07-02,6585,鼎基,candidate,csv,2026-07-02,price_return_5d,0.2450980392156863,price_return_5d=0.2450980392156863,False,0.8
2026-07-02,6585,鼎基,candidate,csv,2026-07-02,liquidity_score,75.0,liquidity_score=75.0,False,0.8
2026-07-02,6585,鼎基,candidate,csv,2026-07-02,sector_strength_score,78.0,sector_strength_score=78.0,False,0.8
2026-07-02,6585,鼎基,candidate,csv,2026-07-02,event_risk_level,MEDIUM,event_risk_level=MEDIUM,False,0.8
2026-07-02,6585,鼎基,candidate,csv,2026-07-02,risk_flags,融資連增但股價不漲；未通過既有風控,risk_flags=融資連增但股價不漲；未通過既有風控,False,0.8
2026-07-02,4739,康普,candidate,csv,2026-07-02,candidate_grade,D,candidate_grade=D,False,0.8
2026-07-02,4739,康普,candidate,csv,2026-07-02,decision,NO_TRADE,decision=NO_TRADE,False,0.8
2026-07-02,4739,康普,candidate,csv,2026-07-02,pe_ratio,36.92,pe_ratio=36.92,False,0.8
2026-07-02,4739,康普,candidate,csv,2026-07-02,pb_ratio,2.38,pb_ratio=2.38,False,0.8
2026-07-02,4739,康普,candidate,csv,2026-07-02,dividend_yield,0.84,dividend_yield=0.84,False,0.8
2026-07-02,4739,康普,candidate,csv,2026-07-02,margin_change_5d,1016.0,margin_change_5d=1016.0,False,0.8
2026-07-02,4739,康普,candidate,csv,2026-07-02,price_return_5d,0.2093023255813952,price_return_5d=0.2093023255813952,False,0.8
2026-07-02,4739,康普,candidate,csv,2026-07-02,liquidity_score,92.0,liquidity_score=92.0,False,0.8
2026-07-02,4739,康普,candidate,csv,2026-07-02,sector_strength_score,78.0,sector_strength_score=78.0,False,0.8
2026-07-02,4739,康普,candidate,csv,2026-07-02,risk_flags,融資連增但股價不漲；未通過既有風控,risk_flags=融資連增但股價不漲；未通過既有風控,False,0.8
2026-07-02,2484,希華,candidate,csv,2026-07-02,candidate_grade,D,candidate_grade=D,False,0.8
2026-07-02,2484,希華,candidate,csv,2026-07-02,decision,NO_TRADE,decision=NO_TRADE,False,0.8
2026-07-02,2484,希華,candidate,csv,2026-07-02,pe_ratio,74.73,pe_ratio=74.73,False,0.8
2026-07-02,2484,希華,candidate,csv,2026-07-02,pb_ratio,2.15,pb_ratio=2.15,False,0.8
2026-07-02,2484,希華,candidate,csv,2026-07-02,dividend_yield,1.27,dividend_yield=1.27,False,0.8
2026-07-02,2484,希華,candidate,csv,2026-07-02,margin_change_5d,2181.0,margin_change_5d=2181.0,False,0.8
2026-07-02,2484,希華,candidate,csv,2026-07-02,price_return_5d,0.1714836223506743,price_return_5d=0.1714836223506743,False,0.8
2026-07-02,2484,希華,candidate,csv,2026-07-02,liquidity_score,92.0,liquidity_score=92.0,False,0.8
2026-07-02,2484,希華,candidate,csv,2026-07-02,sector_strength_score,78.0,sector_strength_score=78.0,False,0.8
2026-07-02,2484,希華,candidate,csv,2026-07-02,event_risk_level,MEDIUM,event_risk_level=MEDIUM,False,0.8
2026-07-02,2484,希華,candidate,csv,2026-07-02,risk_flags,融資連增但股價不漲；PE 偏高；未通過既有風控,risk_flags=融資連增但股價不漲；PE 偏高；未通過既有風控,False,0.8
2026-07-02,2478,大毅,candidate,csv,2026-07-02,candidate_grade,D,candidate_grade=D,False,0.8
2026-07-02,2478,大毅,candidate,csv,2026-07-02,decision,NO_TRADE,decision=NO_TRADE,False,0.8
2026-07-02,2478,大毅,candidate,csv,2026-07-02,pe_ratio,40.97,pe_ratio=40.97,False,0.8
2026-07-02,2478,大毅,candidate,csv,2026-07-02,pb_ratio,2.99,pb_ratio=2.99,False,0.8
2026-07-02,2478,大毅,candidate,csv,2026-07-02,dividend_yield,1.32,dividend_yield=1.32,False,0.8
2026-07-02,2478,大毅,candidate,csv,2026-07-02,margin_change_5d,2137.0,margin_change_5d=2137.0,False,0.8
2026-07-02,2478,大毅,candidate,csv,2026-07-02,price_return_5d,0.1678321678321679,price_return_5d=0.1678321678321679,False,0.8
2026-07-02,2478,大毅,candidate,csv,2026-07-02,liquidity_score,92.0,liquidity_score=92.0,False,0.8
2026-07-02,2478,大毅,candidate,csv,2026-07-02,sector_strength_score,86.0,sector_strength_score=86.0,False,0.8
2026-07-02,2478,大毅,candidate,csv,2026-07-02,risk_flags,融資連增但股價不漲；融資暴增但法人賣超；PE 偏高；未通過既有風控,risk_flags=融資連增但股價不漲；融資暴增但法人賣超；PE 偏高；未通過既有風控,False,0.8
2026-07-02,2059,川湖,candidate,csv,2026-07-02,candidate_grade,D,candidate_grade=D,False,0.8
2026-07-02,2059,川湖,candidate,csv,2026-07-02,decision,NO_TRADE,decision=NO_TRADE,False,0.8
2026-07-02,2059,川湖,candidate,csv,2026-07-02,pe_ratio,54.47,pe_ratio=54.47,False,0.8
2026-07-02,2059,川湖,candidate,csv,2026-07-02,pb_ratio,18.68,pb_ratio=18.68,False,0.8
2026-07-02,2059,川湖,candidate,csv,2026-07-02,dividend_yield,0.83,dividend_yield=0.83,False,0.8
2026-07-02,2059,川湖,candidate,csv,2026-07-02,margin_change_5d,-38.0,margin_change_5d=-38.0,False,0.8
2026-07-02,2059,川湖,candidate,csv,2026-07-02,price_return_5d,0.3389162561576355,price_return_5d=0.3389162561576355,False,0.8
2026-07-02,2059,川湖,candidate,csv,2026-07-02,liquidity_score,92.0,liquidity_score=92.0,False,0.8
2026-07-02,2059,川湖,candidate,csv,2026-07-02,sector_strength_score,78.0,sector_strength_score=78.0,False,0.8
2026-07-02,2059,川湖,candidate,csv,2026-07-02,event_risk_level,MEDIUM,event_risk_level=MEDIUM,False,0.8
2026-07-02,2059,川湖,candidate,csv,2026-07-02,risk_flags,PE 偏高；PB 偏高；未通過既有風控,risk_flags=PE 偏高；PB 偏高；未通過既有風控,False,0.8
2026-07-02,2457,飛宏,candidate,csv,2026-07-02,candidate_grade,D,candidate_grade=D,False,0.8
2026-07-02,2457,飛宏,candidate,csv,2026-07-02,decision,NO_TRADE,decision=NO_TRADE,False,0.8
2026-07-02,2457,飛宏,candidate,csv,2026-07-02,pb_ratio,1.33,pb_ratio=1.33,False,0.8
2026-07-02,2457,飛宏,candidate,csv,2026-07-02,margin_change_5d,629.0,margin_change_5d=629.0,False,0.8
2026-07-02,2457,飛宏,candidate,csv,2026-07-02,price_return_5d,0.1716981132075472,price_return_5d=0.1716981132075472,False,0.8
2026-07-02,2457,飛宏,candidate,csv,2026-07-02,liquidity_score,92.0,liquidity_score=92.0,False,0.8
2026-07-02,2457,飛宏,candidate,csv,2026-07-02,sector_strength_score,78.0,sector_strength_score=78.0,False,0.8
2026-07-02,2457,飛宏,candidate,csv,2026-07-02,risk_flags,融資連增但股價不漲；PE 為空或負值；EPS 為負；未通過既有風控,risk_flags=融資連增但股價不漲；PE 為空或負值；EPS 為負；未通過既有風控,False,0.8
2026-07-02,2535,達欣工,candidate,csv,2026-07-02,candidate_grade,D,candidate_grade=D,False,0.8
2026-07-02,2535,達欣工,candidate,csv,2026-07-02,decision,NO_TRADE,decision=NO_TRADE,False,0.8
2026-07-02,2535,達欣工,candidate,csv,2026-07-02,pe_ratio,10.26,pe_ratio=10.26,False,0.8
2026-07-02,2535,達欣工,candidate,csv,2026-07-02,pb_ratio,2.25,pb_ratio=2.25,False,0.8
2026-07-02,2535,達欣工,candidate,csv,2026-07-02,dividend_yield,5.37,dividend_yield=5.37,False,0.8
2026-07-02,2535,達欣工,candidate,csv,2026-07-02,margin_change_5d,44.0,margin_change_5d=44.0,False,0.8
2026-07-02,2535,達欣工,candidate,csv,2026-07-02,price_return_5d,0.1156211562115621,price_return_5d=0.1156211562115621,False,0.8
2026-07-02,2535,達欣工,candidate,csv,2026-07-02,liquidity_score,75.0,liquidity_score=75.0,False,0.8
2026-07-02,2535,達欣工,candidate,csv,2026-07-02,sector_strength_score,78.0,sector_strength_score=78.0,False,0.8
2026-07-02,2535,達欣工,candidate,csv,2026-07-02,risk_flags,融資連增但股價不漲；月營收 YoY 明顯衰退；未通過既有風控,risk_flags=融資連增但股價不漲；月營收 YoY 明顯衰退；未通過既有風控,False,0.8
2026-07-02,2241,艾姆勒,candidate,csv,2026-07-02,candidate_grade,D,candidate_grade=D,False,0.8
2026-07-02,2241,艾姆勒,candidate,csv,2026-07-02,decision,NO_TRADE,decision=NO_TRADE,False,0.8
2026-07-02,2241,艾姆勒,candidate,csv,2026-07-02,pb_ratio,3.05,pb_ratio=3.05,False,0.8
2026-07-02,2241,艾姆勒,candidate,csv,2026-07-02,margin_change_5d,1313.0,margin_change_5d=1313.0,False,0.8
2026-07-02,2241,艾姆勒,candidate,csv,2026-07-02,price_return_5d,0.2272024729520865,price_return_5d=0.2272024729520865,False,0.8
2026-07-02,2241,艾姆勒,candidate,csv,2026-07-02,liquidity_score,92.0,liquidity_score=92.0,False,0.8
2026-07-02,2241,艾姆勒,candidate,csv,2026-07-02,sector_strength_score,78.0,sector_strength_score=78.0,False,0.8
2026-07-02,2241,艾姆勒,candidate,csv,2026-07-02,risk_flags,融資連增但股價不漲；PE 為空或負值；EPS 為負；未通過既有風控,risk_flags=融資連增但股價不漲；PE 為空或負值；EPS 為負；未通過既有風控,False,0.8
2026-07-02,7788,松川精密,candidate,csv,2026-07-02,candidate_grade,D,candidate_grade=D,False,0.8
2026-07-02,7788,松川精密,candidate,csv,2026-07-02,decision,NO_TRADE,decision=NO_TRADE,False,0.8
2026-07-02,7788,松川精密,candidate,csv,2026-07-02,pe_ratio,65.08,pe_ratio=65.08,False,0.8
2026-07-02,7788,松川精密,candidate,csv,2026-07-02,pb_ratio,3.29,pb_ratio=3.29,False,0.8
2026-07-02,7788,松川精密,candidate,csv,2026-07-02,dividend_yield,0.81,dividend_yield=0.81,False,0.8
2026-07-02,7788,松川精密,candidate,csv,2026-07-02,margin_change_5d,213.0,margin_change_5d=213.0,False,0.8
2026-07-02,7788,松川精密,candidate,csv,2026-07-02,price_return_5d,0.2912087912087913,price_return_5d=0.2912087912087913,False,0.8
2026-07-02,7788,松川精密,candidate,csv,2026-07-02,liquidity_score,92.0,liquidity_score=92.0,False,0.8
2026-07-02,7788,松川精密,candidate,csv,2026-07-02,sector_strength_score,78.0,sector_strength_score=78.0,False,0.8
2026-07-02,7788,松川精密,candidate,csv,2026-07-02,risk_flags,融資連增但股價不漲；PE 偏高；未通過既有風控,risk_flags=融資連增但股價不漲；PE 偏高；未通過既有風控,False,0.8
2026-07-02,5288,豐祥-KY,candidate,csv,2026-07-02,candidate_grade,D,candidate_grade=D,False,0.8
2026-07-02,5288,豐祥-KY,candidate,csv,2026-07-02,decision,NO_TRADE,decision=NO_TRADE,False,0.8
2026-07-02,5288,豐祥-KY,candidate,csv,2026-07-02,pe_ratio,14.26,pe_ratio=14.26,False,0.8
2026-07-02,5288,豐祥-KY,candidate,csv,2026-07-02,pb_ratio,1.96,pb_ratio=1.96,False,0.8
2026-07-02,5288,豐祥-KY,candidate,csv,2026-07-02,dividend_yield,3.79,dividend_yield=3.79,False,0.8
2026-07-02,5288,豐祥-KY,candidate,csv,2026-07-02,margin_change_5d,6.0,margin_change_5d=6.0,False,0.8
2026-07-02,5288,豐祥-KY,candidate,csv,2026-07-02,price_return_5d,0.1,price_return_5d=0.1,False,0.8
2026-07-02,5288,豐祥-KY,candidate,csv,2026-07-02,liquidity_score,60.0,liquidity_score=60.0,False,0.8
2026-07-02,5288,豐祥-KY,candidate,csv,2026-07-02,sector_strength_score,78.0,sector_strength_score=78.0,False,0.8
2026-07-02,5288,豐祥-KY,candidate,csv,2026-07-02,risk_flags,融資連增但股價不漲；未通過既有風控,risk_flags=融資連增但股價不漲；未通過既有風控,False,0.8
2026-07-02,2883,凱基金,candidate,csv,2026-07-02,candidate_grade,D,candidate_grade=D,False,0.8
2026-07-02,2883,凱基金,candidate,csv,2026-07-02,decision,NO_TRADE,decision=NO_TRADE,False,0.8
2026-07-02,2883,凱基金,candidate,csv,2026-07-02,pe_ratio,15.03,pe_ratio=15.03,False,0.8
2026-07-02,2883,凱基金,candidate,csv,2026-07-02,pb_ratio,1.34,pb_ratio=1.34,False,0.8
2026-07-02,2883,凱基金,candidate,csv,2026-07-02,dividend_yield,3.74,dividend_yield=3.74,False,0.8
2026-07-02,2883,凱基金,candidate,csv,2026-07-02,margin_change_5d,2099.0,margin_change_5d=2099.0,False,0.8
2026-07-02,2883,凱基金,candidate,csv,2026-07-02,price_return_5d,0.2414529914529914,price_return_5d=0.2414529914529914,False,0.8
2026-07-02,2883,凱基金,candidate,csv,2026-07-02,liquidity_score,92.0,liquidity_score=92.0,False,0.8
2026-07-02,2883,凱基金,candidate,csv,2026-07-02,sector_strength_score,78.0,sector_strength_score=78.0,False,0.8
2026-07-02,2883,凱基金,candidate,csv,2026-07-02,event_risk_level,MEDIUM,event_risk_level=MEDIUM,False,0.8
2026-07-02,2883,凱基金,candidate,csv,2026-07-02,risk_flags,融資連增但股價不漲；未通過既有風控,risk_flags=融資連增但股價不漲；未通過既有風控,False,0.8
2026-07-02,2882,國泰金,candidate,csv,2026-07-02,candidate_grade,D,candidate_grade=D,False,0.8
2026-07-02,2882,國泰金,candidate,csv,2026-07-02,decision,NO_TRADE,decision=NO_TRADE,False,0.8
2026-07-02,2882,國泰金,candidate,csv,2026-07-02,pe_ratio,14.42,pe_ratio=14.42,False,0.8
2026-07-02,2882,國泰金,candidate,csv,2026-07-02,pb_ratio,1.9,pb_ratio=1.9,False,0.8
2026-07-02,2882,國泰金,candidate,csv,2026-07-02,dividend_yield,3.68,dividend_yield=3.68,False,0.8
2026-07-02,2882,國泰金,candidate,csv,2026-07-02,margin_change_5d,945.0,margin_change_5d=945.0,False,0.8
2026-07-02,2882,國泰金,candidate,csv,2026-07-02,price_return_5d,0.1659192825112108,price_return_5d=0.1659192825112108,False,0.8
2026-07-02,2882,國泰金,candidate,csv,2026-07-02,liquidity_score,92.0,liquidity_score=92.0,False,0.8
2026-07-02,2882,國泰金,candidate,csv,2026-07-02,sector_strength_score,78.0,sector_strength_score=78.0,False,0.8
2026-07-02,2882,國泰金,candidate,csv,2026-07-02,risk_flags,融資連增但股價不漲；未通過既有風控,risk_flags=融資連增但股價不漲；未通過既有風控,False,0.8
2026-07-02,2881,富邦金,candidate,csv,2026-07-02,candidate_grade,D,candidate_grade=D,False,0.8
2026-07-02,2881,富邦金,candidate,csv,2026-07-02,decision,NO_TRADE,decision=NO_TRADE,False,0.8
2026-07-02,2881,富邦金,candidate,csv,2026-07-02,pe_ratio,15.96,pe_ratio=15.96,False,0.8
2026-07-02,2881,富邦金,candidate,csv,2026-07-02,pb_ratio,1.78,pb_ratio=1.78,False,0.8
2026-07-02,2881,富邦金,candidate,csv,2026-07-02,dividend_yield,3.66,dividend_yield=3.66,False,0.8
2026-07-02,2881,富邦金,candidate,csv,2026-07-02,margin_change_5d,-308.0,margin_change_5d=-308.0,False,0.8
2026-07-02,2881,富邦金,candidate,csv,2026-07-02,price_return_5d,0.1013215859030836,price_return_5d=0.1013215859030836,False,0.8
2026-07-02,2881,富邦金,candidate,csv,2026-07-02,liquidity_score,92.0,liquidity_score=92.0,False,0.8
2026-07-02,2881,富邦金,candidate,csv,2026-07-02,sector_strength_score,78.0,sector_strength_score=78.0,False,0.8
2026-07-02,2881,富邦金,candidate,csv,2026-07-02,event_risk_level,HIGH,event_risk_level=HIGH,False,0.8
2026-07-02,2881,富邦金,candidate,csv,2026-07-02,risk_flags,未通過既有風控；重大事件；未通過事件風控；新聞明顯偏負面；事件風險偏高；高風險事件,risk_flags=未通過既有風控；重大事件；未通過事件風控；新聞明顯偏負面；事件風險偏高；高風險事件,False,0.8
2026-07-02,2025,千興,candidate,csv,2026-07-02,candidate_grade,D,candidate_grade=D,False,0.8
2026-07-02,2025,千興,candidate,csv,2026-07-02,decision,NO_TRADE,decision=NO_TRADE,False,0.8
2026-07-02,2025,千興,candidate,csv,2026-07-02,pe_ratio,91.88,pe_ratio=91.88,False,0.8
2026-07-02,2025,千興,candidate,csv,2026-07-02,pb_ratio,1.53,pb_ratio=1.53,False,0.8
2026-07-02,2025,千興,candidate,csv,2026-07-02,margin_change_5d,0.0,margin_change_5d=0.0,False,0.8
2026-07-02,2025,千興,candidate,csv,2026-07-02,price_return_5d,0.2644628099173554,price_return_5d=0.2644628099173554,False,0.8
2026-07-02,2025,千興,candidate,csv,2026-07-02,liquidity_score,50.0,liquidity_score=50.0,False,0.8
2026-07-02,2025,千興,candidate,csv,2026-07-02,sector_strength_score,78.0,sector_strength_score=78.0,False,0.8
2026-07-02,2025,千興,candidate,csv,2026-07-02,event_risk_level,MEDIUM,event_risk_level=MEDIUM,False,0.8
2026-07-02,2025,千興,candidate,csv,2026-07-02,risk_flags,流動性偏低；PE 偏高；未通過既有風控,risk_flags=流動性偏低；PE 偏高；未通過既有風控,False,0.8
