trade_date,stock_id,stock_name,industry,sub_industry,industry_source,sector_strength_mode,stock_return_5d,stock_return_20d,market_return_5d,market_return_20d,sector_return_5d,sector_return_20d,relative_strength_5d,relative_strength_20d,sector_strength_score,sector_strength_rank,sector_strength_warning
2026-07-06,00663L,國泰臺灣加權正2,ETF,槓桿反向 ETF,rule_based_etf_mapping,industry_relative,0.011235955056179803,-0.017038007863695914,-0.010132345030461877,-0.028580510461154725,0.003578832879034175,-0.012224128096002932,0.007657122177145628,-0.004813879767692982,46.0,793,
2026-07-06,00664R,國泰臺灣加權反1,ETF,槓桿反向 ETF,rule_based_etf_mapping,industry_relative,-0.018404907975460016,-0.012345679012345734,-0.010132345030461877,-0.028580510461154725,0.003578832879034175,-0.012224128096002932,-0.021983740854494192,-0.00012155091634280177,36.0,754,
2026-07-06,00665L,富邦恒生國企正2,ETF,槓桿反向 ETF,rule_based_etf_mapping,industry_relative,0.01708278580814726,-0.19709543568464738,-0.010132345030461877,-0.028580510461154725,0.003578832879034175,-0.012224128096002932,0.013503952929113085,-0.18487130758864445,39.0,1200,
2026-07-06,00666R,富邦恒生國企反1,ETF,槓桿反向 ETF,rule_based_etf_mapping,industry_relative,-0.018830525272547027,0.08196721311475419,-0.010132345030461877,-0.028580510461154725,0.003578832879034175,-0.012224128096002932,-0.022409358151581203,0.09419134121075712,64.0,257,
2026-07-06,00667,元大韓國,ETF,海外市場 ETF,rule_based_etf_mapping,industry_relative,,,-0.010132345030461877,-0.028580510461154725,0.003578832879034175,-0.012224128096002932,,,50.0,1353,
2026-07-06,00668,國泰美國道瓊,ETF,海外市場 ETF,rule_based_etf_mapping,industry_relative,0.010788381742738551,0.03659574468085114,-0.010132345030461877,-0.028580510461154725,0.003578832879034175,-0.012224128096002932,0.007209548863704376,0.04881987277685407,64.0,430,
2026-07-06,00668K,國泰美國道瓊+U,ETF,海外市場 ETF,rule_based_etf_mapping,industry_relative,0.009493670886076,0.025174076057846717,-0.010132345030461877,-0.028580510461154725,0.003578832879034175,-0.012224128096002932,0.005914838007041825,0.037398204153849646,64.0,503,
2026-07-06,00669R,國泰美國道瓊反1,ETF,槓桿反向 ETF,rule_based_etf_mapping,industry_relative,-0.009398496240601628,-0.01310861423220977,-0.010132345030461877,-0.028580510461154725,0.003578832879034175,-0.012224128096002932,-0.012977329119635804,-0.0008844861362068378,42.0,761,
2026-07-06,00670L,富邦NASDAQ正2,ETF,槓桿反向 ETF,rule_based_etf_mapping,industry_relative,0.0019047619047618536,-0.06405693950177938,-0.010132345030461877,-0.028580510461154725,0.003578832879034175,-0.012224128096002932,-0.0016740709742723214,-0.05183281140577645,35.0,1006,
2026-07-06,00671R,富邦NASDAQ反1,ETF,槓桿反向 ETF,rule_based_etf_mapping,industry_relative,-0.008264462809917328,0.016949152542372836,-0.010132345030461877,-0.028580510461154725,0.003578832879034175,-0.012224128096002932,-0.011843295688951504,0.029173280638375768,60.0,562,
2026-07-06,00672L,元大S&P原油正2,ETF,槓桿反向 ETF,rule_based_etf_mapping,industry_relative,,,-0.010132345030461877,-0.028580510461154725,0.003578832879034175,-0.012224128096002932,,,50.0,1353,
2026-07-06,00673R,期元大S&P原油反1,ETF,槓桿反向 ETF,rule_based_etf_mapping,industry_relative,0.018261964735516445,0.31463414634146347,-0.010132345030461877,-0.028580510461154725,0.003578832879034175,-0.012224128096002932,0.014683131856482269,0.3268582744374664,74.0,42,
2026-07-06,00674R,期元大S&P黃金反1,ETF,槓桿反向 ETF,rule_based_etf_mapping,industry_relative,-0.022412656558998045,0.06652283351312493,-0.010132345030461877,-0.028580510461154725,0.003578832879034175,-0.012224128096002932,-0.02599148943803222,0.07874696160912786,64.0,296,
2026-07-06,00675L,富邦臺灣加權正2,ETF,槓桿反向 ETF,rule_based_etf_mapping,industry_relative,0.01067615658362997,-0.01687581133708338,-0.010132345030461877,-0.028580510461154725,0.003578832879034175,-0.012224128096002932,0.007097323704595795,-0.0046516832410804475,46.0,791,
2026-07-06,00676R,富邦臺灣加權反1,ETF,槓桿反向 ETF,rule_based_etf_mapping,industry_relative,-0.04869565217391314,-0.01971326164874554,-0.010132345030461877,-0.028580510461154725,0.003578832879034175,-0.012224128096002932,-0.052274485052947316,-0.007489133552742607,36.0,813,
2026-07-06,00677U,期富邦VIX,ETF,期貨商品 ETF,rule_based_etf_mapping,industry_relative,,,-0.010132345030461877,-0.028580510461154725,0.003578832879034175,-0.012224128096002932,,,50.0,1353,
