trade_date,stock_id,stock_name,avg_volume_20d,avg_turnover_20d,latest_volume,latest_turnover,turnover_ratio_20d,liquidity_score,slippage_risk_score,liquidity_warning
2026-06-30,2103,台橡,5783154.95,124038917.6,1803886.0,37198605.0,0.2998946275874307,92.0,90.0,
2026-06-30,2104,國際中橡,3632923.9,38180183.9,2865716.0,29111503.0,0.762476762192861,60.0,65.0,
2026-06-30,2105,正新,28057218.3,910200450.3,12823784.0,382576471.0,0.42032111813821194,92.0,90.0,
2026-06-30,2106,建大,1106550.1,19677539.75,942547.0,15898627.0,0.8079580680303289,50.0,50.0,
2026-06-30,2107,厚生,468000.1,12050644.4,188734.0,4830926.0,0.4008852837778534,50.0,50.0,
2026-06-30,2108,南帝,2716717.8,80987885.95,631071.0,17239014.0,0.2128591677358137,75.0,80.0,
2026-06-30,2109,華豐,197436.45,2850702.65,286033.0,4136212.0,1.4509447346253388,35.0,30.0,流動性偏低，短線進出可能有滑價風險
2026-06-30,2114,鑫永銓,109979.05,9934563.55,31143.0,2745840.0,0.2763926151541906,50.0,50.0,
2026-06-30,2115,六暉-KY,136320.3,2940891.45,197321.0,4054816.0,1.378771052566391,35.0,30.0,流動性偏低，短線進出可能有滑價風險
2026-06-30,2201,裕隆,3352371.5,93908444.3,2178908.0,59133551.0,0.6296936493920814,75.0,80.0,
2026-06-30,2204,中華,1311824.35,72639202.0,536283.0,29601131.0,0.40750903348304957,75.0,80.0,
2026-06-30,2206,三陽工業,1420520.1,88052469.55,2822953.0,172862310.0,1.9631738994196104,75.0,80.0,
2026-06-30,2207,和泰車,1443116.8,690216907.7,622052.0,292234082.0,0.4233945571889965,92.0,90.0,
2026-06-30,2208,台船,4317913.75,77732887.75,14662514.0,275487408.0,3.5440264214293262,75.0,80.0,
2026-06-30,2211,長榮鋼,749998.9,70345667.8,863167.0,77122579.0,1.0963372928560073,75.0,80.0,
2026-06-30,2227,裕日車,40633.8,2012797.15,24848.0,1218629.0,0.605440543275809,35.0,30.0,流動性偏低，短線進出可能有滑價風險
2026-06-30,2228,劍麟,176480.5,15238948.9,89294.0,7640232.0,0.501362137909656,50.0,50.0,
2026-06-30,2231,為升,456158.9,43997211.75,1451333.0,142161039.0,3.2311374595232163,60.0,65.0,
2026-06-30,2233,宇隆,1866863.0,501204116.85,672553.0,142581236.0,0.2844773839770187,92.0,90.0,
2026-06-30,2236,百達-KY,400124.45,55132969.95,1008105.0,146557661.0,2.658258046553866,75.0,80.0,
2026-06-30,2239,英利-KY,71839.6,1668250.35,49071.0,1074246.0,0.6439357258339553,35.0,30.0,流動性偏低，短線進出可能有滑價風險
2026-06-30,2241,艾姆勒,4587304.95,197310981.45,1405273.0,64354069.0,0.3261555364383395,92.0,90.0,
2026-06-30,2243,宏旭-KY,1977028.8,73240520.45,415135.0,23182904.0,0.3165311204448165,75.0,80.0,
2026-06-30,2247,汎德永業,103828.8,24092575.25,61461.0,14387009.0,0.5971552999507598,60.0,65.0,
2026-06-30,2248,華勝-KY,54288.7,3039112.45,22151.0,1217243.0,0.40052581799005166,35.0,30.0,流動性偏低，短線進出可能有滑價風險
2026-06-30,2250,IKKA-KY,108536.65,6790644.0,135392.0,8389038.0,1.2353817988396978,50.0,50.0,
2026-06-30,2254,巨鎧精密-創,19095.15,1195176.35,1200.0,71320.0,0.05967320220149938,35.0,30.0,流動性偏低，短線進出可能有滑價風險
2026-06-30,2258,鴻華先進-創,987092.6,31858218.4,489517.0,15707144.0,0.4930327177366579,60.0,65.0,
2026-06-30,2301,光寶科,34229848.55,7671167053.85,24716021.0,5446538209.0,0.710001251539229,92.0,90.0,
2026-06-30,2302,麗正,7732268.25,347674796.8,6355288.0,309578280.0,0.8904248534819306,92.0,90.0,
2026-06-30,2303,聯電,343350019.7,50256666894.3,300680863.0,50716441689.0,1.009148533380994,92.0,90.0,
2026-06-30,2305,全友,6802219.45,203736116.95,1796154.0,67701197.0,0.33229845553900944,92.0,90.0,
2026-06-30,2308,台達電,14601108.05,31339884865.6,14370927.0,28590520010.0,0.9122726561571444,92.0,90.0,
2026-06-30,2312,金寶,64660832.25,2461414586.05,23415992.0,815900338.0,0.33147619365875736,92.0,90.0,
2026-06-30,2313,華通,54859946.45,14290684794.9,26497727.0,6126524968.0,0.42870758511071555,92.0,90.0,
2026-06-30,2314,台揚,322559.55,4987218.65,347767.0,5378227.0,1.0784020869026867,35.0,30.0,流動性偏低，短線進出可能有滑價風險
2026-06-30,2316,楠梓電,6230713.4,1185620519.7,1107929.0,240877055.0,0.2031653897664909,92.0,90.0,
2026-06-30,2317,鴻海,79136123.2,21653250042.95,52952173.0,13366226688.0,0.6172850108638476,92.0,90.0,
2026-06-30,2321,東訊,7844.2,112325.25,5810.0,81065.0,0.7216988166062395,35.0,30.0,流動性偏低，短線進出可能有滑價風險
2026-06-30,2323,中環,19815542.7,230083305.75,16319575.0,186128415.0,0.8089609734755822,92.0,90.0,
2026-06-30,2324,仁寶,119759750.55,4810300262.7,42524912.0,1488971445.0,0.30953815015369684,92.0,90.0,
2026-06-30,2327,國巨*,56598609.0,53452494412.8,57942123.0,64260554783.0,1.2021993639198967,92.0,90.0,
2026-06-30,2328,廣宇,10742435.1,613799417.0,1638072.0,80399917.0,0.1309872814688581,92.0,90.0,
2026-06-30,2329,華泰,9356060.2,522040264.7,3862052.0,207629401.0,0.39772679434855096,92.0,90.0,
2026-06-30,2330,台積電,42338995.8,100447605252.35,49540227.0,120516271220.0,1.1997923784965543,92.0,90.0,
2026-06-30,2331,精英,6258040.1,145463249.05,3437100.0,73390676.0,0.5045307077856721,92.0,90.0,
2026-06-30,2332,友訊,12665983.3,227790353.85,8480456.0,152617790.0,0.6699923303183367,92.0,90.0,
2026-06-30,2337,旺宏,91202335.8,15241359771.5,99766973.0,15567235843.0,1.0213810366257057,92.0,90.0,
2026-06-30,2338,光罩,6204813.1,319536948.8,3140565.0,157051224.0,0.4914962873301367,92.0,90.0,
2026-06-30,2340,台亞,11575794.15,457305842.55,6198625.0,233363871.0,0.5103015297130933,92.0,90.0,
2026-06-30,2342,茂矽,13147750.25,659338470.6,3488210.0,192686191.0,0.2922416931392688,92.0,90.0,
2026-06-30,2344,華邦電,249756882.9,47842410715.7,217328346.0,44364259852.0,0.9272998410475456,92.0,90.0,
2026-06-30,2345,智邦,3460966.7,8476802703.6,3513262.0,8748293785.0,1.0320275333628681,92.0,90.0,
2026-06-30,2347,聯強,10872964.7,995940630.95,8172971.0,750103045.0,0.7531604010215927,92.0,90.0,
2026-06-30,2348,海悅,1404189.95,104653079.4,267548.0,19206615.0,0.18352651551312116,92.0,90.0,
2026-06-30,2348A,海悅甲特,28494.45,1069733.55,62009.0,2318685.0,2.1675350838533576,35.0,30.0,流動性偏低，短線進出可能有滑價風險
2026-06-30,2349,錸德,8123923.95,116782165.3,2414199.0,31660061.0,0.2711035620778989,92.0,90.0,
2026-06-30,2351,順德,8074649.9,1631080930.35,7009862.0,1462953394.0,0.8969226276749352,92.0,90.0,
2026-06-30,2352,佳世達,16448926.25,528718106.2,40778248.0,1362171556.0,2.5763663850859815,92.0,90.0,
2026-06-30,2353,宏碁,79656858.0,3063487523.8,38807718.0,1281661709.0,0.41836687730662137,92.0,90.0,
2026-06-30,2354,鴻準,10945426.1,656439682.65,3958894.0,219323926.0,0.3341113156270581,92.0,90.0,
2026-06-30,2355,敬鵬,14224550.2,828410425.25,3959874.0,214495325.0,0.25892398074935985,92.0,90.0,
2026-06-30,2356,英業達,68648188.7,5146167444.6,38142157.0,2567034754.0,0.4988245683093061,92.0,90.0,
2026-06-30,2357,華碩,6423798.0,5268413974.9,7495277.0,5266753879.0,0.9996848964587998,92.0,90.0,
2026-06-30,2359,所羅門,3834359.15,537266110.65,926044.0,120609195.0,0.22448688389089633,92.0,90.0,
2026-06-30,2360,致茂,2468918.95,5692599695.9,2957613.0,6426922110.0,1.1289959690348303,92.0,90.0,
2026-06-30,2362,藍天,3491681.35,167690323.05,1072551.0,44811158.0,0.26722566445673024,92.0,90.0,
2026-06-30,2363,矽統,19423102.75,1320179815.55,23281538.0,1612172067.0,1.2211761216242751,92.0,90.0,
2026-06-30,2364,倫飛,617479.95,46340342.45,103746.0,6933750.0,0.14962664567015946,60.0,65.0,
2026-06-30,2365,昆盈,2723891.45,94960145.3,2656879.0,89125243.0,0.9385541978525175,75.0,80.0,
2026-06-30,2367,燿華,27422874.45,1715917022.05,11784986.0,665487673.0,0.38783208304848227,92.0,90.0,
2026-06-30,2368,金像電,6327782.7,8418028638.75,5372923.0,6480993410.0,0.769894435873809,92.0,90.0,
2026-06-30,2369,菱生,26465572.95,1049295915.4,16995468.0,675530885.0,0.6437944483396585,92.0,90.0,
2026-06-30,2371,大同,21058005.65,623012413.6,9255649.0,251972819.0,0.4044426940773239,92.0,90.0,
2026-06-30,2373,震旦行,46039.0,2666855.55,95775.0,5561813.0,2.0855321541506067,35.0,30.0,流動性偏低，短線進出可能有滑價風險
2026-06-30,2374,佳能,7940234.4,614218045.55,3443591.0,257624629.0,0.41943513523656034,92.0,90.0,
2026-06-30,2375,凱美,13604253.45,2682710944.6,8486465.0,1740219694.0,0.6486795372057768,92.0,90.0,
2026-06-30,2376,技嘉,12008134.25,4283073526.7,11368996.0,3883986013.0,0.9068221660888725,92.0,90.0,
2026-06-30,2377,微星,24678245.75,3467613211.05,40077027.0,5740152781.0,1.655361319627073,92.0,90.0,
2026-06-30,2379,瑞昱,7063106.2,5047412619.55,6847029.0,5534776494.0,1.09655716922415,92.0,90.0,
2026-06-30,2380,虹光,453060.75,2919936.15,323535.0,6278536.0,2.1502305795282544,35.0,30.0,流動性偏低，短線進出可能有滑價風險
2026-06-30,2382,廣達,41520594.2,16020278466.25,11181396.0,4124757729.0,0.25747103820259104,92.0,90.0,
2026-06-30,2383,台光電,2170689.3,11112809728.65,1198968.0,6426833690.0,0.5783266200833929,92.0,90.0,
2026-06-30,2385,群光,6741178.25,829793202.5,4245321.0,436518607.0,0.5260571015583849,92.0,90.0,
2026-06-30,2387,精元,717854.2,29343394.25,719894.0,28738830.0,0.9793969216768439,60.0,65.0,
2026-06-30,2388,威盛,9428415.0,720827450.5,3492434.0,253588165.0,0.3518014815114203,92.0,90.0,
2026-06-30,2390,云辰,1875670.8,23164062.9,627861.0,7564111.0,0.32654508980805785,60.0,65.0,
2026-06-30,2392,正崴,2383690.4,96030105.95,1111145.0,42241461.0,0.4398772716338964,75.0,80.0,
2026-06-30,2393,億光,3557439.4,244101546.35,2666393.0,180068418.0,0.7376783174565088,92.0,90.0,
2026-06-30,2395,研華,3385153.25,1657979005.7,2690380.0,1319010941.0,0.7955534638649495,92.0,90.0,
2026-06-30,2397,友通,678771.9,42755114.5,300592.0,17015107.0,0.3979665871319325,60.0,65.0,
2026-06-30,2399,映泰,11601420.15,590525109.4,3758359.0,183507117.0,0.31075243724428836,92.0,90.0,
2026-06-30,2401,凌陽,15284930.2,482392873.2,7097824.0,226505028.0,0.4695447229505214,92.0,90.0,
2026-06-30,2402,毅嘉,7845050.45,535245662.85,1850284.0,120853878.0,0.22579141950724915,92.0,90.0,
2026-06-30,2404,漢唐,4493114.35,5634099608.25,2928764.0,3923776185.0,0.6964335843928678,92.0,90.0,
2026-06-30,2405,輔信,8837159.0,174095461.85,2184703.0,38046091.0,0.2185357998175758,92.0,90.0,
2026-06-30,2406,國碩,33743952.0,1288516474.5,63974957.0,2615395746.0,2.029772841682049,92.0,90.0,
2026-06-30,2408,南亞科,123558767.35,51465371789.45,109257612.0,48958203505.0,0.9512843646654866,92.0,90.0,
2026-06-30,2409,友達,544163601.95,15237993521.8,898082876.0,28865759162.0,1.8943280898960646,92.0,90.0,
2026-06-30,2412,中華電,14091531.3,2016118417.1,19711564.0,2798207574.0,1.3879182642579908,92.0,90.0,
2026-06-30,2413,環科,7470867.75,432637393.65,1656306.0,79041930.0,0.1826978693014785,92.0,90.0,
2026-06-30,2414,精技,861763.25,51230455.0,252602.0,15140037.0,0.29552806040859875,75.0,80.0,
2026-06-30,2415,錩新,901558.5,30492225.35,2796886.0,105038921.0,3.444777145463409,60.0,65.0,
2026-06-30,2417,圓剛,1866050.05,90563202.75,571700.0,25040715.0,0.2764998833922092,75.0,80.0,
2026-06-30,2419,仲琦,1855621.6,54975551.5,808206.0,22711568.0,0.4131212399024319,75.0,80.0,
2026-06-30,2420,新巨,767683.4,47465321.7,664042.0,40179471.0,0.8465016049812214,60.0,65.0,
2026-06-30,2421,建準,4356104.1,675497781.1,2201608.0,313188382.0,0.4636408745710386,92.0,90.0,
2026-06-30,2423,固緯,206600.35,15891031.9,116891.0,8389956.0,0.5279679792222933,50.0,50.0,
2026-06-30,2424,隴華,119689.7,1353180.2,45030.0,452412.0,0.3343324118990213,35.0,30.0,流動性偏低，短線進出可能有滑價風險
2026-06-30,2425,承啟,4035643.0,164021140.4,12102707.0,530225483.0,3.232665507061674,92.0,90.0,
2026-06-30,2426,鼎元,20866169.85,1654163240.15,11926856.0,926491185.0,0.560096586909999,92.0,90.0,
2026-06-30,2427,三商電,1533494.9,35635933.15,538938.0,11977091.0,0.33609589931560413,60.0,65.0,
2026-06-30,2428,興勤,2719262.85,798897593.9,2654370.0,828818492.0,1.037452732776343,92.0,90.0,
2026-06-30,2429,銘旺科,726517.1,30015101.15,1915736.0,82745883.0,2.7568084007606286,60.0,65.0,
2026-06-30,2430,燦坤,197332.7,3713849.75,105645.0,1928058.0,0.519153474100561,35.0,30.0,流動性偏低，短線進出可能有滑價風險
2026-06-30,2431,聯昌,722554.25,8214758.4,494655.0,5664247.0,0.6895208263215629,50.0,50.0,
2026-06-30,2432,倚天酷碁-創,147068.85,4245820.9,48332.0,1373514.0,0.3234978658661744,35.0,30.0,流動性偏低，短線進出可能有滑價風險
2026-06-30,2433,互盛電,56904.1,2518439.1,122261.0,5561591.0,2.2083484170810403,35.0,30.0,流動性偏低，短線進出可能有滑價風險
2026-06-30,2434,統懋,504131.2,21070465.6,465986.0,19796524.0,0.9395389914876868,60.0,65.0,
2026-06-30,2436,偉詮電,4990542.9,364097754.6,2307277.0,163000343.0,0.4476829119121406,92.0,90.0,
2026-06-30,2438,翔耀,270156.45,6336967.9,121287.0,2625354.0,0.41429182559059513,50.0,50.0,
2026-06-30,2439,美律,2511482.1,230530135.05,1670526.0,150000360.0,0.6506757130362424,92.0,90.0,
2026-06-30,2440,太空梭,1584239.1,29792570.45,446812.0,7464626.0,0.2505532717469835,60.0,65.0,
2026-06-30,2441,超豐,9892880.75,1318013680.3,7399095.0,1001426418.0,0.7597997145007327,92.0,90.0,
2026-06-30,2442,新美齊,2298981.05,45081026.2,895111.0,17196823.0,0.38146476355056885,60.0,65.0,
2026-06-30,2444,兆勁,752020.65,9937401.65,330933.0,4254548.0,0.4281348535409153,50.0,50.0,
2026-06-30,2449,京元電子,36709908.7,11538284937.8,38132875.0,12757299299.0,1.1056495283113046,92.0,90.0,
2026-06-30,2450,神腦,388594.65,11763572.35,97303.0,2807294.0,0.23864298331110279,50.0,50.0,
2026-06-30,2451,創見,7557998.0,2381963148.5,8871839.0,2372033481.0,0.9958313093524335,92.0,90.0,
2026-06-30,2453,凌群,589009.15,34449104.9,230247.0,12835502.0,0.37259319327045853,60.0,65.0,
2026-06-30,2454,聯發科,14015172.4,60429052088.6,16095233.0,67966421080.0,1.1247308824296771,92.0,90.0,
2026-06-30,2455,全新,7389210.2,2855383653.7,2766793.0,960493463.0,0.33637982824318363,92.0,90.0,
2026-06-30,2457,飛宏,10089811.45,301792700.7,4724574.0,136857742.0,0.45348261135064627,92.0,90.0,
2026-06-30,2458,義隆,6469420.9,1100883543.1,13733787.0,2560541830.0,2.325897090612981,92.0,90.0,
2026-06-30,2459,敦吉,275550.6,18642219.8,190768.0,12112820.0,0.649752021484051,50.0,50.0,
2026-06-30,2460,建通,2230749.1,81389720.6,1492188.0,54194347.0,0.6658623054666194,75.0,80.0,
2026-06-30,2461,光群雷,3156367.75,59902751.85,1043488.0,17926420.0,0.2992587059253773,75.0,80.0,
2026-06-30,2462,良得電,1299267.85,32485349.1,274283.0,6532912.0,0.20110333368712358,60.0,65.0,
2026-06-30,2464,盟立,12810046.45,2139873977.3,11647776.0,1957103719.0,0.9145883074242477,92.0,90.0,
2026-06-30,2465,麗臺,1611872.3,130006360.0,472816.0,33579319.0,0.2582898175135432,92.0,90.0,
2026-06-30,2466,冠西電,717080.5,38722853.0,1879531.0,118683607.0,3.064949966367406,60.0,65.0,
2026-06-30,2467,志聖,1768818.8,1046290785.35,2499339.0,1523714456.0,1.4563011328540896,92.0,90.0,
2026-06-30,2468,華經,3538259.7,152338000.65,348972.0,12185739.0,0.07999145943891577,92.0,90.0,
2026-06-30,2471,資通,277998.8,14939419.95,115669.0,6047618.0,0.40480942501385403,50.0,50.0,
2026-06-30,2472,立隆電,10209335.95,3945149007.0,28325975.0,12408739416.0,3.1453157774225486,92.0,90.0,
2026-06-30,2474,可成,11664683.95,2616784726.75,7312469.0,1532627599.0,0.5856911282509265,92.0,90.0,
2026-06-30,2476,鉅祥,4696815.05,581776659.35,4618152.0,600715471.0,1.0325534057539532,92.0,90.0,
2026-06-30,2477,美隆電,267943.75,6016725.25,177529.0,3727717.0,0.6195591198052463,50.0,50.0,
2026-06-30,2478,大毅,11040113.25,2120468597.65,1002816.0,223235436.0,0.10527646400771966,92.0,90.0,
2026-06-30,2480,敦陽科,633342.55,98326935.5,636787.0,98664441.0,1.0034324826486634,75.0,80.0,
2026-06-30,2481,強茂,33111723.95,5501711268.0,4694921.0,845946073.0,0.1537605359118602,92.0,90.0,
2026-06-30,2482,連宇,297357.9,5111934.05,127498.0,2099795.0,0.4107633196089453,50.0,50.0,
2026-06-30,2483,百容,9447313.75,395214023.5,3406004.0,187337402.0,0.4740150674334561,92.0,90.0,
2026-06-30,2484,希華,44806405.2,2940705062.65,40548969.0,2895904803.0,0.9847654699483435,92.0,90.0,
2026-06-30,2485,兆赫,13122472.85,834670294.15,6444411.0,355090071.0,0.42542555244716324,92.0,90.0,
2026-06-30,2486,一詮,8985911.3,2326874875.75,5064697.0,1197567175.0,0.5146676288788409,92.0,90.0,
2026-06-30,2488,漢平,142983.6,7699782.75,68139.0,3696579.0,0.48008874016607805,50.0,50.0,
2026-06-30,2489,瑞軒,30184079.45,1429907039.25,8870760.0,382686098.0,0.2676300539094643,92.0,90.0,
2026-06-30,2491,吉祥全,1450652.15,52186026.85,800897.0,32510706.0,0.6229772213440694,75.0,80.0,
2026-06-30,2492,華新科,9972531.45,5326884996.6,2030217.0,1126298456.0,0.21143660069982445,92.0,90.0,
2026-06-30,2493,揚博,5689710.5,1134298252.6,826153.0,239308994.0,0.21097537041202705,92.0,90.0,
2026-06-30,2495,普安,12256495.45,630076792.55,5145107.0,258015746.0,0.4094988881526295,92.0,90.0,
2026-06-30,2496,卓越,18961.7,1228479.85,17989.0,1157500.0,0.9422213966309663,35.0,30.0,流動性偏低，短線進出可能有滑價風險
2026-06-30,2497,怡利電,960675.3,59533343.65,382687.0,21729234.0,0.3649926691124126,75.0,80.0,
2026-06-30,2498,宏達電,13125289.2,621119372.95,7856529.0,353997530.0,0.5699347748866572,92.0,90.0,
2026-06-30,2501,國建,7719148.85,197180679.8,5629784.0,136786684.0,0.6937124070103748,92.0,90.0,
2026-06-30,2504,國產,5846511.1,203509921.45,5239959.0,171654534.0,0.8434701010003265,92.0,90.0,
2026-06-30,2505,國揚,564579.75,10566169.45,304330.0,5470567.0,0.5177436369809496,50.0,50.0,
2026-06-30,2506,太設,233362.1,2069056.5,299887.0,2616380.0,1.26452805904527,35.0,30.0,流動性偏低，短線進出可能有滑價風險
2026-06-30,2509,全坤建,369373.3,5038307.35,132545.0,1727423.0,0.34285780521110926,50.0,50.0,
2026-06-30,2511,太子,1714243.9,13856520.2,909583.0,7374909.0,0.5322338432415377,50.0,50.0,
2026-06-30,2514,龍邦,312265.8,4249831.3,63462.0,820063.0,0.19296365952220268,35.0,30.0,流動性偏低，短線進出可能有滑價風險
2026-06-30,2515,中工,10230208.65,134036621.6,6826872.0,89026438.0,0.6641948814979682,92.0,90.0,
2026-06-30,2516,新建,298853.45,3975802.65,139306.0,1919190.0,0.4827176218115353,35.0,30.0,流動性偏低，短線進出可能有滑價風險
2026-06-30,2520,冠德,4113490.95,141215541.95,2274049.0,77021576.0,0.5454185490947656,92.0,90.0,
2026-06-30,2524,京城,301468.4,11128584.3,89871.0,3169322.0,0.28479112118510885,50.0,50.0,
2026-06-30,2527,宏璟,1271224.35,49794797.8,1302811.0,52361119.0,1.051537937965078,60.0,65.0,
2026-06-30,2528,皇普,772279.05,16937781.5,147366.0,3095283.0,0.18274429859660193,50.0,50.0,
2026-06-30,2530,華建,949614.4,18375131.5,598178.0,11441613.0,0.6226683602237078,50.0,50.0,
2026-06-30,2534,宏盛,1637560.85,29806203.55,963446.0,15790869.0,0.52978464612277,60.0,65.0,
2026-06-30,2535,達欣工,662306.3,59789283.15,462786.0,42418450.0,0.7094657732152455,75.0,80.0,
2026-06-30,2536,宏普,990363.8,21318247.25,832060.0,17562963.0,0.8238464820319598,60.0,65.0,
2026-06-30,2537,聯上發,3915238.5,44120578.5,742124.0,8048484.0,0.18242018290852646,60.0,65.0,
2026-06-30,2538,基泰,555914.5,5552653.8,265802.0,2612144.0,0.47043163396932836,50.0,50.0,
2026-06-30,2539,櫻花建,1586262.7,60769540.65,878365.0,34035576.0,0.5600762427352658,75.0,80.0,
2026-06-30,2540,愛山林,995692.35,53415581.75,498214.0,26701736.0,0.4998866459036553,75.0,80.0,
2026-06-30,2542,興富發,19107578.05,841562817.95,15043955.0,643621364.0,0.7647930139877445,92.0,90.0,
2026-06-30,2543,皇昌,2607957.35,118025158.0,1428330.0,54993061.0,0.4659435490863736,92.0,90.0,
2026-06-30,2545,皇翔,523769.9,20066820.1,283940.0,10860915.0,0.5412374728968642,60.0,65.0,
2026-06-30,2546,根基,230113.75,21335190.55,101793.0,9546464.0,0.44745154619675986,60.0,65.0,
2026-06-30,2547,日勝生,6069560.5,66308345.8,2865911.0,31567105.0,0.4760653371630333,75.0,80.0,
2026-06-30,2548,華固,4117524.85,424779864.5,1503192.0,152901026.0,0.3599535636652099,92.0,90.0,
2026-06-30,2597,潤弘,1946279.85,360250833.15,403640.0,65565458.0,0.1819994625042271,92.0,90.0,
2026-06-30,2601,益航,3348301.1,20351825.7,1577927.0,8533341.0,0.4192911793657903,60.0,65.0,
2026-06-30,2603,長榮,25012377.4,5295794568.15,14830332.0,2738279903.0,0.51706686650358,92.0,90.0,
2026-06-30,2605,新興,7323201.95,230051469.85,6807176.0,197496282.0,0.8584873729725487,92.0,90.0,
2026-06-30,2606,裕民,6667950.5,432339586.75,2122021.0,127790830.0,0.2955797570160859,92.0,90.0,
2026-06-30,2607,榮運,525804.2,25898007.7,506748.0,24651422.0,0.9518655753585246,60.0,65.0,
2026-06-30,2608,嘉里大榮,421634.5,12550041.8,130552.0,3759196.0,0.29953653222095245,50.0,50.0,
2026-06-30,2609,陽明,40888537.5,2134781925.15,13913659.0,721181362.0,0.33782437142816185,92.0,90.0,
2026-06-30,2610,華航,75422533.1,1638074793.7,80188846.0,1873282221.0,1.1435877215158934,92.0,90.0,
2026-06-30,2611,志信,473305.6,6540355.25,342635.0,4644307.0,0.7101001126811881,50.0,50.0,
2026-06-30,2612,中航,632985.15,34774451.3,576143.0,29756872.0,0.8557107556719379,60.0,65.0,
2026-06-30,2613,中櫃,304994.6,6726591.5,271328.0,5898859.0,0.876946221574478,50.0,50.0,
2026-06-30,2614,東森,1062195.65,20295335.7,501779.0,9223088.0,0.45444372718604503,60.0,65.0,
2026-06-30,2615,萬海,10426935.85,862935354.85,4926058.0,389127765.0,0.4509350124698973,92.0,90.0,
2026-06-30,2616,山隆,314334.2,4298578.6,163276.0,2186231.0,0.5085939338180301,35.0,30.0,流動性偏低，短線進出可能有滑價風險
2026-06-30,2617,台航,770720.75,22925972.65,391174.0,11530048.0,0.502925139797722,60.0,65.0,
2026-06-30,2618,長榮航,67368347.05,2750624051.7,62801992.0,2792293249.0,1.0151489976517318,92.0,90.0,
2026-06-30,2630,亞航,1489136.85,64266331.65,7685028.0,363129534.0,5.650385274479876,75.0,80.0,
2026-06-30,2633,台灣高鐵,13030859.25,337882829.1,14290837.0,376691427.0,1.1148581536486253,92.0,90.0,
2026-06-30,2634,漢翔,9312968.35,478037769.95,65341206.0,3646147334.0,7.6273206077029565,92.0,90.0,
2026-06-30,2636,台驊控股,441401.85,30982679.15,346442.0,24156255.0,0.7796696626218008,60.0,65.0,
2026-06-30,2637,慧洋-KY,5954789.6,464976202.5,1918775.0,139537472.0,0.30009594308216236,92.0,90.0,
2026-06-30,2642,宅配通,245944.9,5382048.65,74408.0,1531360.0,0.28453105863322137,50.0,50.0,
2026-06-30,2645,長榮航太,1741203.55,300195212.85,6148835.0,1117674898.0,3.7231602975576896,92.0,90.0,
2026-06-30,2646,星宇航空,8294359.9,174909784.75,4730726.0,99664866.0,0.569807264599015,92.0,90.0,
2026-06-30,2701,萬企,99204.25,1042321.25,95618.0,1009697.0,0.9687003886757561,35.0,30.0,流動性偏低，短線進出可能有滑價風險
2026-06-30,2702,華園,62314.75,811647.7,18987.0,236835.0,0.29179531957030125,35.0,30.0,流動性偏低，短線進出可能有滑價風險
2026-06-30,2704,國賓,180811.2,7936151.95,110339.0,4894261.0,0.6167045478508006,50.0,50.0,
2026-06-30,2705,六福,250793.6,4052702.7,90565.0,1463027.0,0.361000327016339,35.0,30.0,流動性偏低，短線進出可能有滑價風險
2026-06-30,2706,第一店,145950.5,1797160.85,73201.0,911697.0,0.5072984980726684,35.0,30.0,流動性偏低，短線進出可能有滑價風險
2026-06-30,2707,晶華,210222.5,37551218.35,144762.0,25856687.0,0.6885711871982444,60.0,65.0,
2026-06-30,2712,遠雄來,13462.15,201030.35,14030.0,211838.0,1.0537612852984637,35.0,30.0,流動性偏低，短線進出可能有滑價風險
2026-06-30,2722,夏都,61849.7,1426426.5,19821.0,457124.0,0.32046796662849436,35.0,30.0,流動性偏低，短線進出可能有滑價風險
2026-06-30,2723,美食-KY,395551.55,26226132.95,523959.0,34935261.0,1.3320782391595403,60.0,65.0,
2026-06-30,2727,王品,490744.75,120263057.2,390980.0,96737769.0,0.8043847483364991,92.0,90.0,
2026-06-30,2731,雄獅,1474599.15,236571071.6,442005.0,65774521.0,0.2780328150654579,92.0,90.0,
2026-06-30,2739,寒舍,218783.1,8047724.55,131581.0,4961767.0,0.6165428462632957,50.0,50.0,
2026-06-30,2748,雲品,143742.15,5730243.6,73159.0,2916834.0,0.5090244330973992,50.0,50.0,
2026-06-30,2753,八方雲集,425052.35,79429530.3,523310.0,98324104.0,1.2378784518633872,75.0,80.0,
2026-06-30,2762,世界健身-KY,150516.55,12878340.8,238146.0,19599345.0,1.5218843253472527,50.0,50.0,
2026-06-30,2801,彰銀,38588716.9,861348556.4,70965942.0,1693392878.0,1.965978656860497,92.0,90.0,
2026-06-30,2812,台中銀,18382757.1,359420936.6,15088187.0,301530844.0,0.838935112830041,92.0,90.0,
2026-06-30,2816,旺旺保,553532.1,18602352.95,311693.0,10489991.0,0.5639066750424172,50.0,50.0,
2026-06-30,2820,華票,3191267.55,55978383.1,5088759.0,89917332.0,1.6062866953368646,75.0,80.0,
2026-06-30,2832,台產,434710.35,23938624.65,187043.0,10275554.0,0.4292457962909745,60.0,65.0,
2026-06-30,2834,臺企銀,48031732.8,829282066.4,29470235.0,524490313.0,0.6324631078504654,92.0,90.0,
2026-06-30,2836,高雄銀,3027465.85,37015984.85,1618954.0,19757603.0,0.5337586742609659,60.0,65.0,
