stock_id,stock_name,year_month,revenue,revenue_yoy,revenue_mom,accumulated_revenue,accumulated_revenue_yoy,revenue_data_month,requested_revenue_month,latest_available_month,revenue_source_status
6605,帝寶,202605,1601560.0,-8.756901371700145,-6.235034173312616,8042598.0,-4.793169009391061,202605,202607,202605,OK_WITH_FALLBACK
6606,建德工業,202605,87747.0,37.22261318320432,-17.819111573150515,386328.0,19.042307336763937,202605,202607,202605,OK_WITH_FALLBACK
6614,資拓宏宇,202605,518452.0,83.31453463498114,52.307145438147586,2106871.0,52.60336124593389,202605,202607,202605,OK_WITH_FALLBACK
6625,必應,202605,767157.0,29.577043714434833,118.46179694329983,1888137.0,37.176690082365425,202605,202607,202605,OK_WITH_FALLBACK
6641,基士德-KY,202605,161335.0,18.391023900552568,-16.488948703349035,735421.0,8.453657810018331,202605,202607,202605,OK_WITH_FALLBACK
6645,金萬林-創,202605,53977.0,40.123568962384155,55.32502661793905,212326.0,16.667124559735814,202605,202607,202605,OK_WITH_FALLBACK
6655,科定,202605,269649.0,23.620184571373557,-3.937627804575671,1237358.0,26.424469186182545,202605,202607,202605,OK_WITH_FALLBACK
6657,華安,202605,541.0,-24.1234221598878,-33.127317676143385,2741.0,16.539115646258505,202605,202607,202605,OK_WITH_FALLBACK
6658,聯策,202605,298344.0,-2.795163607810428,24.414715719063544,1157560.0,5.656891666910068,202605,202607,202605,OK_WITH_FALLBACK
6666,羅麗芬-KY,202605,157606.0,35.11710846678783,37.68443858162472,499648.0,7.0432673767920955,202605,202607,202605,OK_WITH_FALLBACK
6668,中揚光,202605,113440.0,12.099292462152654,11.72171994721188,477883.0,15.288932206538338,202605,202607,202605,OK_WITH_FALLBACK
6669,緯穎,202605,84050473.0,18.160174754048978,1.5949004167676164,443289203.0,45.05984648138546,202605,202607,202605,OK_WITH_FALLBACK
6670,復盛應用,202605,2882095.0,32.031221010321644,4.368900396530808,14116665.0,10.26838025051677,202605,202607,202605,OK_WITH_FALLBACK
6671,三能-KY,202605,131331.0,-26.076922643941483,-29.500716636158185,683289.0,-13.177576506106766,202605,202607,202605,OK_WITH_FALLBACK
6672,騰輝電子-KY,202605,530395.0,34.98597700330342,3.998815688596689,2286223.0,28.12924884128879,202605,202607,202605,OK_WITH_FALLBACK
6674,鋐寶科技,202605,44136.0,-23.52237874928523,2.742213324642674,199226.0,-25.387432868688535,202605,202607,202605,OK_WITH_FALLBACK
6689,伊雲谷,202605,1028103.0,-0.2745086247117902,0.4164717304185521,5051314.0,-6.170411877184685,202605,202607,202605,OK_WITH_FALLBACK
6691,洋基工程,202605,3835624.0,82.35699071961052,34.165220588055256,13671732.0,76.07474411222435,202605,202607,202605,OK_WITH_FALLBACK
6695,芯鼎,202605,76771.0,-25.478795173705823,0.6120255818829944,405825.0,-9.145758568271928,202605,202607,202605,OK_WITH_FALLBACK
